,spot_name,address,region,detail,tel,spot_image,tag,star,visit_review,blog_review,category
46,계족산,대전 대덕구 장동 산85,대전,"높이는 429m로, 대전광역시 동쪽에 있으며, 산줄기가 닭발처럼 퍼져 나갔다 하여 계족산이라 부른다. 서쪽에는 성재산(390m)이 나란히 서 있다. 사방 원형의 산봉우리로 이루어져 있으며, 금병산, 우산봉, 갑하산으로 산줄기가 이어진다.   정상에 팔각정인 봉황정과 전망대가 세워져 있다. 능선을 따라 3km 거리의 계족산성이 축조되어 있는데, 백제와 신라의 격전지로 유명하며, 시에서 성곽을 복원하였다. 계족산성 외에 고분군, 절터, 가마터 등이 있고, 조선시대의 사찰인 비래암이 남아 있다.   대전 8경의 하나로 꼽히며 1995년 6월에 개장한 장동삼림욕장 등이 있어 많은 사람들이 찾는다. 가뭄이 심할 때 이 산이 울면 비가 온다고 해서 비수리 또는 백달산이라고도 한다.  산행은 대전동부경찰서에서 출발하여 밀양박씨 묘를 지나 봉황정에 이르는 길과 읍내동 현대아파트에서 계족산성을 지나 정상에 이르는 길이 있다. 첫째 코스는 4.8㎞로, 2시간 40분 정도 소요되고, 둘째 코스는 7.6㎞로, 4시간 정도 소요된다. 또 회덕정수장 버스정류장에서 죽림정사를 지나 정상에 오르는 길이 있고 4.8㎞로, 2시간 40분 정도 걸린다.",None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEyMTZfMTkw%2FMDAxNTEzMzk3NzY0MDgy.SwIIZqOmMEq9GXivXMSRCPjY6tzCGcYa9bUMvxaU-Vog.f1KgJyfwVKHOXdOvFNG_gyrV1NqCNa0rDWv5Av-fvW4g.JPEG.nameldk%2F%25B0%25E8%25C1%25B7%25BB%25EA-1.jpg,파릇파릇한,0.0,0,606,"산,고개"
47,금강로하스산호빛공원,대전 대덕구 석봉동 779,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODExMTZfMjcg%2FMDAxNTQyMzI5NDU5NjMw.do77uYVFgTDsf57PQUGJsxWSJw4ytmGzK9P8LmfHcQYg.McpMO5Gad9c_V5kkqGM5DXLTGLJNDJPgrjC4JmHpYN8g.JPEG.daejeondime%2F3.jpg,"파릇파릇한,분위기 있는,데이트",4.15,35,423,근린공원
48,대전오월드버드랜드,대전 중구 사정공원로 70,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fsimg.pstatic.net%2Fstatic.map%2Fv2%2Fmap%2Fstaticmap.bin%3Fcenter%3D127.3972259%252C36.2933596%26level%3D16%26dataversion%3D165.23%26caller%3Dnaver_mstore%26markers%3Dpos%253A127.3972259%252036.2933596%257Ccolor%253Ablue%26w%3D400%26h%3D200,"파릇파릇한,신나는,이색체험,데이트",4.28,356,67,동물원
49,갑하산,대전 유성구 갑동,대전,"유성에서 삽재 쪽으로 일반버스 120, 121번 등 2개 노선이 40분 간격으로 운행 호남고속도로 → 계룡휴게소 → 갑하산",042-611-2458,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20140909_283%2Fjeju8253_14102727779135YNJr_JPEG%2FIMG_7501.jpg,"파릇파릇한,데이트",0.0,0,63,"산,고개"
50,서대전공원,대전 중구 문화동 1-40,대전,None,042-606-6114,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA0MjlfMTcz%2FMDAxNDkzNDQyMjk0MTkx.zAsQVVnonbRUpOMIWpsXxYA8-BY5_aWMsLYcYhECU6gg.0Q6856kS5bUIOymURc72eUd_9-UTM38w39MwvxKpAkwg.JPEG.chao_jin%2FNaverBlog_20170429_140453_00.jpg,파릇파릇한,0.0,6,216,근린공원
51,명상정원,대전 동구 추동 680,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fsimg.pstatic.net%2Fstatic.map%2Fv2%2Fmap%2Fstaticmap.bin%3Fcenter%3D127.485711596865%252C36.3795802293268%26level%3D16%26dataversion%3D165.23%26caller%3Dnaver_mstore%26markers%3Dpos%253A127.485711596865%252036.3795802293268%257Ccolor%253Ablue%26w%3D400%26h%3D200,"파릇파릇한,데이트,이색체험",0.0,3,36,촬영장소
52,유성온천문화축제,대전 유성구 온천로 81 온천로 일대,대전,"진행기간 : 2018.05.11 ~ 2018.05.13  유성온천문화축제는 1989년 유성온천과 과학도시 유성의 소중함을 현대적 감각에 맞게 계승시킨 축제로 지난 1989년 처음 개최돼 올해(2018년)로 25회째를 맞고 있다. 유성 온천의 유래와 효능을 바탕으로 ‘온천’을 주제로 한 축제가 시작되었으며, 과학의 도시 유성을 알릴 수 있도록 과학과 온천을 접목시켜 축제 프로그램을 운영하고 있다. 유성문화축제는 순수 주민참여형·주도형 축제로 주민이 만들어가는 축제라는데 큰 의미가 있다. 대부분의 프로그램과 체험부스 역시 주민들로 구성된 자원봉사자들의 주도로 운영되어지고 있다.  - 무료(일부 체험행사 유료)",042-611-2080,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160429_74%2F1461909103767bw9Ow_JPEG%2F176379548163536_0.jpg,"신나는,이색체험,데이트",0.0,2,132,"축제,행사"
53,보문산,대전 중구 대사동,대전,경부고속도로 대전나들목→성남동→동구청→공설운동장→보문산공원,042-581-3516,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20160119_222%2Fbhs2139_1453190405615qV9uy_JPEG%2FIMG_5266.,파릇파릇한,0.0,0,575,"산,고개"
54,스탕달호텔,대전 유성구 온천북로 14,대전,"버스노선 101, 102, 105, 106, 113, 114, 115, 119, 704, 117, 121, 655, 1, 706 정거장에서 약 200m 거리",042-822-1435,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160909_229%2F147340467545741Hvu_JPEG%2F176859563454198_2.jpeg,분위기 있는,4.43,143,193,4성급
55,찬샘마을,대전 동구 냉천로 703 찬샘마을,대전,"다양한 생태학습체험으로 아이들에게 즐거운 자연학습을 할 수 있게 하며 농촌체험,식문화체험,공예체험 그리고 진로직업교육체험 프로그램들을 실시하여 우리 아이들에게 올바른 직업관과 인성을 길러주는 체험들이 가득합니다. 그리고 마을 주위를 이루고 있는 노고산성,성치산성  대청호에 이르는 풍경은 훌륭한 경관을 자랑합니다. 아름다운 자연과 함께하는 찬샘마을에서 여러분의 방문을 환영합니다.",042-274-3399,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161004_143%2F14755567917833tEW3_JPEG%2Fimage.,"이색체험,신나는,파릇파릇한",4.36,19,67,체험마을
56,호텔스카이파크 대전1호점,대전 유성구 테크노중앙로 161 (용산동),대전,"[버스]대전역 정류장 -> 일반 705, 701 승차 -> 대덕밸리용신교 정류장 하차 후 도보 9분  [버스]대전 복합 버스터미널 정류장-> 일반 701 승차 -> 대덕밸리용신교 정류장 하차 후 도보 9분   주소: 대전광역시 유성구 테크노중앙로 161(용산동)",042-323-4500,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200629_57%2F1593404796567QOe6L_JPEG%2FuGIWAbIF4qOIZiznP8KF2khe.jpg,분위기 있는,4.48,97,145,3성급
57,갈마공원,대전 서구 한밭대로 664,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEwMDhfMjgx%2FMDAxNTA3NDE3NDI0NjM2.p2zM0yEEMpgKR01IZaNbq5jG0Y-zxl5cokKc4VFm1pkg.ohZu2pYNR2eEEhqvV7UITQNmqOEHCocCHVr_mroHMT4g.JPEG.first_seogu%2F%25B0%25A5%25B8%25B6%25B0%25F8%25BF%25F87.jpg,"파릇파릇한,데이트,신나는",0.0,15,77,근린공원
58,궁동로데오거리,대전 유성구 궁동,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16097030%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658207945411%26md%3DccBuA7ISrRjrkMjIzewdMITTpwg%253D,데이트,0.0,0,113,"거리,골목"
59,보라매공원,대전 서구 둔산동 1544,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F32449354%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658208131189%26md%3D5FycMcFA0ZQe0FNIX4FTxKRkUGQ%253D,파릇파릇한,0.0,1,436,근린공원
60,사정공원,대전 중구 사정동 산1-4,대전,None,042-581-3516,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16270886%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658208156318%26md%3DC7T9PidjOxUYHSAP54iwqPUrNuQ%253D,파릇파릇한,0.0,3,219,근린공원
61,도산서원,대전 서구 탄방동,대전,None,042-486-7771,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1919891849%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658208174518%26md%3DZBjLCUsoUTJuoScILeeMwdmob%252BA%253D,"이색체험,분위기 있는",0.0,3,54,문화재
62,보문산전망대,대전 중구 대사동 산1-65,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16263821%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658208202570%26md%3DT2z6JzUmTeJCNhl1UFt8KM7lwwQ%253D,이색체험,0.0,8,192,전망대
63,대청호오백리길4구간(호반낭만길),대전 동구 용계동 산12-5,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fsimg.pstatic.net%2Fstatic.map%2Fv2%2Fmap%2Fstaticmap.bin%3Fcenter%3D127.48174628970199%252C36.3698848449048%26level%3D16%26dataversion%3D165.23%26caller%3Dnaver_mstore%26markers%3Dpos%253A127.48174628970199%252036.3698848449048%257Ccolor%253Ablue%26highlight%3Dtrail%2C17000970%26w%3D400%26h%3D200,"파릇파릇한,데이트",0.0,0,321,도보코스
64,대전오월드조이랜드물놀이장,대전 중구 사정동 46,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F21274371%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658208273003%26md%3DgHMzg70v4PtYmTowv9iYPF04AsU%253D,"이색체험,신나는",0.0,1,9,부속건물
65,엑스포공원,대전 유성구 엑스포로 476,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16103252%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658208331862%26md%3DuzIeAIS0Bxjxeh2Rw0r65LjPr5g%253D,파릇파릇한,4.38,33,136,근린공원
66,유성온천공원,대전 유성구 계룡로123번길 52,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA1MjRfMTcz%2FMDAxNjUzMzUxNTMyMDI1.S8Se8YSKUqzpk7ZIFirMgP4qCmnOBRMVMmAiC-bPpdsg.1H4uH8ITgnrVMzyEE4xBZtqfdJKE8re9KaH5gkLqVT8g.JPEG.hoihoiyoiyoi%2F20220523%25A3%25DF172443.jpg,"파릇파릇한,데이트",0.0,6,187,근린공원
67,선샤인호텔,대전 동구 동서대로 1700,대전,고속도로이용: 대전IC-대전TC-대전고속버스터미널 앞 U턴 후 우측 네비게이션 이용시: 대전복합터미널 지정,042-620-6500,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171228_263%2F1514450068537A9LYo_JPEG%2FXOxE7O16TO0-BFcSvX1QTbxX.JPG.jpg,분위기 있는,4.29,121,219,2성급
68,호텔락희 대전둔산점,대전 서구 대덕대로220번길 23,대전,None,0507-1432-0100,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160508_88%2F1462684455951NRlWz_JPEG%2F176458544425644_0.jpeg,분위기 있는,4.75,45,107,3성급
69,유성호텔대온천탕,대전 유성구 온천로 9,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16088687%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658209211434%26md%3DLW6XxWwCXVEn90YAyOEV4aQRcBg%253D,이색체험,4.38,134,35,"온천,스파"
70,대청호반자연생태공원,대전 동구 추동 328,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F34346118%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658209237761%26md%3D9e4EODqKi30jSSCqLrpljjFLhwg%253D,파릇파릇한,0.0,3,264,"자연,생태공원"
71,굿모닝레지던스호텔휴,대전 서구 둔산로73번길 21 굿모닝레지던스호텔 휴,대전,지하철 대전시청역 3번 출구,042-489-4000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220130_12%2F16435480770191Wzl7_PNG%2F%25BD%25BD%25B6%25F3%25C0%25CC%25B5%25E51.,분위기 있는,4.14,105,92,3성급
72,대전오월드조이랜드,대전 중구 사정공원로 70,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fsimg.pstatic.net%2Fstatic.map%2Fv2%2Fmap%2Fstaticmap.bin%3Fcenter%3D127.398370900485%252C36.2877660004447%26level%3D16%26dataversion%3D165.23%26caller%3Dnaver_mstore%26markers%3Dpos%253A127.398370900485%252036.2877660004447%257Ccolor%253Ablue%26w%3D400%26h%3D200,"신나는,이색체험",4.14,14,9,부속건물
73,JH레전드호텔,대전 유성구 계룡로141번길 21,대전,"[시내버스 이용시] 일반버스 : 110, 110-1, 111, 112, 190  좌석버스 : 102, 103, 104, 801     [고속도로 이용시] 경부고속도로 이용시 : 회덕분기점에서 호남고속도로 이용 유성IC에서 우회전   중부고속도로 이용시 : 남이분기점에서 경부고속도로 이용  호남고속도로 이용시 : 유성IC에서 우회전   대진고속도로 이용시 : 서대전 분기점에서 호남고속도로 이용 유성IC에서 우회전  회덕 분기점에서 : 호남고속도로 이용 유성IC에서 우회전",042-229-8000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160323_177%2F1458718079955xt7IJ_JPEG%2F176273565778919_0.jpeg,분위기 있는,4.19,345,38,3성급
74,레지던스호텔라미아,대전 서구 둔산로51번길 42 호텔 라미아,대전,None,042-334-0100,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_11%2F14409927790300QWcH_JPEG%2F31363553_0.jpg,분위기 있는,4.04,34,77,3성급
75,은평공원,대전 서구 월평중로 55,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16225807%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658209397656%26md%3D0r6z%252FqhTfh%252BCOdhVfu3Iog16umQ%253D,"피크닉,파릇파릇한",0.0,0,57,근린공원
76,힐하우스펜션,대전 서구 장안로 588,대전,"장태산 500M 반경에 위치하고 있으며 벚꽃나무와 느티나무 속 2000평 대지와 30000평 숲속에 자리하고 있으며 숲 속에 자리하고 있는 만큼 맑은 공기를 느끼 실 수 있습니다.   또한 손님들의 편의를 위하여 수영장, 족구장, 세미나실, 얼음썰매장 등 4계절 이용 할 수 있는 다채로운 시설이 있으며 가족 모임, 워크샵, 단체 손님, 커플 등 다양한 객실과 편의시설이 있습니다.  숲으로 둘러 쌓인 펜션 안에서 힐링과 행복한 추억을 느끼시도록 노력하겠습니다.",010-6400-7857,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200609_244%2F1591689194247lLvbl_JPEG%2F%25BC%25F6%25BF%25B5%25C0%25E5%25B0%25FA_%25C7%25CF%25B4%25C31111111.jpg,"분위기 있는,이색체험,데이트",4.81,468,43,펜션
77,커플브리지,대전 중구 대흥동 909,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1505722951%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658209434977%26md%3DJ38RuegpyQVcR%252FGhU0%252BTu%252FY9Qoc%253D,데이트,0.0,0,18,테마공원
78,나봄 S&HOTEL,대전 유성구 테크노중앙로 69,대전,대전시 유성구 테크노중앙로 69 나봄에스앤호텔 - (테크노밸리 남정빌딩 바로 옆),042-936-1500,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_171%2F1441023389270Uaave_JPEG%2F156967576036408_0.jpeg,분위기 있는,4.23,192,39,호텔
79,엑스포 과학공원수제맥주&뮤직페스티벌,대전 유성구 대덕대로 516 대전북부소방서,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1328326179%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658209481882%26md%3D9h8gCT6G50jGU1CGsIM0TYzgAEk%253D,"신나는,이색체험",0.0,1,5,"축제,행사"
80,로또모텔,대전 서구 대덕대로234번길 29 둔산컴포텔,대전,None,042-485-2284,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200520_55%2F15899202405301XFDH_JPEG%2F59983567201ec6.15785048.,분위기 있는,0.0,18,2,모텔
81,대청호 벚꽃축제,대전 동구 회남로 183,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fsimg.pstatic.net%2Fstatic.map%2Fv2%2Fmap%2Fstaticmap.bin%3Fcenter%3D127.49992062287174%252C36.36287038334393%26level%3D16%26dataversion%3D165.23%26caller%3Dnaver_mstore%26markers%3Dpos%253A127.49992062287174%252036.36287038334393%257Ccolor%253Ablue%26w%3D400%26h%3D200,"신나는,데이트,파릇파릇한",0.0,0,244,꽃축제
82,대전오월드플라워랜드,대전 중구 사정공원로 70,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fsimg.pstatic.net%2Fstatic.map%2Fv2%2Fmap%2Fstaticmap.bin%3Fcenter%3D127.396503%252C36.291927%26level%3D12%26dataversion%3D165.23%26caller%3Dnaver_mstore%26markers%3Dpos%253A127.396503%252036.291927%257Ccolor%253Ablue%26w%3D400%26h%3D200,"데이트,분위기 있는",4.15,154,141,"식물원,수목원"
83,대전광역시 테미오래,대전 중구 보문로205번길 13,대전,"[2022년 테미오래 상반기 전시 안내]  <시민의 집> 도지사 공관 -상설전시 '관사, 그 흔적을 찾아보다' -기획전시 '주거, 또 다른 하나의 삶' -상설전시 '6.25전쟁과 이승만, 충청남도 관사촌에서의 5일간의 기록'  <역사의 집> 1호 관사 기획전시 '관사촌 人 이야기: 김우영 그리고 나혜석'  <재미있는 집> 2호 관사 테미놀이박물관 '호모루덴스: 유희하는 인간 展'  <빛과만남의 집> 5호 관사 테미여행라운지 대전 도심 속 문화 쉼터(북카페)  <상상의 집> 6호 관사 시민갤러리 (1분기) - 3월 29일~4월 10일 김조년 교수 '붓글씨 전' - 4월 27일~5월 8일 '청춘학교 전'  자세한 사항은 홈페이지를 참조해주세요. http://temiorae.com/  ※ 매주 월요일,설날,추석 당일 휴관 월요일이 공휴일 및 국경일일 경우 다음날 휴관",042-335-5701,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190529_30%2F1559115732799Xd0Kk_JPEG%2FOJudwwdChDo8wxAUruQ6yMdu.jpeg.jpg,"이색체험,데이트",4.88,30,247,문화재
84,호텔 그레이톤 둔산,대전 서구 둔산중로 70,대전,시청역 5분출구에서 대전 특허법원방향 3분거리에 위치하고 있습니다.,042-482-1000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210312_188%2F1615519505219pDh9t_JPEG%2Fm1rA1mAPpNxWWNps_NyR9tk3.jpg,분위기 있는,4.67,45,56,3성급
85,샘머리공원,대전 서구 둔산동 1381,대전,None,None,"https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA1MDJfMjIw%2FMDAxNDkzNzA1ODc1NjI0.8xQTVOyqsBcl7iIYnBLtxQ2pJMdQxkfS7wVR4OEPJDUg.UZM8NXbbgsAElrLrrlAgjohAPmVoeVRhLs3REhLqXvAg.JPEG.b_sangent%2F%25BC%25AD%25B1%25B8%25C8%25FA%25B8%25B5%25BE%25C6%25C6%25AE%25C6%25E4%25BD%25BA%25C6%25BC%25B9%25FA_170502_0007.jpg""","파릇파릇한,피크닉,야경",0.0,7,72,근린공원
86,만월호텔 대흥점,대전 중구 대흥로165번길 35,대전,"성심당, 으능정이거리 도보 5분 거리 은행동 문화거리 도보 5분 거리  중앙로역 도보 5분 거리  대전역 도보 10분 거리 중앙시장 도보 10분 거리  야구장 차량 5분 거리",0507-1358-6778,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190717_32%2F1563360866060ls04V_JPEG%2F2T7qfxDGVSiO9noIapAlfDFL.jpg,분위기 있는,4.5,52,56,호텔
87,만월호텔 중리점,대전 대덕구 중리로7번길 14-17,대전,도로명 주소 : 대전 대덕구 중리동 7번길 14-17 지번 주소 : 대전 대덕구 중리동 402-8번지,0507-1357-8778,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190717_32%2F1563360866060ls04V_JPEG%2F2T7qfxDGVSiO9noIapAlfDFL.jpg,분위기 있는,4.49,68,65,호텔
88,호텔ICC,대전 유성구 엑스포로123번길 55 호텔ICC,대전,북대전 IC 10분 정도의 거리에 위치합니다.   1호선 대전역 이용시 버스 618(정부청사역) - 스마트시티5단지 정류장 하차  시내버스 이용시 버스 705(대전역) - MBC/TJB방송국 정류장 하차 버스 606(대전역) - 버스 618(대전예술의전당) - 스마트시티5단지 정류장 하차 버스 606(대전역) - 버스 911(수정타운아파트정문) - 스마트시티5단지 정류장 하차 버스 606(대전역) - 버스 121(국립중앙과학관) - MBC/TJB방송국 정류장 하차  시내버스 이용시 대전청사시외버스둔산정류소 - 618(정부대전청사서문) - 스마트시티5단지 정류장 하차  기차 이용시 서대전역 - 618(서대전역네거리) - 스마트시티5단지 정류장하차 대전역 - 618(정부청사역) - 스마트시티5단지 정류장 하차,042-866-5000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200918_14%2F16004082785466qcQS_JPEG%2F%25C8%25A3%25C5%25DA%25C1%25A4%25B8%25E9.jpg,분위기 있는,4.43,201,80,3성급
89,장평보유원지,대전 서구 흑석동 749,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16295030%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658209733441%26md%3DnuKa5RRKrrD6Xq22CQU6psv588Q%253D,신나는,0.0,0,24,유원지
90,테크노밸리호텔,대전 유성구 테크노중앙로 57,대전,None,042-671-0500,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_95%2F1441076922851X8m7x_JPEG%2F147180566322338_0.jpeg,분위기 있는,4.17,227,30,3성급
91,길치문화공원,대전 대덕구 신상로 65,대전,None,042-608-5132,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA1MTlfODYg%2FMDAxNDk1MTY5NTU2NjU3.USGCNCmedT0GoYruiNB8gjCM_bYQiWe4-1e2slmOX_Ug.WIwJg34ekJRunpsZYIcZcsLaJpPDh8U9BoYfIFzW0M8g.JPEG.daedeokgu%2Fnaver_com_20170519_134429.jpg,"신나는,파릇파릇한",0.0,6,118,"도시,테마공원"
92,스파타워 모텔,대전 유성구 온천로107번길 40 스파타워 모텔,대전,"☞ 유성 IC 10분 ☞ 세종시 25분 ☞ 시청, 대덕 테크노벨리 15분 ☞ 충남대, KAIST 5~10분 ☞ 유성 시외 / 고속버스터미널 10분 ☞ 자운대 10분",0507-1324-0637,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210125_242%2F1611540641804IXsPV_JPEG%2FFnPNTk0hnssqD5bo6dHw7Y8C.jpg,분위기 있는,4.06,165,78,모텔
93,호텔3월,대전 서구 둔산중로32번길 29,대전,시청역 8번 출구로 나오셔서 하이마트쪽으로 직진 후 왼쪽으로 들어오시면 도보 2분 거리에 찾으실 수 있습니다.,042-825-8000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161109_237%2F1478657548743rAatu_JPEG%2F177059514248624_0.jpeg,분위기 있는,4.45,432,70,호텔
94,브라운도트호텔 대전역점,대전 중구 대흥동 141-2,대전,네비게이션 주소 : 대전광역시 중구 대종로 460번길 2 원조황소집 (16m) 도보 1분 세븐일레븐 편의점 (57m) 도보 1분 GS25 편의점 (63m) 도보 1분 신바람식당 (27m) 도보 1분 두꺼비수산 (170m) 도보 2분 할리스커피 (172m) 도보 2분 쉐보레 서비스센터 (174m) 도보 2분 중국대반점 (186m) 도보 2분 으능정이 문화의거리 (249m) 도보 3분 성심당(300M) 도보 4분 빽다방(300M) 도보 4분 천주교 대흥동교회 (296m) 차량 1분 대전 중앙로역 (451m) 차량 1분 대흥동 우체국 (514m) 차량 1분 중앙종합시장 (437m) 차량 2분 메가박스 대전중앙로점 (679m) 차량 2분 중앙쇼핑타워 (740m) 차량 2분 대전역 대전 1호선 (1.1km)차량 4분,0507-1377-2032,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211017_273%2F16344526258827RNa1_JPEG%2FwaTFOjQjUO1qfGsYJBCFcyoC.jpg,분위기 있는,0.0,20,7,호텔
