,spot_name,address,region,detail,tel,spot_image,tag,star,visit_review,blog_review,category
68,드림파크 야생화단지,인천 서구 거월로 61,인천,None,032-560-9940,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16953983%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658472201642%26md%3Disgq04zNAzl%252B1Gxp7k%252F29B%252FBIcI%253D,"이색체험,분위기 있는,데이트",4.31,61,1367,"도시,테마공원"
69,승봉도,인천 옹진군 자월면,인천,경인고속도로 →인천항 사거리→백주년기념탑(우회전) →해양경찰청 사거리(좌회전)→인천 연안부두 여객터미널 →승봉도(우리고속훼리 파라다이스032→887→2891이용),None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_91%2F1441045553475s7vp7_JPEG%2F13490996_0.jpg,분위기 있는,0.0,7,288,섬
70,홍예문,인천 중구 송학동3가 8,인천,"2002년 12월 23일 인천유형문화재 제49호로 지정되었다. 인천 홍예문(虹霓門; 윗부분을 무지개 모양으로 반쯤 둥글게 만든 문)은 응봉산 산허리를 잘라 높이 약 13m, 폭 약 7m의 화강암 석축을 쌓고 터널처럼 만든 석문(石門)이다.   대한제국 시대에 철도 건설을 담당했던 일본 공병대가 1906년 착공하여 1908년 준공하였다. 당시 인천 중앙동과 관동 등에 거주하던 일본인들의 수가 급격히 늘자 만석동 방면으로 자신들의 영역을 확장하기 위해 이 홍예문을 뚫었는데 일본인들은 혈문(穴門)이라 불렀다. 공사를 진행할 때 예기치 못한 거대한 암석을 만나 공사 기간이 오래 걸렸다 한다. 당시 일본의 토목공법을 알 수 있는 사료로서 원형이 그대로 보존되어 있다.   자유공원 근처에 있는 홍예문은 지역주민과 관광객들이 즐겨 찾는 인천의 명물이다. 홍예문을 통과하여 폭이 좁은 2차선 도로가 지나가며 홍예문 위쪽 길에 서면 인천항이 한눈에 내려다보인다.",032-777-1330,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_18%2F1441016003287YINnS_JPEG%2F126271588172765_0.jpg,이색체험,0.0,3,129,기념물
71,강화고려궁지,인천 강화군 강화읍 강화대로 394,인천,강화읍에서 강화군청 방면 도보 5분 거리.,032-930-7078,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODAyMTRfMjU1%2FMDAxNTE4NTk4MjYwMzQ4.Ybp1QbtpvjMA4ccYGMDYXF7uJOxq37lKtvR6_o-68G0g.FFuS8fF4-ua0XQxTcjup6EZlJD-SmCX4VBgy9_zxjNwg.JPEG.shinbi63%2FSAM_0808.,"이색체험,데이트",4.17,52,635,"유적지,사적지"
72,홀리데이인 인천 송도,인천 연수구 인천타워대로 251,인천,비즈니스 출장 또는 휴식을 위해 방문하신 모든 고객이 편안한 휴식을 취할 수 있는 홀리데이 인 인천 송도입니다,032-250-0000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180827_210%2F1535337227534lp97b_JPEG%2FO9GJbLTUfj81vW__Xx36Y2wq.jpg,"분위기 있는,야경,데이트",4.43,595,1004,4성급
73,정서진,인천 서구 정서진남로 95,인천,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEyMTVfNDIg%2FMDAxNTEzMzIzNTMwNTM1.IESntTvoK4zWQTo6tJSzUgMz6LvY5opfu2F7KxpwFlgg.J26nhPuf1N9gmty6ymAk9gQmsAYsurqF61m_hIM-rgQg.JPEG.incheontogi%2F%25BB%25E7%25C1%25F801.,이색체험,4.4,64,1329,지역명소
74,서포리해변,인천 옹진군 덕적면,인천,연안부두 연안여객터미널에서 덕적도행 초쾌속선을 이용→덕적도에 도착 후→차량을 이용(20분)하면 됨.(1시간 10분 소요),032-831-6623,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_86%2F1440992296672zPdyx_JPEG%2F157155536965749_0.jpg,"기분 전환,데이트,분위기 있는",0.0,3,244,"해수욕장,해변"
75,백운공원,인천 부평구 십정동 186-419,인천,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16894727%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658472337067%26md%3D84dRYyyWZaRHMIIpqrIpa4rg5C4%253D,파릇파릇한,0.0,1,61,근린공원
76,전등사,인천 강화군 길상면 전등사로 37-41,인천,"-신촌 ~ 전등사 신촌역 4번 출구 직진 후 중앙차로 버스 정류장 M6117 버스 또는 영등포에서 출발하는 60-3,8000번 버스 승차 후 → 김포복합환승센터에서 하차 → 60-2, 60-5, 70, 700-1번으로 환승 → 전등사 동문 또는 온수리 하차  -홍대입구역 ~ 전등사 홍대입구역 2번 출구에서 강화운수 2000번 승차 -> 전등사 동문 하차  -검단,검암역 ~ 전등사  검단사거리역에서 700-1번 또는 검암역에서 700-2번(1번 출구 정면 길건너 정류장), 70번(2번 출구 길건너 고가 위 정류장) 승차 -> 전등사 동문 또는 남문 하차   -김포공항 ~ 전등사  김포공항 내 국내선 1층 10번 승차장에서 60-5번 승차 -> 전등사 동문 하차 (하루 8회 운행)",0507-1403-0125,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180208_196%2F1518058637500vkUfv_JPEG%2FhJcjVUQx7LZcsLZLl6tgBWh4.jpg,"이색체험,파릇파릇한,기분 전환",0.0,0,3011,불교
77,강화초지진,인천 강화군 길상면 초지리 624,인천,강화초지대교 우측전방 100m 거리에 위치.,032-930-7072,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20140407_214%2F1396854957698B9UJg_JPEG%2F%25C0%25CE%25C3%25B5_%25B0%25AD%25C8%25AD%25C3%25CA%25C1%25F6%25C1%25F8%25BE%25DF%25B0%25E6_1.JPG%3Ftyp,"이색체험,데이트",3.96,12,591,"문화,유적"
78,덕적도,인천 옹진군 덕적면 진리,인천,서울→경인고속도로→인항로→좌회전(1km)→연안부두쪽우회전→연안입구사거리(좌회전)→인천연안여객선터미널에서 선박 이용,032-899-3710,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_57%2F1441045550698zSF6J_JPEG%2F13490964_0.jpg,파릇파릇한,0.0,3,516,섬
79,소창체험관,인천 강화군 강화읍 남문안길20번길 8,인천,None,032-934-2500,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODA4MjFfMTMg%2FMDAxNTM0ODEzMzMxODE5.oFZ1SerXLgdftBVc2mimgGrg8GD3rO0a7fVOEBZqxNIg.L4MyifRfdYhW4ZV2Eul1uqhSxgJ_CnHYlX9UFX4-J08g.JPEG.jnmisun%2F_15A0364_1.jpg,"신나는,이색체험",0.0,4,185,"관람,체험"
80,영종도,인천 중구 운남동 671-3,인천,서울 강변북로→자유로→방화대교→신공항고속도로→영종대교,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_135%2F14410455572946NpkX_JPEG%2F13491014_0.jpg,파릇파릇한,4.11,323,2241,섬
81,아라마루전망대,인천 계양구 둑실동 79-4,인천,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190930_180%2F1569844695758t0Ik5_JPEG%2Fm7v0eddOLExxj5UITi7T9JYU.jpg,"기분 전환,분위기 있는",0.0,9,890,부속시설
82,후정공원,인천 부평구 영성서로 58,인천,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16909262%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658472416997%26md%3DyKsf5b4djtlPJI0sAhFwEQ83tiA%253D,신나는,0.0,0,11,근린공원
83,송현근린공원,인천 동구 송현공원로 75-22,인천,"달동네로 유명했던 수도국산(水道局山)에 들어선 공원으로, 1996년 공원 조성 사업에 착수하여 2003년 9월 완공되었다. 면적은 7만 2,663.6㎡이다. 수도국산의 원래 이름은 송림산 또는 만수산이었는데 1906년 인천과 노량진을 잇는 상수도 공사가 착수되어 1908년 이곳에 송현배수지가 준공되자 그때부터 수도국산이라 불리기 시작하였다. 공원 내에 있는 송현배수지는 인천 최초의 상수도시설로 2003년 10월 27일 인천광역시문화재자료 제23호로 지정된 바 있다.   공원에는 2005년 10월 개관한‘수도국산 달동네박물관’도 있다. 건축총면적 1,950.85㎡, 지하 1층·지상 1층 규모의 박물관 내부에는 1960~1970년대 수도국산 달동네의 옛 모습이 생생하게 재현되어 있는데, 전시된 인물 모형들은 모두 달동네에 살았던 실존인물의 모습 그대로 만들어졌다 한다.   그밖에 분수광장을 비롯한 광장 13개소, 어린이놀이터 2개소, 휴게소 4개소와 인라인스케이트장·배드민턴장·체력단련장 등의 체육공간, 연못·분수·벽천·암석원 등의 조경공간, 산책로와 조깅로 등 갖가지 시설이 갖추어져 있다. 송현배수지 정상에는 별도로 체육공원이 조성되어 있다. 2008년 12월 19일 문을 연 체육공원의 면적은 4,502㎡로, 인라인스케이트장과 조깅트랙, 체력단련기구·파고라·벤치·조명시설이 설치되어 있다.",032-770-6200,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_281%2F1441009645910EgDXV_JPEG%2F126168513765316_0.jpg,"파릇파릇한,신나는",4.28,34,218,근린공원
84,인천공항전망대,인천 중구 공항서로 279,인천,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16583531%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658472441596%26md%3DZAcuX0qpjtJperyddR9fBPonZE8%253D,"야경,분위기 있는,데이트",0.0,4,322,전망대
85,강화도,인천 강화군 불은면 삼동암리 산327-5,인천,올림픽대로 개화IC(48번 국도) - 김포 - 강화읍(김포공항 - 강화군청 : 50km),032-930-3114,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_189%2F1440992310175qUSJV_JPEG%2F11491856_0.jpg,파릇파릇한,4.32,38,2639,섬
86,배다리헌책방거리,인천 동구 금곡로 18-10,인천,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODAyMDVfOTMg%2FMDAxNTE3NzkxNTY3NzU1.F98_K9akatPq7i3IjNvDWsLcLaXMHCcVlN6fwuEAL88g.6KArWEg4JzGfK-06cTt0Y3pqdHZYYfmN9nl1bZ_6KWgg.JPEG.discoverincheon%2F%25B9%25E8%25B4%25D9%25B8%25AE8.jpg,"이색체험,신나는,데이트",0.0,0,436,"거리,골목"
87,고려산,인천 강화군 내가면 고천리,인천,"서울 신촌, 인천광역시등지에서 시외버스이용 강화도착(10분간격, 1시간10분소요) 또는 서울 시흥동이나 개봉동에서 강화행 버스승차 강화도착.",032-930-3515,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_93%2F1441045635236iN2NV_JPEG%2F13491502_0.jpg,파릇파릇한,0.0,0,870,"산,고개"
88,강화고인돌유적,인천 강화군 하점면 부근리 330-2,인천,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODAzMDFfMTA1%2FMDAxNTE5ODk1NTA1ODE2.8MSF50nrHji1jycN8ndmsIJBGYfsPPCsEIeZ_TjJ1BMg.bA8twu4wBMZlfg5xW9J1VQEWCTqVb2s-vS-lve3trqIg.JPEG.giggling_%2F%25B0%25ED%25C0%25CE%25B5%25B9%25B0%25F8%25BF%25F8.jpg,"파릇파릇한,이색체험,데이트",0.0,3,471,세계문화유산
89,프렌쥬랜드,인천 강화군 길상면 보리고개로 166,인천,인천광역시 강화군 길상면 보리고개로 166 (구) 강화체험아기동물원,032-937-8358,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201005_172%2F1601862325558tqxVB_JPEG%2F83vyYXMmm0FrW6_w1E1OO1u6.jpg,이색체험,4.57,900,266,동물원
90,베스트웨스턴 하버파크호텔,인천 중구 제물량로 217,인천,"베스트웨스턴 하버파크호텔은 지하철 1호선 인천역 1번 출구와 수인선 신포역에서 도보로 8분이면 도착하는 편리한 위치를 자랑합니다. 주변의 관광 명소로는 차이나타운과 짜장면 박물관까지 걸어서 8분, 신포국제시장까지 도보로 약 15분 거리에 있으며, 다양한 즐길 거리가 가득한 월미 테마파크까지 차로 10분이면 도착합니다. 또한, 한국에서 가장 크고 긴 다리인 인천대교까지 차로 20분이 소요됩니다.",032-770-9500,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190715_255%2F1563164680514jjEky_JPEG%2FZMabAf28Niw6Y-LeZCgTUUJZ.jpg,분위기 있는,4.39,363,654,4성급
91,솔찬공원,인천 연수구 컨벤시아대로391번길 20,인천,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODA2MjFfNjkg%2FMDAxNTI5NTM3Mjk2NzQ3.SEsIyHljk9YzucV8iyqhJ--UzgPkGDDsSnbGzsEnaJ0g.6n8DUTwdvDLQwDei3b_pAD9oFFOD8KQLRsVc0M64CWQg.JPEG.song82499%2F20180620_190250.jpg,"파릇파릇한,피크닉",4.26,258,651,근린공원
92,계양꽃마루,인천 계양구 서운동 106-1,인천,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTAzMDJfMTM1%2FMDAxNjE0Njg5NTM0MjU4.WUDtv3OQKrKMVWE584w2-eMC4Eiu2nNIiKtXieb9crcg.NjMK-Y6I-4bIEnNjspqOcpbwM-AOJHrquP7lOuvk04Eg.JPEG.jjooo_x%2FKakaoTalk_20210228_224129287.jpg,"이색체험,신나는",4.26,46,922,"관람,체험"
93,강화도자연체험농장,인천 강화군 길상면 해안남로 331,인천,"체험학습으로 유명한 강화도자연체험농장은, 국내 가장 다양한 대상에 맞춤서비스를 제공하는 최고의 체험학습장으로서 자연과 갯벌과 말과 벗하며, 말아저씨가 20여년간 행복한 공간을 만들어가고 있습니다.  승마배우기는, 말아저씨의 오랜 경험과 노하우로 모든 고객들을 승마신동으로 만들어 줄 수 있을 만큼 최고의 승마를 진행해드립니다..  사륜오토바이를 즐기는 강화도ATV는, 엑티비티함을 머리부터 발끝까지 느낄 수 있는 최고의 체험으로  산악코스, 산악S코스로 모든 고객들의 만족시켜 드릴것입니다 .  강화도갯벌체험은, 세계4대 갯벌중의 하나인 강화남단 갯벌에서 생태체험과 함께 오감각을 골고루 자극시키며 온몸으로 갯벌의 느낌을 느껴보실 수 있습니다.  그외 고구마캐기체험 등의 각종 계절별체험과 동물먹이주기, 활쏘기 등의 다양한 연중체험이 운영중입니다.  농장에 방문하여 이용하는 서비스로, 유치원, 어린이집 및 초,중,고 학생들의 체험학습과 직장인 워크샵, 가족체험여행 등도 미리 예약을 통해 패키지상품으로 체험가능합니다.  또한 찾아가는 서비스로, 초,중,고등학교로 찾아가 단체 승마체험 등 체험학습을 제공합니다.  감사합니다",010-5378-2279,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211118_218%2F1637218227289spG38_JPEG%2F20210623_110020.jpg,"이색체험,신나는,데이트",4.76,611,247,"관람,체험"
94,영종진공원,인천 중구 구읍로 63,인천,None,032-279-2239,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA5MDZfOTgg%2FMDAxNTA0Njg4ODM0MjU5.3biSqmDvNXsbF05SL5rECazyt8CnruMayYm7TW4cYxEg.oSbmNhKsTreLmgCwW3FiaZHCe__qCIzZ_uuMSggoe5Qg.JPEG.incheontogi%2F1.jpg,"신나는,파릇파릇한",4.25,21,306,"도시,테마공원"
95,백령도,인천 옹진군 백령면 북포리,인천,"항동 인천연안여객선터미널→제이에이치페리(하모니플라워 1644--4410),고려고속훼리(코리아킹 1577-2891)",032-899-3510,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_109%2F1441045670774rR356_JPEG%2F157155537229839_0.jpg,파릇파릇한,4.3,14,600,섬
96,해명산,인천 강화군 삼산면 매음리,인천,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEyMjZfMTU4%2FMDAxNTE0Mjc4Njk4Mzg1.954-WsUfVXxN1x_K-neWvNpEngr-N6RuVITa_ZokLNcg.T-hxuYL5kInxVJQ7so8gZCYvCXS6mXwk9XgbHsSFTPgg.JPEG.rchappy%2F1920__DSC0052.,파릇파릇한,0.0,3,228,"산,고개"
97,송도랜드마크씨티1호근린공원,인천 연수구 송도동 330-1,인천,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1294147515%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658472596325%26md%3DcaMdcDC8GeLtfMED79y6Sv45xFo%253D,파릇파릇한,0.0,2,102,근린공원
98,라마다송도호텔,인천 연수구 능허대로267번길 29,인천,"청량산을 뒤로 하고 드넓은 서해를 품에 안은 라마다 송도호텔은 지상 12층 지하 2층으로 이루어져 있는 인천의 특급호텔입니다. 넓고 안락한 라마다 송도호텔의 200여 객실은 세련된 인테리어와 아늑한 분위기로 꾸며져 있어 편안함을 줍니다. 세심한 서비스와 최고급 메뉴로 고객을 모시는 한, 일, 양식, 뷔페 레스토랑과 전망이 탁트인 스카이 라운지, 새롭게 단장한 커피숍 등이 있습니다. 천혜의 자연속에 서해안 고속도로, 인천 국제공항, 인천항을 하나로 이어 첨단산업, 관광, 무역도시로 거듭나는 인천의 송도에서 21세기 떠오르는 서해안 시대를 함께 열어갑니다.",032-832-2000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190530_219%2F1559177793433e6DyW_JPEG%2FxsbEk3n4E6zQJW5fX38oLRPQ.jpg,분위기 있는,4.22,157,772,호텔
99,연세커피관광농원,인천 중구 을왕동 206-27,인천,None,0507-1315-4041,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200929_122%2F1601380970837QLVra_JPEG%2F4uEY8dWQZaVPGm5PN6dxyGik.jpg,"파릇파릇한,커피 맛집,이색체험",4.29,758,230,"관광농원,팜스테이"
100,누리워터파크,인천 강화군 길상면 해안남로 653,인천,2022년! 모든풀 정상운영. 워터슬라이드 개장했어요~,0507-1485-1327,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220517_217%2F1652767719301M4yxS_JPEG%2Fbanner_x.jpg,"신나는,이색체험",4.02,392,50,워터파크
101,배미꾸미조각공원,인천 옹진군 북도면 모도로140번길 41 배미꾸미조각공원,인천,None,032-752-7215,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_158%2F14410473271163b54V_JPEG%2F126761583946689_0.jpg,"이색체험,신나는",4.3,99,235,테마공원
102,신정체육시설,인천 강화군 선원면 신정리 50,인천,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1837171013%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658472658065%26md%3DwQOoj2lWUW8zWQP%252B9JsAgdZqeBQ%253D,신나는,0.0,0,24,"도시,테마공원"
103,인천대공원 어린이동물원,인천 남동구 무네미로 236 인천대공원사업소,인천,None,032-466-7282,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODAxMDJfNDMg%2FMDAxNTE0ODcyMTkyMDE4.S70zYAqtHve_zI6aOILRrGzEftQkXVY_JufCoaCKW_Ug.zk8IuKlz3mAGxN7vU-uiMxPOmRqfhg2lpJCc39C4h3wg.JPEG.jkminiss%2F3C4E6035.jpg,이색체험,4.32,15,436,동물원
104,호텔 디자이너스 인천,인천 남동구 남동대로765번길 8,인천,"[ 호캉스 어디까지 해봤니 ? ] * 오직 디자이너스호텔 인천에서만 즐길 수 있는 최대 규모의 공간과 다양한 이벤트! *  [ 더 디자이너스호텔 인천의 특별함 ] >>20층 Sky Pub(Room Service) 및 수영장(현재 코로나로 인해 잠정운영 중단) 시설 구비   - 20층 Sky Pub 이용 안내  (코로나로 인해 홀은 21시로 단축운영, 룸서비스는 이용가능) 평일(일~목) Open 15:00 ~ Close 21:00 주말(금~토) Open 15:00 ~ Close 21:00  - Room Service 이용시간 안내 평일(일~목) - Last Order 22:30분 주말(금~토) -Last Order 23:30분  더 자세한 이용안내는 홈페이지 및 예약 공지사항을 확인해 주세요 @^^@  ※ 전 객실 금연실로 운영 ※ 전 객실 WIFI 인터넷 무료 ※ 주차무료, 발렛무료  (차량 리프트 운영 80대 /지하주차장 운영/호텔 앞 전세버스 주차가능) ※ 객실 내 메뉴 확인 후 Room Service 가능(내선 7308번) ※ 우산 (보증금or신분증)대여가능 ※ 대여 서비스 : 우산 / 스팀다리미 / 휴대폰 충전기 / 2pin,3pin Adaptor ※ 전객실 길병원 도로쪽 view ※ 루프탑 Sky Bar 대관전용(사전예약) ※ 애완동물 동반룸 운영  [ 조식 안내 ] -현재 코로나19로 인해 레트토랑 잠정운영중단 상태입니다.  [ Royal Suitet Room 이용 안내 ] - 객실 배정은 예약 후 유선 상 객실 배정을 요청하셔야 합니다. - 유선 상 요청이 없을 경우 객실은 Random 배정 됩니다. - 파티용품 반입불가  파티 용품 객실 부착 적발 시 당일 객실료X5의 비용 청구 - 예약 후 유선으로 객실 배정 미요청시 객실 RANDOM 배정 - Cheak In시 이용 동의서 작성 및 보증금 운영, 보증금 10만원/BoardGame Room 20만원(현금 및 카드) -Cheak Out시 보증금 환불   ※ 확인사항 및 기타 - 미성년자는 보호자 동반없이 입실이 불가합니다. - 위의 정보는 호텔의 사정에 따라 변경 될 수 있습니다. - 해당 이미지는 실제와 상이 할 수 있습니다, - 체크인 시 객실은 유선상 요청이 없을 경우 랜덤배정을 원칙으로 합니다. - 해당 객실 금액은 세금 및 봉사료가 포함된 가격입니다.  ※ 취소 및 환불 규정 - Cheak In 당일 기준 3일 전 17시까지 : 100% 환불 - Cheak In 당일 기준 1일 전 17시까지 : 50% 환불 - 당일 및 No Show : 환불불가 - 미성년자 예약으로 인해 발생하는 입실 거부에 대해서는 취소 및 환불이   불가함을 원칙으로 합니다.  호텔을 방문해주시는 모든 고객님들께 항상 최상의 서비스로 맞이하겠습니다 @^^@",0507-1302-5002,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200617_105%2F1592357057193EWCwY_JPEG%2F22.jpg,분위기 있는,4.42,367,392,호텔
105,구월로데오음식문화거리,인천 남동구 구월동,인천,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F20084033%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658472697012%26md%3DJmjnJhyj79%252FLqysSGsVlvcA25X4%253D,"든든한,데이트",0.0,0,451,"거리,골목"
106,연희자연마당,인천 서구 용두산로 156,인천,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160608_162%2F1465349158150jR5MR_JPEG%2F176558505577_0.jpg,"파릇파릇한,피크닉,데이트",0.0,6,324,"자연,생태공원"
107,연산군유배지,인천 강화군 교동면 교동동로471번길 6-62,인천,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA0MThfMTA5%2FMDAxNDkyNDY5NjYwNzky.BDhbVd8qhATrelj8AibhMfrDw8TKav8qeuqtoTUm_7Mg.E5oQXC8b5fXTPZf5m7WNWtieXZS3NyxCm2UBGUC8xFkg.JPEG.jeaneegina%2F20170409_105036.jpg,"이색체험,파릇파릇한",0.0,0,131,"유적지,사적지"
108,상트페테르부르크광장,인천 중구 연안부두로 36,인천,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16572915%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658472737369%26md%3DdTEHw%252BeI1xAd8eiydHCk6DpCcrs%253D,데이트,0.0,0,108,광장
109,오크우드프리미어 인천,인천 연수구 컨벤시아대로 165,인천,인천 1호선 인천대입구역(송도컨벤시아) 4번 출구 방향 도보 10분,032-726-2000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220502_89%2F1651453669631vWFF2_JPEG%2F210209_OPI_dron_0013.jpg,분위기 있는,4.55,1223,2472,5성급
110,스톤캠핑장,인천 강화군 하점면 고려산로377번길 31,인천,인천광역시 강화군 하점면 고려산로 377번길 31,0507-1485-6330,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220615_207%2F16552667318742vmLv_JPEG%2FCED6D51B-5C43-4969-8150-C92DC940AE07.jpeg,"파릇파릇한,신나는",0.0,314,53,"캠핑,야영장"
111,쥬라리움 청라점,인천 서구 청라커낼로288번길 26,인천,청라현대썬앤빌더테라스 지하1층 135호,070-8888-7542,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200106_21%2F15783100631742rCEr_JPEG%2F1.jpg,"신나는,이색체험",4.35,1469,208,테마파크
112,영흥도,인천 옹진군 영흥면 영흥로 294 서울부동산,인천,월곳 I.C 에서 시화공단 방향(2차선으로 신호등3번)→옥구고가도로(신동아APT)→오이도(오이도관광단지로 우회전 하시면 안됨)→시화방조제→대부도→대부도삼거리→대부중고앞→선재도→영흥도,032-886-7800,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_213%2F14409923201668vNSy_JPEG%2F157155537249114_0.jpg,파릇파릇한,4.21,27,1063,섬
