name|star|visit_review|blog_review|category|addr|tele|detail|tag|image
소인국 테마파크|4.16|5347|1646|테마파크|제주 서귀포시 안덕면 중산간서로 1878|064-793-5400|"제주공항에서 오시는 길(1135번 도로) 공항 평화로 (대정방향)서광사거리 : 30분 소요 제주시에서 오시는 길(1135번 도로) 제주시외버스터미널에서 20분 간격으로 대정으로 출발 : 35분거리 서귀포시에서 오시는 길(1132번 도로) 서귀포 중문 창천 서광사거리 : 30분 거리 제주시 버스 노선 제주시 시외버스정류장 (오전 08:05분부터 20분 간격 운행) 서광사거리(소인국)에서 하차 서귀포시 버스 노선 서귀포시 버스정류장 (12분 간격 출발) 동광검문소에서 하차 환승(20분 간격) 서광사거리(소인국)"|이색체험,신나는,피크닉|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220718_264%2F1658104548936A7NaF_JPEG%2FIMG_5664.
비체올린|4.02|787|518|체험여행|제주 제주시 한경면 판조로 253-6|0507-1348-0000|"협재해수욕장에서 신창방면으로 5km지점 오설록에서 판포포구 바닷가 방향 8km지점  제주시 한경면 판포리와 조수1리 중간위치 한림,신창,영어교육도시,수월봉,금릉해수욕장 근접"|이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220708_155%2F1657266983518YTnLQ_JPEG%2FIMG_1817.
용두암|4.22|99|4323|자연명소|제주 제주시 용두암길 15|None|"서귀포 → 5.16도로 → 제주대학교 → 용담로타리 우회전 → 용두암"|분위기 있는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_189%2F1441045684276TLxgE_JPEG%2F13491801_0.jpg
안덕계곡|0.00|5|1328|계곡|제주 서귀포시 안덕면 감산리 1946|064-794-9001|"제주시에서 서회선 일주도로 69km, 서귀포에서 21km 지점"|신나는,파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200712_117%2F1594556623162amPo1_JPEG%2FFjWN2fosxvkQq-eYL9rLBAqJ.jpg
목장카페 드르쿰다|4.39|4724|1139|테마파크|제주 서귀포시 표선면 번영로 2454|064-787-5220|"제주시에서 성읍 민속마을 방향 번영로변에 위치, 대천동 사거리에서 싸이프러스 골프장을 지나 약 500m 거리에 위치."|이색체험,신나는,파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210117_111%2F1610859839853o1ojo_JPEG%2FoRnNSYLgQfULE2u7E07HAuhr.jpg
건강과 성 박물관|3.91|4248|537|박물관|제주 서귀포시 안덕면 일주서로 1611 건강과 성 박물관|064-792-5700|"1) 제주공항 - 1135번 평화로 - 창천삼거리 - 안덕계곡 - 박물관 2) 서귀포, 중문관광단지 - 1132번 일주도로 - 중문 - 창천삼거리 - 안덕계곡 - 박물관 3) 대정, 모슬포 - 1132번 일주도로 - 제주조각공원 - 화순삼거리 - 박물관 도착."|이색체험,신나는,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_183%2F1441027051359b0Caj_JPEG%2FSUBMIT_1338874912133_11714892.jpg
산방산 탄산온천|4.14|18104|1222|온천,스파|제주 서귀포시 안덕면 사계북로41번길 192|064-792-8300|"안덕면 사계북로41번길 192"|이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210203_141%2F1612338975441NTafE_JPEG%2F6yjl7nKbwboF7jkifvsDFAUQ.jpg
환상숲곶자왈공원|4.62|4689|1026|자연공원|제주 제주시 한경면 녹차분재로 594-1|064-772-2488|"* 사전예약제 필수 !!!  <곶자왈에 이야기를 더하다> 곶자왈[Gotjawal]은 제주의 천연 원시림으로, 용암이 남긴 신비한 지형 위에서 다양한 동식물이 함께 살아가는 독특한 생태계가 유지되는 보존 가치가 높은 지역입니다. 여름에는 시원하고 겨울에는 따뜻하여 세계에서 유일한 북방한계식물과 남방한계 식물이 공존하는 곳입니다.  [영업시간] 09시 - 18시 (※ 동절기는 17시까지)  [휴 무 일] 매주 일요일 오전  [숲해설] 매정시 진행 09:00 10:00 11:00 12:00 13:00 14:00 15:00 16:00 17:00 (동절기는 17:00 제외)"|파릇파릇한,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160817_95%2F147141049793136ucl_JPEG%2F__%25281%2529.jpg
도두봉|4.5|24|2327|오름|제주 제주시 도두일동 산1|None|"제주특별자치도 북서부 도두동 해안에 있는 도두동의 대표적인 오름이다. 높이 67m, 둘레 1,090m, 면적 8만 253㎡ 규모이다. 화산재가 굳어져 형성된 응회암과 현무암으로 이루어진 기생화산으로 정상에 분화구가 없다. 2009년 7월 제주시가 기존의 관광 명소 이외에 제주시 일대의 대표적인 장소 31곳을 선정해 발표한 제주시 숨은 비경 31 중 하나이다. 산 정상에 오르면 유람선이 운항되는 도두항, 마을 전경, 앞바다 등이 한눈에 내려다보인다."|분위기 있는,파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEyMTZfMjUx%2FMDAxNTEzNDA2ODIwNDAx.hqItznYdukgCfXFCVK32kF9AOEg8U-ri2T4i5-v4kCMg.OcQbcI4BGXqctR_j7IYIDHIHRMKE_csyo-xf3reHcpwg.JPEG.alpseuro%2FDSC_6646.jpg
소노벨 제주|4.27|1348|1456|콘도,리조트|제주 제주시 조천읍 신북로 577 대명리조트제주휴양콘도미니엄|1588-4888|"제주 공항에서 약 30~40분 소요(승용차 기준)"|분위기 있는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201126_140%2F1606346043173KNMIq_JPEG%2FGJigg8We5faCtY-vf4GL6qJ5.JPG.jpg
엉또폭포|0.00|0|1763|폭포|제주 서귀포시 강정동|None|"서귀포시터미널→시내,좌석버스 (신시가지행) 으로 15분 하차→도보로 20분"|파릇파릇한,신나는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_119%2F1441045660883MRngJ_JPEG%2F126751523355675_0.jpg
제주 유리의성|4.29|3795|2143|박물관|제주 제주시 한경면 녹차분재로 462|064-772-7777|"유리의 성은 세상 모든 것이 블링블링 빛나는 환상의 나라입니다. 제주의 자연과 유리가 조화를 이뤄 설계한 유리정원, 제주 돌담을 형상화한 유리돌담, 유리의 성이 자랑하는 호수 위 유리카페 등 세계적인 유리테마파크 유리의성! 아이에게는 꿈과 희망을, 어른에게는 동심과 추억을 한아름 선사합니다.  *체험관련(블로잉 체험은 제외) 단체(11~30명) 20%할인, 31명 이상은 30% 할인됩니다."|피크닉,신나는,이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191209_140%2F15758512775049QoJy_JPEG%2F_G5A4479.jpg
군산오름|0.00|2|1395|오름|제주 서귀포시 안덕면 창천리 564|None|"군산은 대정의 난드르(대평리의 넓은 들)를 병풍처럼 에워싸고 있는 오름이다. 화산쇄설성 퇴적층으로 이루어진 기생화산채로는 제주도에서 최대규모다.정상에는 용 머리의 쌍봉 모양처럼 솟아오른 두개의 뿔바위가 있으며, 동남 사면에는 애기업게돌 등 퇴적층의 차별침식에 의해 형성된 기암괴석이 발달해 있다.길이 포장되어 있어 쉽게 오를수 있으며, 걸어올라갈 시 30분 정도 소요된다. 정상에서는 한라산부터, 중문관광단지, 마라도, 산방산까지 서귀포 일대를 전망할 수 있다. 특히 동쪽 해안에서 떠오르는 일출의 풍경이 장관인 것으로 알려져 있다. 탐방객과 동네주민의 방문이 점차 늘어남에 따라 탐방로 근처엔 운동기구 등의 시설물이 설치되어 있다. 한편 군산 오름엔 다음과 같은 전설이 전해내려온다. 안덕면 창천리 지경은 옛날에는 겨우 10여호가 살고 있을 정도였다. 그 중에 강씨 선생이란 사람이 있었는데 그는 학식이 있고 인품까지 훌륭하여 많은 이들이 글을 배우러 모여들었다. 하루는 제자들을 둘러앉히고 글을 읽도록 시켰는데 문밖에서도 글 읽는 소리가 나, 이를 이상히 여겨 문을 열었으나 아무도 없었다. 그렇게 지내길 삼년쯤 되던 어느 날, 선생이 잠자리에 들었을 때였다. 선생은 어렴풋이 그를 부르는 소리를 듣게 되었고 자신은 용왕의 아들이며, 3년간 선생님의 허락을 받지도 않고 문 밖에서 글을 배웠는데 이제 하직할 시간이 다 되어 작별인사를 고하러 왔다 했다. 그동안 입은 은혜를 조금이라도 갚고 싶으니 뭐라도 어려운 일이 있으면 아뢰어달라고 하였다. “나야 뭐 젊은이들에게 글을 가르치는 것만이 유일한 즐거움이고, 딱히 불편하다거나 필요한 게 없어요. 헌데 저 냇물이 요란하여 글 읽는데 조금 시끄러운 것 밖에는..” 이라며 중얼거렸다. 용왕의 아들은 그것을 마음에 두고 해결해주겠다며 자신이 돌아간 후 며칠간 큰 비가 내리고 바람이 몰아 닥칠테니 방문을 꼭 걸어 잠그고 이레 되는 날에는 문을 열도록 신신당부하였다."|파릇파릇한,피크닉,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200430_72%2F15882363717606JWr3_JPEG%2FMLP0YWlPY63bheRkVLoYm4vR.jpg
한라산|4.47|171|4496|국립공원|제주 서귀포시 토평동 산15-1|064-713-9950|"1. 제주시 - 제주종합시외버스터미날에서 중문행 완행버스 이용, 어리목 40분 소요, 영실 입구 60분 소요. 2. 제주시 - 종합시외버스터미날에서 서귀포행 직, 완행버스 이용, 성판악 하차, 30분 소요. 3. 제주시 - 종합시외버스터미날에서 관음사입구까지 버스 이용, 관음사입구, 20분 소요. 4. 제주시 - 종합시외버스터미날에서 서귀포행 직, 완행버스 이용, 법호촌 돈내코스 입구 하차, 돈내코 50분 소요. 5. 제주시 - 관음사, 성판악, 돈내코 - 11번 국도 - 제1횡단도로, 성판악, 서귀포 방향 - 관음사입구, 산천당 왼쪽 삼거리에서 우회전 - 성판악 - 법호촌, 제주청소년야영장입구, 우회전 - 상법호촌."|파릇파릇한,분위기 있는,피크닉|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_104%2F1441039513673qeEc1_JPEG%2F11796130_0.jpg
코코몽에코파크 제주점|4.3|4065|990|테마파크|"제주 서귀포시 남원읍 태위로 536 제주코코몽에코파크|1661-4284|"특별한 우리 아이에게 자연을 선물하다.!  도심 속에서 자라나는 우리 아이들에게 자연을 선물하다.  자연, 친환경 소재, 감성을 자극하는 놀이, 스페이스아트로 구성되어 아이들의 식스센스를 자극하는 프리미엄 코코몽에코파크는 우리 아이들의 꿈 속 원더랜드를 현실로 옮겨 놓은 공간입니다."|신나는,이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211008_3%2F1633671808421rDoom_JPEG%2FZ576imKMiRvIJmdKu1QqEQah.JPG.jpg
제주곶자왈도립공원|4.5|2609|820|도립공원|"제주 서귀포시 대정읍 에듀시티로 178|064-792-6047|"주소 : 제주특별자치도 서귀포시 대정읍 에듀시티로 178 대중교통(버스) 이용 시 : 시외버스 755번(공항-영어교육도시-모슬포) 이용 자가(렌터카) 이용 시 : 영어교육도시 내 삼정APT 옆 위치"|파릇파릇한,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_201%2F1441113241955pe4GT_JPEG%2F166679547928573_0.jpeg
삼다공원|0.00|1|230|근린공원|제주 제주시 연동 302-2|None|None|파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F19648880%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658329588575%26md%3Dkb5CYkWK9GkTslSDSc8XawnXazQ%253D
그리스신화박물관|0.00|2151|911|박물관|제주 제주시 한림읍 광산로 942|064-773-5800|"<그리스신화박물관> 대한민국, 아름다운 섬 제주도에서 그리스신화를 만난다? 200여점의 명화와 대리석을 눈으로 보고 손으로 만져 볼 수있는 체험형 박물관입니다. 서양문명의 근원 그리스 신화를 만나러 오세요!  <트릭아이미술관 제주> '트릭아이'는 트롱프뢰유(Trompe-l'oeil)의 영어식 표현으로 평면의 그림이 입체적으로 보이도록 착시를 일으키는 전통미술기법을 의미합니다. 도내 최초로 도입한 AR기술을 트릭아이앱과 함께 만나보세요~!"|이색체험,신나는,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220217_296%2F1645062656057tnWMV_JPEG%2Fbanner_x.jpg
우도봉|4.24|32|893|관람,체험|제주 제주시 우도면 연평리 산17|None|None|파릇파릇한,이색체험|https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17041197%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658329614285%26md%3DE02zWNdd29pejUOOR1S7k1YsWNI%253D
켄싱턴리조트 서귀포점|0.00|1493|1134|콘도,리조트|제주 서귀포시 이어도로 684|064-739-9001|"한라산과 남해바다의 전경이 가슴속까지 시원하게 해주는 켄싱턴리조트 서귀포점은 아름다운 정원과 산책로 그리고 올레7코스가 지나가는 이국적인 정취를 갖춘 휴양형 리조트 입니다. 바다가 보이는 애슐리퀸즈와 수영장, 해수 사우나, 카페, 편의점 마사지샵 등의 부대 시설을 갖추고 있습니다."|분위기 있는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210812_104%2F1628729128582Ii9hw_JPEG%2FDJI_0469-%25C6%25ED%25C1%25FD.jpg
서귀포칼호텔|4.5|233|944|5성급|제주 서귀포시 칠십리로 242|064-733-2001|"공항리무진 버스 이용 시 1시간 20여분, 자가운전 또는 택시로 55분 정도."|분위기 있는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190514_202%2F1557801500996t6Yng_JPEG%2FYcIB7MxtZmJCZn-b1BOKAeNm.jpg
산방산|0.00|0|3954|산,고개|제주 서귀포시 안덕면|064-794-2940|"제주시 터미널→산방산 서부산업도로 시외버스 이용(55분 소요)"|파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_171%2F1441045651261F78rb_JPEG%2F13491591_0.jpg
산호해수욕장|4.21|25|1396|해수욕장,해변|제주 제주시 우도면|None|"제주공항 → 함덕 → 성산 → 우도 → 서빈백사해수욕장"|야경,분위기 있는,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_48%2F1441045682256eMzay_JPEG%2F13491787_0.jpg
화조원|4.46|4878|1093|동물원|제주 제주시 애월읍 애원로 804|0507-1388-9988|"평화로 원동교차로에서 납읍리 방향으로 1키로 정도 내려오시면 좌측에 화조원이 있습니다."|파릇파릇한,이색체헒|https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220713_108%2F1657679451334a8l9o_JPEG%2Finsta_0.jpg
다랑쉬오름|0.00|2|1616|오름|제주 제주시 구좌읍 세화리|None|"공항- 번영로(구동부관광도로)- 대천동사거리- 송당사거리- 손자봉- 다랑쉬오름  중문관광단지- 서귀포- 지방도1132호선- 남 - 번영로(구 동부관광도로)- 대천동사거리- 송당사거리- 손자봉- 다랑쉬오름"|파릇파릇한,피크닉|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20140407_131%2F1396857048103ucfoG_JPEG%2F%25C1%25A6%25C1%25D6_%25B4%25D9%25B6%25FB%25BD%25AC%25BF%25C0%25B8%25A7_3.JPG%3Ftyp
서귀포 치유의 숲|4.59|1513|1009|휴양림,산림욕장|제주 서귀포시 산록남로 2271|064-760-3067|"치유의 숲 안내 및 예약은 서귀포시 산림휴양관리소 홈페이지(http://healing.seogwipo.go.kr/index.htm)에서 가능하다.(문의 064-760-3067~8)"|기분 전환,파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200420_85%2F1587370188862s2EVw_JPEG%2F6ybZDndLRDcsgOOVCxHyifc-.jpg
WE호텔|4.4|777|798|5성급|제주 서귀포시 1100로 453-95 WE호텔|064-730-1200|"<자가용 & 택시 이용 시> 추천경로: 중문 방향 평화로 & 제2산록도로 방향 소요시간: 약 45분, 총 39km  <제주공항에서 버스 이용 시> 1. 제주공항 4~5번 게이트 사이 버스 정류소 800번, 800-1번 승차 2. 회수사거리(마을회관) 하차  3. 길 건너편 편의점의 위쪽 버스 정류소에서 호텔 셔틀버스 이용(셔틀버스 운행시간은 홈페이지 참고)"|분위기 있는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210126_14%2F16116215960236UAd1_JPEG%2FfqDXpSMGkmbr8NiBw22Pf_jf.jpg
박물관은살아있다 제주|4.43|9534|2151|테마파크|제주 서귀포시 중문관광로 42|064-805-0888|"서귀포시 중문관광로 42 중문관광단지 입구, 맥도날드 옆!"|이색체험,신나는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220720_121%2F1658299410311d7C0k_JPEG%2F7G5A1481.jpg
제주러브랜드|3.84|5171|1294|박물관|제주 제주시 1100로 2894-72 제주러브랜드|064-712-6988|"천국의 섬 제주도에 성(性)을 주제로한 현대적 감각의 테마 조각공원 제주러브랜드"|신나는,이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200616_19%2F1592273112752CuQ5c_JPEG%2F399B8506.jpg
법환포구|0.00|0|810|항구|제주 서귀포시 법환동|None|"법환 포구는 ‘막숙개’ 라고도 불리는데 ‘막숙’은 고려 말 최영 장군이, 이곳에 막사를 쳐 군사들의 숙소로 사용하여 적군을 물리쳤다는 데에서 유래했다. 이곳이 위치한 법환동의 날씨는 따뜻한 편이며 제주 올레 7코스에 속해 있어, 도보여행객들이 주변의 경치를 감상하기에 좋다. 이곳에서 바다 위에 범섬, 섶섬, 문섬, 새섬 한 눈에 볼 수 있다.해녀조각상이 설치된 잠녀광장이 조성되어 있고, 낚시를 즐기는 사람들의 모습도 볼 수 있어, 바다와 자연스럽게 조화된 제주만의 아름다운 분위기를 느낄 수 있다. 제주도의 다른 포구들과 마찬가지로 용천수가 남아있는데, 깨끗하고 맑은 물을 보는 것만으로도 시원함을 선사할 것이다. 주변에는 게스트하우스나 카페, 식당 등 다양한 편의시설이 있기 때문에, 여행객들이 더욱 여유롭고 편하게 서귀포 바다의 경치를 만끽할 수 있다."|야경,든든한,커피 맛집,디저트 맛집|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODAyMTBfMTA5%2FMDAxNTE4MjQxMDI5ODMx.AMDVLLN6lCnU-aN13iOv5bNt486Ogc_uRhwsUCD6m3gg.if_3-Zp1dqjgTril-LYOtJ_B8VjdUICmKft111o2eQUg.JPEG.prince0198%2FDSC01511.jpg%231280x853
백약이오름|0.00|0|1888|오름|제주 서귀포시 표선면 성읍리 산1|064-760-4451|"백약이오름은 표선면 성읍2리 입구에서 북동쪽 약 3.5km 지점에 위치하고 있다. 구좌읍 송당리와의 접경에 위치한 오름으로, 예로부터 약초가 많이 자생하고 있다고하여 백약이오름(百藥岳)이라 불리운다. 둥굴넙적한 분화구(굼부리)형태를 띠고 있으며, 안에는 층층이꽃·향유·쑥·방아풀·꿀풀·쇠무릎 등 약초가 자생하고 있다.백약이오름을 답사하려면 제주시에서 동부산업도로를 40분 정도 달려 성읍2리 성읍목장 입구에 이르게 된다. 목장안으로 들어 서면 좌측에 보초병처럼 개오름이 서 있고, 목장관리사, 사료 저장 사이로우 등을 지나면 사거리가 나타나는데, 좌측으로 곧게 뻗은 시멘트포장길을 따라 조금 들어가면 길이 끊기면서 목부들의 쉼터인 독립가옥에 이르게 된다. 그집 너머의 오름이 백약이오름이다. 조금 안쪽에 위치한 방목 소들의 음수대 옆으로 30분 정도 오르면 산정부에 도달할 수 있으며, 원형경기장을 연상케 하는 움푹패인 굼부리가 눈앞에 나타난다. 정상에서는 트랙모양의 산정부를 따라 주변의 다양한 오름들을 조망할 수 있는데 동쪽에 좌보미와 그앞에 암설류의 언덕들, 동북쪽으로 동거미오름 그 옆으로 이어진 문석이오름, 그 뒤편에서 위용을 자랑하는 높은오름, 북쪽으로 넓게 패인 굼부리인 아부오름, 서쪽에 민오름, 비치미, 남서쪽에 개오름, 남쪽에 멀리보이는 영주산 등을 감상할 수 있다."|파릇파릇한,피크닉|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODAzMDNfOTkg%2FMDAxNTIwMDg4OTc0ODAz.DilsgX200bdCxtMSgxKGKUJik7kZCJ6YFDTp9L2Mcg4g.UF9i5C4UiLCGJtIKLeAtbll1Gkz_fX-LihqayR9e5F0g.JPEG.7wayjeju%2FDSC_9869.
마라도|4.19|91|2713|섬|제주 서귀포시 대정읍 가파리 600|064-120|"제주,서귀포-운진항,송악산"|파릇파릇한,분위기 있는,피크닉|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_16%2F1440992316803Mhqcf_JPEG%2F157155537224611_0.jpg
소천지|0.00|0|424|자연명소|제주 서귀포시 보목동 1400|None|None|파릇파릇한,분위기 있는|https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191227_11%2F1577438958490sA242_JPEG%2FLrmgiTlg2bka1nkqlDzsNl_i.jpg
제주실탄사격장|4.61|4940|733|레저,테마|제주 서귀포시 소보리당로164번길 62|064-739-7007|"과녁 정중앙을 뚫고 지나갔을때 온몸으로 전해지는 짜릿함! 남녀노소 누구나 즐길 수 있는 실내 실탄사격!  **이벤트** 사격만점자는 금3돈 또는 금1돈 드립니다! 실탄사격 118점 이상 : 실탄사격 12발 1회 또는 BB탄&시뮬레이션사격 1회 실탄사격 115점 이상 : 실탄사격 6발 1회 또는 BB탄or시뮬레이션사격 1회 연인 이벤트 : 합쳐서 200점 또는 똑같은 점수 사격시 한번 더 사격가능 페이스북, 인스타그램 인증샷이벤트 : 비비탄 사격 30발 또는 시뮬레이션 사격 지원!  *제주도민 실탄사격 1만원 할인! *전기차충전소"|신나는,이색체험,기분 전환|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220428_211%2F1651113933298kIpsO_JPEG%2F3K4A1710.jpg
생각하는 정원|4.32|1991|944|식물원,수목원|제주 제주시 한경면 녹차분재로 675 생각하는정원|0507-1324-3701|"생각하는 정원은 1968년부터 농부 성범영이 제주시 한경면 저지리의 황무지를 개척하여 집념으로 완성한 창조적인 정원으로 1만 3천평의 대지에 7개의 소정원으로 구성되어 있으며 [세계에서 가장 아름다운 정원] 이라는 수식어와 함께 창조와 예술,철학이 융합된 정원으로 국제적 탐구의 대상이 되고 있습니다.   유구한 세월을 간직한 한국 고유의 정원수와 분재 그리고 괴석과 수석이 잔디광장과 오름의 여백을 따라 전시되어 있으며, 돌 하나하나마다 손으로 직접 다듬어 쌓아 올린 거대한 화산석 돌담과 돌문, 그리고 곳곳에 쏟아져 내리는 폭포와 연못은 자연석 석조건물과 조화를 이루어 독창적인 한국정원의 모습을 갖고있어 제주의 자연과 멋을 가장 잘 보여주고 있습니다.  또한, 정원에서의 깨달음과 생각을 정리한 설명글들은 나무 대한 이해와 사색으로 관람의 즐거움을 한층 더하고 있습니다.  국가지정 민간정원으로 대한민국을 대표하는 정원입니다. 장쩌민, 후진타오, 시진핑 전/현직 중국 국가주석등 세계 여러정상들이 가장 많이 찾고 있는 한국의 명소입니다. 중국 의무교과서에 생각하는 정원을 조성한 농부의 분투여정과 정원이 지닌 문화적 가치를 한국민족정신 양성의 모범으로소개되고 있습니다."|파릇파릇한,데이트,신나는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211111_234%2F1636612643996XhvO4_JPEG%2F%25BB%25FD%25B0%25A2%25C7%25CF%25B4%25C2_%25C1%25A4%25BF%25F8_%25C8%25AB%25BA%25B8%25C0%25CC%25B9%25CC%25C1%25F6_2.
사진놀이터|0.00|1385|517|테마파크|제주 제주시 애월읍 평화로 2835 사진놀이터|0507-1313-7258|"제주 공항에서 중문으로 가는 방면으로 평화로 시작하는 곳에 위치(제주공항 15분거리 위치). 제주관광대학교 2분거리에 위치해있습니다."|신나는,이색체험,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201117_154%2F16055815148591KTBF_JPEG%2FkOnvzYXKuwIgVG9cuMISJ4tp.jpg
코난해변|0.00|0|91|해수욕장,해변|제주 제주시 구좌읍 행원리 575-6|None|None|야경,분위기 있는,신나는|https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1649728624%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658329898160%26md%3DRXi%252B4a62%252FzwquSpvjqAcOc4vfdc%253D
제주라프|4.28|2647|455|짚라인|제주 제주시 조천읍 선교로 115-1|064-784-9030|"[자가차량] - 제주공항 출발 - >1132번 일주도로 시청방면 진행 - > 화북동 입구에서 97번 번영로 봉개방면으로 진행 - > 거문오름 입구에서 선흘방면 진행(약 10분) - 서귀포 출발- > 1132번 일주도로 - > 1118번 남조로 또는 97번 번영로 - > 제주시방면 진행 - > 거문오름 입구에서 선흘방면 진행(약 10분)  [대중교통] - 제주국제공항 - > (101번 버스이용)함덕환승정류장(함덕해수욕장) - > (704-1/704--3번 버스)다희연 정류장 하차  [주차안내] - 면적 1,000평 규모 - 수용가능 버스(대): 30대 / 승용자(대): 100대 - 주차비는 무료입니다. 전기차 충전 가능합니다."|신나는,이색체험,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210709_234%2F1625819416630dmnVM_JPEG%2FgRoeTPDPlCn7J3fkntaDmioe.jpg
