name|star|visit_review|blog_review|category|addr|tele|detail|tag|image
반야월연꽃단지|4.28|33|324|지역명소|대구 동구 대림동 378-1|None|None|분위기 있는,야경,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA3MjBfMjgz%2FMDAxNTAwNTMzMjI3Mjkx.1KgjBWAXz0xHMcay4OIlQgCnbK_0QTbqmNbTiw2FuTYg.3Xp_ltT-x9zsY2X2Frl1aBIYCvO4vtUXavM8r7x3CRsg.JPEG.junhyuk_abba%2FQ56C2912.
에코테마파크 대구숲 (휴업)|3.85|1602|1501|유원지|대구 달성군 가창면 가창로 1003|None|"* 버스 [간선] 240,304,405,413,449 [지선] 가창2, 농어촌 : 0(용개동, 삼산, 양원, 이서, 구라, 가금)  * 자가용 [북대구 IC] 북대구IC에서 '시청, 신천대로' 방면으로 오른쪽 방향 - 서변남로 - 신천대로 - 침산교지하차도 - 칠성고가차도 - 신천교지하차도 - 상동고가교 - 신천대교 - 가창중석타운 - GS편의점 앞에서 우회전 - 정문 도착 [청도 IC] 청도IC교차로에서 '밀양, 청도' 방면으로 오른쪽 방향 - 새마을로 - 청려로 - 연지로 - 이서로 - 팔조령터널 진입 - S-OIL 맞은편에서 유턴 - GS편의점 앞에서 우회전 - 정문 도착 [남대구 IC] 남대구IC - 유천하이패스IC에서 '유천' 방면으로 오른쪽 방향 - 달서대로 - 상인교 - 앞산터널 진입"|파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190423_226%2F1555996070374yHUvc_JPEG%2FpKhuykGOMgrlPrk0vO738Rcs.JPG.jpg
불로동고분군|0.00|7|753|릉,묘,총|대구 동구 불로동 산1-16|None|None|파릇파릇한,이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150206_117%2F1423210794272YrRjm_JPEG%2F%25B4%25EB%25B1%25B8_%25BA%25D2%25B7%25CE%25B5%25BF%25B0%25ED%25BA%25D0%25B1%25BA_1.JPG%3Ftyp
신숭겸장군유적지|0.00|0|299|유적지,사적지|대구 동구 신숭겸길 17 신숭겸장군유적지|053-981-6407|None|이색체험,파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150206_194%2F1423210805339zH7nT_JPEG%2F%25B4%25EB%25B1%25B8_%25BD%25C5%25BC%25FE%25B0%25E2%25C0%25E5%25B1%25BA%25C0%25AF%25C0%25FB_1.JPG%3Ftyp
마비정벽화마을|4.36|23|982|체험마을|대구 달성군 화원읍 마비정길 262-5|None|"35가구의 담장에 그려진 꽃과 나무, 동물, 장승, 옛날 농기계 등 향토적인 벽화들을 만나볼 수 있는 마을이다. 이곳은 연리목과 연리지 사랑나무, 수령 60년의 옻나무, 사랑나무로 알려진 수령 100년의 돌배나무, 장수 거북바위 등 다양한 볼거리가 많아 관광객들에게 인기가 높다."|이색체험,데이트,신나는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190824_138%2F1566653414854D6IrH_JPEG%2FzZsQGql4isx7pLW0fG5j2hJl.jpg
월광수변공원|4.33|64|1036|도시,테마공원|대구 달서구 월곡로 5|053-667-2851|"넓이는 4만 163㎡로 2000년 4월에 개원되었다. 복숭아나무 등 40종 21,922본의 향토 수종이 식재되어 주변 자연경관과 조화를 이루고 있다. 특히 장미가 많아 봄이면 장미축제가 열리기도 한다. 공원 내에 동요 작곡가 박태준의 흉상이 세워져 있다. 다목적운동장과 롤러스케이트장·게이트볼장·농구장 등의 운동시설이 있으며, 파고라와 벤치 등의 편의시설이 설치되어 있다. 이밖에도 여러 종류의 체력단련 시설과 어린이 놀이터·자전거 전용도로 등이 있다. 삼필산과 연결되는 다리와 못뚝간을 연결하는 아치교를 설치하였다. 삼필산까지 2km의 산책로가 조성되어 등산은 물론 가족 단위 나들이와 연인들의 데이트 장소로 많이 이용되고 있다."|데이트,이색체험,파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_264%2F1441045611908kMpif_JPEG%2F13491368_0.jpg
도동서원|0.00|5|309|세계문화유산|대구 달성군 구지면 도동서원로 1|053-616-6407|None|이색체험,파릇파릇한|https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTExMTNfNTEg%2FMDAxNjM2Nzg5OTY5NzU1.a1qp8dwyeexIRAgL7xlE3zYu47LUbgapsuEeN9qSblEg.Ya9bygSf1Jh4kR-9455stwSdE5ZLW1tN3JciZO_9ugkg.JPEG.ljh0003%2FDSC08906.JPG&type=a340
김광석다시그리기길|0.00|0|5767|도보코스|대구 중구 대봉동 6-11|None|None|이색체험,데이트|https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTAzMTRfNyAg%2FMDAxNjE1Njk3NzQyMTA2.koPfi1cuMhrF_aPnZPRo2ykWg0xZXSBAf9X8gaJV_ocg.IRD4U32Tpfr31OPAx-hcXGy8ztnhBcdqjWyf_MbhmFsg.JPEG.twinkling_j%2FIMG_3646.jpg&type=a340
고산골 공룡공원|4.02|21|774|테마공원|대구 남구 용두2길 43|053-664-2782|"2017년 조성된 후 100만 명이 넘는 관광객이 다녀간 대구의 대표 생태학습 관광명소 고산골 공룡공원은 고산골 일대 1억 년 전 중생대 백악기의 흔적을 볼 수 있는 곳으로 공룡발자국 화석, 건열, 연흔 퇴적구조 등을 통해 당시 거대한 호수 주변의 퇴적환경을 이해할 수 있습니다. 더불어 공원 주변 유아숲체험원, 앞산자락길, 메타세콰이어숲 등도 함께 둘러보는 것을 추천드려요."|신나는,이색체험,파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210812_265%2F16287506294833GnQs_JPEG%2FPtRnsx83S0v7Yornrml-BO32.jpg
율하체육공원|4.2|51|324|도시,테마공원|대구 동구 금호강변로 278|None|None|신나는,이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20150917_48%2Fdgdonggu_1442474303309KCbsz_JPEG%2F1.jpg
함지근린공원|0.00|1|123|근린공원|대구 북구 동암로38길 12|None|None|파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODEwMzBfMjQx%2FMDAxNTQwODg1NTA5OTUy.h2KtVhNRJprUJQWin3tdKUxYhHMcn57me_n56cSnjnUg.OipHFslUbhXMtZB8S4KL34xQWuqwtvKEd3dkj-jEAg0g.JPEG.shinsun74%2F20181030_141240.jpg
대구 메리어트 호텔|5|92|607|5성급|대구 동구 동부로26길 6 대구 메리어트 호텔|053-327-7000|"동대구 KTX 역에서 350m 거리에 위치하며, 동대구역 지하철 2번 출구, 또는 신세계 백화점 정문, 동대구 복합 환승 센터로 나온 다음 길을 건너 동대구 먹거리 골목으로 들어오시면 동대구역 스타벅스가 보입니다. 오른쪽으로 방향을 전환하여 왼쪽 대각선으로 보시면 호텔의 건물이 보입니다."|분위기 있는,야경|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210629_43%2F1624962620370PQIvN_JPEG%2FuYKZk-CLnOGoGk7BIwRN2px8.jpg
호텔 인터불고 엑스코|4.38|290|958|4성급|대구 북구 유통단지로 80 인터불고 엑스코 호텔|053-380-0114|"동대구역에서 버스937,101-1, 323-1번 이용"|분위기 있는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210603_260%2F1622719448963F2EMw_JPEG%2FAEpPCWFCr3k94P0Tpn55ZqzJ.jpg
엘디스 리젠트 호텔|4.19|404|479|4성급|대구 중구 달구벌대로 2033 엘디스리젠트호텔|053-253-7711|"반월당 네거리, 계산오거리 지나서 우회전."|분위기 있는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200602_93%2F1591080689070gJBmE_JPEG%2FIMG_1506_ok.jpg
시인이상화고택|0.00|0|447|문화재|대구 중구 계산동2가|053-256-3762|"지하철 2호선 반월당역 도보 15분"|이색체험,분위기 있는,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150206_138%2F1423210774861FC1cM_JPEG%2F%25B4%25EB%25B1%25B8_%25C0%25CC%25BB%25F3%25C8%25AD%25B0%25ED%25C5%25C3_1.JPG%3Ftyp
호텔라온제나|4.4|333|822|4성급|대구 수성구 범어천로 73|053-718-7000|None|분위기 있는,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200205_119%2F158090964836344JXS_JPEG%2Fa1YoMHwIGNt7uv3ceSg29itv.jpg
강정보디아크광장|0.00|0|867|광장|대구 달성군 다사읍 강정본길 57|None|None|데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEwMjZfMjIx%2FMDAxNTA5MDA5MDAyMTQ4.AObwNJC9s59CiHVuF0AotFxSAu1xUfl0DMxF3nX42Nog.GXbnm3VC8ZDXgui_GijLwLYdMlGAo45nRNcwHcXWebcg.JPEG.girlhj%2FIMG_7061.
비슬산|0.00|0|1154|산,고개|대구 달성군 유가읍 양리 산1|None|"최고봉은 대견봉(1,084m)이다. 산 정상의 바위모양이 신선이 거문고를 타는 모습을 닮았다 하여 비슬이라는 이름이 붙었다. 남쪽으로 조화봉(照華峰1,058m)관기봉(觀機峰990m)과 이어지며, 유가사(瑜伽寺) 쪽에서 올려다 보면 정상을 떠받치고 있는 거대한 바위 능선이 우뚝 솟아 있다.  정상에서 바라보는 낙동강의 경치가 아름답고 봄철에는 철쭉, 진달래, 가을에는 억새 군락이 볼 만하다. 스님바위, 코끼리바위, 형제바위 등의 이름난 바위와 달성군 옥포면(玉浦面)의 용연사를 비롯하여 용문사,유가사 등의 사찰이 산재한다.  그 가운데 용연사 경내의 석조계단(石造戒壇보물 539)과 대견사지 삼층석탑(大見寺址三層石塔:대구유형문화재 42)이 유명하다. 대구광역시 외곽의 위락지인 냉천계곡(冷泉溪谷)과 천명(天命)장군수(將軍水) 등의 이름난 약수터가 있어 유람객이 많이 찾는다. 1986년 2월 22일 군립공원으로 지정되었다."|파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_191%2F1440992262959L21cg_JPEG%2F11491422_0.jpg
월곡역사공원|0.00|6|602|도시,테마공원|대구 달서구 상인로 134-9 월곡역사공원|053-667-2798|None|이색체험,신나는|https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F20973906%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658294372839%26md%3DTykxBd3MMJ8TgM78gj86O9EgFrw%253D
도동측백나무숲|0.00|2|149|기념물|대구 동구 도동 산78-1|053-985-6406|None|파릇파릇한,피크닉|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191129_171%2F1575004284109Emwvd_JPEG%2F7ZUJYbl0FZJhBKTkFV4XcV5e.jpg
한강공원|0.00|3|65|근린공원|대구 북구 사수동 810|None|None|파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F37430933%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658294408295%26md%3DMvSoPL23KglGoz8lcbwQyRPk2cE%253D
동성로|0.00|0|1903|거리,골목|대구 중구 용덕동 12|None|"구간은 중앙파출소~대구역사거리 대우빌딩이다. 대구광역시에서 가장 번화한 거리로 길이는 0.92㎞이며 동성로1~3가로 이루어져 있다. 원래는 대구부 동상면 지역이었으나 1914년 행정구역 통폐합 때 신전리와 용덕리 일부가 동성정1정목이 되고, 사일동·사이동·신전리 각 일부가 동성정2정목, 남일동·사일동·사이동 각 일부가 동성정3정목이 되었다.   8·15광복 뒤인 1946년 일제 잔재 청산의 일환으로 정(町)을 없애면서 동성로1~3가로 바뀌었으며 1981년 대구직할시 중구 동성로를 거쳐 1995년 대구광역시 중구 동성로가 되었다. 행정동은 동성로1~2가동이 성내1동이고 동성로3가동은 성내2동이다. 사관바깥마·사관안마 등의 자연마을이 있다. 지명은 대구부성 동쪽을 뜻한다.   가로의 기점에 중앙파출소가 있으며 제일2극장·해바라기극장·코스모스소극장·동성아트홀소극장·한일극장·포그니음악감상실 등 공연장이 많다. 한일극장은 1938년 조선흥업주식회사가 세운 키네마극장의 후신으로 대구 최초의 철근 콘크리트 건물이었으며 대부분의 재료는 일본에서 가져온 것이라고 한다. 유통업체로는 대구백화점(주)이 있다. 서쪽에 가로와 나란히 중앙로가 남북 방향으로 지난다."|든든한,데이트,신나는|https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_85%2F1441045556535yusD5_JPEG%2F13491008_0.jpg
운암지 수변공원|4.5|17|342|도시,테마공원|대구 북구 구암동 349|053-665-4304|"1997년 11월 18일 공사를 시작하여 1998년 4월 24일 개원하였다. 넓이는 1만 7962㎡이다. 택지개발로 쓸모가 없어진 저수지를 자연 그대로 보전하면서 환경친화 공간으로 꾸민 것이다. 주변에 느티나무 등 23종 약 3천 주의 나무를 식재하였으며, 휴게광장과 수변광장·수변무대·수변테크·생태학습원 등과 잔디동산·놀이시설 등의 유희시설을 설치하였다. 이밖에도 정자 2개소와 분수·계류시설·체력단련시설이 조성되어 있으며, 함지산과 연결되는 피크닉장이 개발되어 있다. 함지산으로 난 산책로와 등산로는 숲이 우거져 삼림욕하기에 좋다. 대단위 아파트단지 옆에 조성되어 아파트 주민들의 여가와 휴식공간으로 이용된다."|파릇파릇한,피크닉|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_268%2F1441009629640elynO_JPEG%2F126168505536732_0.jpg
최정산|0.00|0|129|산,고개|대구 달성군 가창면|053-668-3304|"대구시내→청도방면 30번 지방도→가창면소재지에서 우회전→정대리→용천사"|파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F13491629%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658294453591%26md%3DhGiu6PEP9xyMMAQztGBVedU8XT8%253D
앞산해넘이전망대|0.00|4|323|전망대|대구 남구 대명동 1501-2|053-664-2783|None|야경,이색체험,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210827_29%2F1630052628846eCKmq_JPEG%2FxA0BhoGyiiTFmpZS57nAePDI.jpg
진골목|0.00|0|132|거리,골목|대구 중구 진골목길 31|None|None|데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150206_243%2F1423212468599HM5IA_JPEG%2F%25B4%25EB%25B1%25B8_%25C1%25F8%25B0%25F1%25B8%25F1_1.JPG%3Ftyp
사문진 주막촌|4.4|3525|623|도시,테마공원|대구 달성군 화원읍 사문진로1길 40|053-659-4465|None|이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200717_60%2F1594996323393O9CrQ_JPEG%2FSOgFl2SgD_e_4kJ59JSDGqNC.jpg
수성못상화동산|0.00|9|299|근린공원|대구 수성구 무학로 112|None|None|파릇파릇한,피크닉|https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F36610484%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658294519559%26md%3D7wszFbYCH42m4mMAp7a91BgoJ9Y%253D
토이빌리지 대구혁신점|4.32|1806|178|테마파크|대구 동구 혁신대로 468|053-964-0099|"행복한 추억을 위한 최고의 여가문화공간 실내동물원과 키즈카페를 한 곳에서 즐길 수 있는 복합놀이+체험공간 가족과 함께 즐거운 추억과 알뜰함까지!"|이색체험,신나는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191108_232%2F1573189669002zkA78_JPEG%2F%25BD%25E6%25B3%25D7%25C0%25CF%2528%25C1%25A4%25BB%25E8%25B0%25A2%25C7%25FC%2529.jpg
앞산공원전망대|4.05|20|1101|전망대|대구 남구 대명동 산227-4|053-625-0967|None|야경,이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150206_43%2F1423212624174t3BeB_JPEG%2F%25B4%25EB%25B1%25B8_%25BE%25D5%25BB%25EA%25B0%25F8%25BF%25F8%25C0%25FC%25B8%25C1%25B4%25EB_1.JPG%3Ftyp
대구동화사|0.00|0|1136|불교|대구 동구 동화사1길 1|053-980-7900|"493년(신라 소지왕 15) 극달(極達)이 세운 유가사(瑜伽寺)를 832년(흥덕왕 7)에 심지왕사(心地王師)가 중건(重建)할 때 사찰 주변에 오동나무 꽃이 만발하여 있어 동화사라 개칭하였다고 전한다. 그후 여러 차례 중창(重創)을 거쳐 오늘에 이르고 있다.  경내에는 1732년 8번째 중건한 대웅전·극락전을 비롯하여 연경전(蓮經殿)·천태각(天台閣) 등 20여 채의 큰 규모의 건물이 있고, 당간지주(幢竿支柱)·비로암(毘盧庵) 3층석탑·동화사 입구 마애불좌상(磨崖佛坐像)·비로암 석조비로자나불좌상(石造毘盧遮那佛坐像)·금당암(金堂庵) 3층석탑·석조부도군(石造浮屠群) 등 보물 6점이 있다. 이밖에도 홍진국존진응탑비(弘眞國尊眞應塔碑) 등이 있다. 이곳에 1992년에는 높이 30m나 되는 석불인 약사대불(藥師大佛)이 조성되었다."|이색체험,파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_215%2F1441013926531y2wsg_JPEG%2F116268517453233_0.jpg
육신사|0.00|0|241|문화,유적|대구 달성군 하빈면 육신사길 64|053-583-6407|"박팽년만 후손에 의해 배향되다가 나중에 현손(玄孫) 계창이 박팽년의 기일에 여섯 어른이 사당 문 밖에서 서성거리는 꿈을 꾼 후 나머지 5위의 향사도 함께 지내게 되었다.   처음에는 육신사의 전신인 낙빈사(洛濱祠)를 지어 제향하여 오다가 1691년(숙종17) 낙빈서원을 건립하여 제사를 지냈다. 1866년(고종3) 흥선대원군의 서원 철페령으로 낙빈사가 서원(書院)과 함께 철거되었으며, 1924년 낙빈서원이 재건되면서 위패를 다시 봉안하게 되었다. 이후1974년 충효위인 유적정화사업에 따라 현재의 위치에 육신사로 이름을 붙여 사당을 재건하였다.    사우건물인 숭정사에는 육신과 더불어 박팽년의 부친인 중림(仲林, ? ~ 1456 )의 위패도 함께 봉안되어 있으며 정면5칸, 측면3칸의 규모에 겹처마 팔작지붕으로 되어 있어 웅장한 느낌을 준다. 경내에는 이외에도 정면5칸 측면 1칸 반 규모의 홑처마 팔작지붕인 숭절당, 외삼문, 삼층각 등이 있고 사당 앞에는 사육신의 행적을 기록한 육각기념비(1979년 건립)가 세워져 있다."|이색체험,분위기 있는,파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_116%2F1441055287992UsDlC_JPEG%2F117065585172531_0.jpg
루카치키|0.00|107|61|테마파크|대구 북구 엑스코로 10 서관 지하1층 루카치키|1899-5584|"인터불고 엑스코점 맞은편(서관) 4번게이트 입장 후 지하1층으로 오시면 됩니다."|이색체험,데이트,신나는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211221_87%2F1640076695191TOy8T_JPEG%2Fbanner_x.jpg
달성습지 생태학습관|0.00|6|500|자연,생태공원|대구 달성군 화원읍 구라1길 88|053-631-0105|"대구 지하철 1호선 화원역 하차후 버스 달성 1번 이용"|파릇파릇한,데이트,신나는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190916_231%2F1568621328755yyjN5_PNG%2F4ja0bcbbI_j7V5_pQxzFzJf2.png
달성노을공원|0.00|5|247|근린공원|대구 달성군 논공읍 하리 899|None|None|야경,파릇파릇한,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTEyMTFfMTQw%2FMDAxNTc2MDI0MzQ0MDAx.02uvyzHMiTJUTYCmk8d-i0ge4WspxhLZl0P0bqB_SlEg.rylL7L95pruIv-Ie9ARHw17N32Z2vfsO9X-TNF6wHWkg.JPEG.dalseonggun%2F001.jpg
경상감영공원|3.95|11|536|테마공원|대구 중구 경상감영길 99 경상감영공원|053-254-9404|"지하철 중앙로역에서 만경관 방향으로 도보 5분 소요."|이색체험,데이트,피크닉|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_22%2F1441007207440SaWby_JPEG%2F116363533029993_0.jpg
이웃집수달|0.00|126|121|동물원|대구 중구 명덕로 99 근린생활시설 5층 이웃집수달|0507-1303-1610|"남산역 2번출구에서 현대자동차 방면 직진 도보 5분거리"|이색체험,신나는,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210925_266%2F1632558129522brYT5_PNG%2F8XIujzY35l-hzCkcDEk1VltQ.png
두류워터파크|0.00|3|35|워터파크|대구 달서구 공원순환로 237|053-620-9270|"2022년 두류워터파크 개장! 운영기간 : 2022. 7. 15(금) ~ 8. 15(월) 운영시간 : 10:00 ~ 18:00(입장마감 16:00)"|이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODA4MDlfMTI1%2FMDAxNTMzODIxMzM5MzM1.ptFFAjJzAYg6wH3KHJmDpP-RFVGfLMavNPlbJGg-iiIg.cXJCt25VHPjVBXV9BNZXEGZ2mV02SUjubh1Bdu1WpPEg.PNG.huhu1028%2FKakaoTalk_20180808_215328438.png
신매공원|0.00|0|16|근린공원|대구 수성구 달구벌대로650길 67|None|None|파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16365756%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658294722791%26md%3DX2iRLxMT2lhhwEeY76%252FoLcR043w%253D
송해기념관|0.00|10|95|기념관,생가|대구 달성군 옥포읍 옥포로56길 5|0507-1380-3850|"송해기념관 앞 주차장이 혼잡합니다 건물 뒤편 주차장 또는 송해공원 주차장을 이용해주세요"|이색체험|https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211206_103%2F1638766301556gfXL4_JPEG%2FmufA5AzUyHw75Cnw9fADtF__.jpg
토요코인호텔 동성로점|4.39|676|255|2성급|대구 중구 동성로1길 15|053-428-1045|None|분위기 있는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191013_228%2F1570950493286v5kNq_JPEG%2FBPIqtIuU-CWpHCcZbLy9Tu7S.jpg
팔공은가비|4.73|931|777|백숙,삼계탕|대구 동구 용천로 58 팔공 은가비|0507-1423-8886|"[ 자가용 Driving ]  백안삼거리 전 신호등 좌회전 후 400m / 공산터널 지나 3번째 신호등 좌회전 후 400m  [ 버스 Bus ] 급행1 / 401 / 팔공1 (정류장: 미곡동 / 대구시내에서 약 40분)"|든든한,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211109_211%2F1636466503624FRg0I_JPEG%2Fhv2xK1Hm1dgBZw0f3wUYkcnT.jpg
대구녹색학습원|0.00|5|140|체험여행|대구 수성구 달구벌대로 3170 대구농업마이스터고등학교 내 대구녹색학습원|053-231-1170|None|이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODAxMTFfOTQg%2FMDAxNTE1NjYyOTIzNDY2.CJtcfN93rUF3vSTTN-o2TNlXtKyjqdJJniOKo3Asg54g.KiB6hNR2Xyrw04m9EAGVkJ75_ky_HgFn2wHd20_do1Qg.PNG.suseongblog%2F%25B4%25EB%25B1%25B8%25B3%25EC%25BB%25F6%25C7%25D0%25BD%25C0%25BF%25F8.png
대명유수지|0.00|0|473|호수,연못,저수지|대구 달서구 대천동 816|None|None|파릇파릇한,분위기 있는,데이트|https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTEyMTJfOTgg%2FMDAxNjM5MzE3NzcwMTc1._OM-ikkKu8Mv4hKXQMamzqVucbDzpBcYxjAAN258dMUg.1hrjFCu4Z2L8Cc4Fw7bhPD4GqdVEbyD33iC1jI1yPmAg.JPEG.kwakgb4%2F20211019_154245.jpg&type=l340_165
구암서원|0.00|1|65|문화,유적|대구 북구 연암공원로17길 20|053-959-7202|"연암공원 최 정상"|분위기 있는,이색체험,파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210616_55%2F1623831289049DmWpV_JPEG%2FOhygZ52oWRWCfgk9XA0OLweJ.jpg
팔공산온천관광호텔|4.54|237|67|2성급|대구 동구 팔공산로185길 11|053-985-8081|None|분위기 있는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA5MDNfMTY3%2FMDAxNjMwNjc2ODg4Nzk5.1h8_DdqxA8cFZbX1u-2j1aIXnFbCznFdKvgukl1WKYgg.jJUtWOEYO6zGl8ry28aA_BZXd8xmR3HWx0zH8lnGyCIg.JPEG.3m000%2F20210824_171127.jpg
달성공원 동물원|0.00|3|411|동물원|대구 중구 달성공원로 35 달성공원|053-803-7350|None|이색체험,데이트,신나는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA1MTFfODgg%2FMDAxNDk0NDY0MTMzNDg5.-D_WK-CMSwSaL2JusxLR1PGav7tjJNLSABsxkwRoskEg.gNSKgGFY3fYB13LT9m21EUd_4QwpCkuW3qTs8VKAhaAg.JPEG.hcuteh%2F1834.
