name|star|visit_review|blog_review|category|addr|tele|detail|tag|image
굴업도|0.00|4|813|섬|인천 옹진군 덕적면 굴업리|032-899-3405|"면적 1.71㎢, 해안선길이 12㎞이다. 1999년 12월 현재 8세대에 17명의 주민이 거주하고 있다. 최고점은 덕물산(德物山:122m)이다. 인천에서 남서쪽으로 90㎞, 덕적도에서 남서쪽으로 13㎞ 거리에 있다. 지명은 섬의 형태가 사람이 엎드려서 일하는 것처럼 생긴 데에서 유래되었다.   《대동여지도(大東與地圖)》와 《청구도(靑邱圖)》 등에 굴업도라는 이름이 보이며, 1894년 갑오개혁으로 덕적진이 폐지되고 면장제(面長制) 행정으로 바뀌면서 당시 서면에 소속된 것으로 추측된다. 그후 1910년 행정구역 개편 때 덕적면으로 통합되면서 굴업리(서포3리)가 신설되었다. 지형은 해발고도 100m 이내의 구릉으로 이루어졌으며, 해안선의 굴곡이 심하다. 화강암의 단단한 지층구조와 해상수송이 편리한 조건을 갖추고 있어 1994년 핵폐기물 처리장 시설지로 지정되었다가 지진대로 알려져 이듬해 취소되었다.   민가 주변과 북쪽의 염소 방목지, 남서쪽의 개간지를 제외하고는 소나무가 주요 수종을 이루는데, 일부 지역에서는 자귀나무·붉나무가 우세한 식생을 보이기도 한다. 토질은 세사토(細沙土)로서 고구마나 땅콩 이외에 별다른 농작물은 재배되지 않으며, 연안에서는 김과 굴이 채취되고, 지역 특산물로 야생더덕과 흑염소가 유명하다. 연안여객터미널에서 1일 1회 왕복운항하는 여객선을 타고 덕적도에 도착한 뒤 다시 배를 갈아타야 한다."|파릇파릇한|
장봉도|4.21|135|948|섬|인천 옹진군 북도면 장봉리|032-899-3410|"인천 월미도에서 영종도행 여객선(차량수송가능)으로 10분→영종부두에서 삼목부두간 버스로 30분→삼목부두에서 장봉도선착장까지 여객선→장봉도 도착 후 마을버스 이용. 삼목부두에서 장봉도행 배는 1일 11회 운항. 30분 소요"|파릇파릇한|
볼음도|0.00|0|128|섬|인천 강화군 서도면|None|"강화터미널 → 외포리선착장 → 강화카페리호(일2회 운행) → 볼음도"|파릇파릇한|
시리미자연놀이체험장|4.78|2663|291|관람,체험|인천 강화군 선원면 시리미로277번길 23|0507-1441-1049|"**어린이 숲속 자연놀이 체험장 **네이버예약으로만 체험가능합니다 **입금계좌 (농협 195 12 224 563 신흥균) **간단한 문의사항은 메시지를 남겨주세요(010-8253-5263 / 010-6460-1009) **온라인 전면 예약제입니다(예약없이방문불가) **예약마감인원은 80명입니다 **이용연령은 18개월부터 9세이하입니다 **예약절차 1)예약하기 2)입금하기 3)예약확정 입금완료 문자받기(시간이 지연될수 있어요 기다려주세요) **예약변경절차(방문1일전 오후5시까지가능)1)네이버예약 예약내역자세히보기에서 변경하기/변경이 안될경우만 취소후 다시 예약해주세요(네이버예약에서 예약가능한 날만 변경가능) **취소환불절차(방문 1일전 오후5시까지가능) 1)네이버예약 예약내역자세히보기에서 취소하기 2)기다려 주시면 환불문자 발송해드립니다 **예약신청후 12시간내 미입금시 취소됩니다(체험일 1일전은 2시간내 미입금시 취소됩니다) **체험당일 우천시 취소가능 네이버예약에서 취소해주시면 전액 환불해드립니다 **우천시 5미리미만 올경우 우비입고 체험가능 **예약신청은 2주까지만 오픈되어있습니다 2주후 마감은 아직오픈이 안된상태입니다 매주 월요일 오전 10시에 2주후 마감된곳이 1주씩 오픈해 나갑니다 **미입금자 취소건은 매일 오후8시~10시에 됩니다 **매진된곳은 취소건이 생길경우 바로 매수가 오픈됩니다 **당일예약도 네이버예약에서 예약가능하면 예약하고 오시면 됩니다 **물이있어 준비하시면 좋아요(레쉬가드,크록스신발,수건,돗자리,모기기피제,방수기저귀) **여름철에는 텐트 사용이 안됩니다 **매점(컵라면,커피,음료수,아이스크림,과자,햇반,핫도그) **18개월미만 어린이만 있는 가족은 입장이 안됩니다 **애완견은 출입할수 없습니다 **단체20명이상은 전화예약해주세요 **단체는 주중만 이용가능합니다 **봄~가을이용안내(4월~10월)  오전체험(10시~1시50분) 오후체험(2시10분~6시) ***** 현재 가능한 체험들입니다 **** 뗏목낚시, 집라인그네,토끼먹이주기,자전거레이싱,트램폴린,줄타기,민속놀이,활쏘기,수레타기,기차놀이,장애물통과,레일썰매,미꾸라지잡기,뗏목물놀이"|신나는,이색체험|
드림파크 야생화단지|4.31|61|1367|도시,테마공원|인천 서구 거월로 61|032-560-9940|None|이색체험,분위기 있는,데이트|
승봉도|0.00|7|288|섬|인천 옹진군 자월면|None|"경인고속도로 →인천항 사거리→백주년기념탑(우회전) →해양경찰청 사거리(좌회전)→인천 연안부두 여객터미널 →승봉도(우리고속훼리 파라다이스032→887→2891이용)"|분위기 있는|
홍예문|0.00|3|129|기념물|인천 중구 송학동3가 8|032-777-1330|"2002년 12월 23일 인천유형문화재 제49호로 지정되었다. 인천 홍예문(虹霓門; 윗부분을 무지개 모양으로 반쯤 둥글게 만든 문)은 응봉산 산허리를 잘라 높이 약 13m, 폭 약 7m의 화강암 석축을 쌓고 터널처럼 만든 석문(石門)이다.   대한제국 시대에 철도 건설을 담당했던 일본 공병대가 1906년 착공하여 1908년 준공하였다. 당시 인천 중앙동과 관동 등에 거주하던 일본인들의 수가 급격히 늘자 만석동 방면으로 자신들의 영역을 확장하기 위해 이 홍예문을 뚫었는데 일본인들은 혈문(穴門)이라 불렀다. 공사를 진행할 때 예기치 못한 거대한 암석을 만나 공사 기간이 오래 걸렸다 한다. 당시 일본의 토목공법을 알 수 있는 사료로서 원형이 그대로 보존되어 있다.   자유공원 근처에 있는 홍예문은 지역주민과 관광객들이 즐겨 찾는 인천의 명물이다. 홍예문을 통과하여 폭이 좁은 2차선 도로가 지나가며 홍예문 위쪽 길에 서면 인천항이 한눈에 내려다보인다."|이색체험|
강화고려궁지|4.17|52|635|유적지,사적지|인천 강화군 강화읍 강화대로 394|032-930-7078|"강화읍에서 강화군청 방면 도보 5분 거리."|이색체험,데이트|
홀리데이인 인천 송도|4.43|595|1004|4성급|인천 연수구 인천타워대로 251|032-250-0000|"비즈니스 출장 또는 휴식을 위해 방문하신 모든 고객이 편안한 휴식을 취할 수 있는 홀리데이 인 인천 송도입니다"|분위기 있는|
정서진|4.4|64|1329|지역명소|인천 서구 정서진남로 95|None|None|이색체험|
서포리해변|0.00|3|244|해수욕장,해변|인천 옹진군 덕적면|032-831-6623|"연안부두 연안여객터미널에서 덕적도행 초쾌속선을 이용→덕적도에 도착 후→차량을 이용(20분)하면 됨.(1시간 10분 소요)"|기분 전환,데이트,분위기 있는|
백운공원|0.00|1|61|근린공원|인천 부평구 십정동 186-419|None|None|파릇파릇한|
전등사|0.00|0|3011|불교|인천 강화군 길상면 전등사로 37-41|0507-1403-0125|"-신촌 ~ 전등사 신촌역 4번 출구 직진 후 중앙차로 버스 정류장 M6117 버스 또는 영등포에서 출발하는 60-3,8000번 버스 승차 후 → 김포복합환승센터에서 하차 → 60-2, 60-5, 70, 700-1번으로 환승 → 전등사 동문 또는 온수리 하차  -홍대입구역 ~ 전등사 홍대입구역 2번 출구에서 강화운수 2000번 승차 -> 전등사 동문 하차  -검단,검암역 ~ 전등사  검단사거리역에서 700-1번 또는 검암역에서 700-2번(1번 출구 정면 길건너 정류장), 70번(2번 출구 길건너 고가 위 정류장) 승차 -> 전등사 동문 또는 남문 하차   -김포공항 ~ 전등사  김포공항 내 국내선 1층 10번 승차장에서 60-5번 승차 -> 전등사 동문 하차 (하루 8회 운행)"|이색체험,파릇파릇한,기분 전환|
강화초지진|3.96|12|591|문화,유적|인천 강화군 길상면 초지리 624|032-930-7072|"강화초지대교 우측전방 100m 거리에 위치."|이색체험,데이트|
덕적도|0.00|3|516|섬|인천 옹진군 덕적면 진리|032-899-3710|"서울→경인고속도로→인항로→좌회전(1km)→연안부두쪽우회전→연안입구사거리(좌회전)→인천연안여객선터미널에서 선박 이용"|파릇파릇한|
소창체험관|0.00|4|185|관람,체험|인천 강화군 강화읍 남문안길20번길 8|032-934-2500|None|신나는,이색체험|
영종도|4.11|323|2241|섬|인천 중구 운남동 671-3|None|"서울 강변북로→자유로→방화대교→신공항고속도로→영종대교"|파릇파릇한|
아라마루전망대|0.00|9|890|부속시설|인천 계양구 둑실동 79-4|None|None|기분 전환,분위기 있는|
후정공원|0.00|0|11|근린공원|인천 부평구 영성서로 58|None|None|신나는|
송현근린공원|4.28|34|218|근린공원|인천 동구 송현공원로 75-22|032-770-6200|"달동네로 유명했던 수도국산(水道局山)에 들어선 공원으로, 1996년 공원 조성 사업에 착수하여 2003년 9월 완공되었다. 면적은 7만 2,663.6㎡이다. 수도국산의 원래 이름은 송림산 또는 만수산이었는데 1906년 인천과 노량진을 잇는 상수도 공사가 착수되어 1908년 이곳에 송현배수지가 준공되자 그때부터 수도국산이라 불리기 시작하였다. 공원 내에 있는 송현배수지는 인천 최초의 상수도시설로 2003년 10월 27일 인천광역시문화재자료 제23호로 지정된 바 있다.   공원에는 2005년 10월 개관한‘수도국산 달동네박물관’도 있다. 건축총면적 1,950.85㎡, 지하 1층·지상 1층 규모의 박물관 내부에는 1960~1970년대 수도국산 달동네의 옛 모습이 생생하게 재현되어 있는데, 전시된 인물 모형들은 모두 달동네에 살았던 실존인물의 모습 그대로 만들어졌다 한다.   그밖에 분수광장을 비롯한 광장 13개소, 어린이놀이터 2개소, 휴게소 4개소와 인라인스케이트장·배드민턴장·체력단련장 등의 체육공간, 연못·분수·벽천·암석원 등의 조경공간, 산책로와 조깅로 등 갖가지 시설이 갖추어져 있다. 송현배수지 정상에는 별도로 체육공원이 조성되어 있다. 2008년 12월 19일 문을 연 체육공원의 면적은 4,502㎡로, 인라인스케이트장과 조깅트랙, 체력단련기구·파고라·벤치·조명시설이 설치되어 있다."|파릇파릇한,신나는|
인천공항전망대|0.00|4|322|전망대|인천 중구 공항서로 279|None|None|야경,분위기 있는,데이트|
강화도|4.32|38|2639|섬|인천 강화군 불은면 삼동암리 산327-5|032-930-3114|"올림픽대로 개화IC(48번 국도) - 김포 - 강화읍(김포공항 - 강화군청 : 50km)"|파릇파릇한|
배다리헌책방거리|0.00|0|436|거리,골목|인천 동구 금곡로 18-10|None|None|이색체험,신나는,데이트|
고려산|0.00|0|870|산,고개|인천 강화군 내가면 고천리|032-930-3515|"서울 신촌, 인천광역시등지에서 시외버스이용 강화도착(10분간격, 1시간10분소요) 또는 서울 시흥동이나 개봉동에서 강화행 버스승차 강화도착."|파릇파릇한|
강화고인돌유적|0.00|3|471|세계문화유산|인천 강화군 하점면 부근리 330-2|None|None|파릇파릇한,이색체험,데이트|
프렌쥬랜드|4.57|900|266|동물원|인천 강화군 길상면 보리고개로 166|032-937-8358|"인천광역시 강화군 길상면 보리고개로 166 (구) 강화체험아기동물원"|이색체험|
베스트웨스턴 하버파크호텔|4.39|363|654|4성급|인천 중구 제물량로 217|032-770-9500|"베스트웨스턴 하버파크호텔은 지하철 1호선 인천역 1번 출구와 수인선 신포역에서 도보로 8분이면 도착하는 편리한 위치를 자랑합니다. 주변의 관광 명소로는 차이나타운과 짜장면 박물관까지 걸어서 8분, 신포국제시장까지 도보로 약 15분 거리에 있으며, 다양한 즐길 거리가 가득한 월미 테마파크까지 차로 10분이면 도착합니다. 또한, 한국에서 가장 크고 긴 다리인 인천대교까지 차로 20분이 소요됩니다."|분위기 있는|
솔찬공원|4.26|258|651|근린공원|인천 연수구 컨벤시아대로391번길 20|None|None|파릇파릇한,피크닉|
계양꽃마루|4.26|46|922|관람,체험|인천 계양구 서운동 106-1|None|None|이색체험,신나는|
강화도자연체험농장|4.76|611|247|관람,체험|인천 강화군 길상면 해안남로 331|010-5378-2279|"체험학습으로 유명한 강화도자연체험농장은, 국내 가장 다양한 대상에 맞춤서비스를 제공하는 최고의 체험학습장으로서 자연과 갯벌과 말과 벗하며, 말아저씨가 20여년간 행복한 공간을 만들어가고 있습니다.  승마배우기는, 말아저씨의 오랜 경험과 노하우로 모든 고객들을 승마신동으로 만들어 줄 수 있을 만큼 최고의 승마를 진행해드립니다..  사륜오토바이를 즐기는 강화도ATV는, 엑티비티함을 머리부터 발끝까지 느낄 수 있는 최고의 체험으로  산악코스, 산악S코스로 모든 고객들의 만족시켜 드릴것입니다 .  강화도갯벌체험은, 세계4대 갯벌중의 하나인 강화남단 갯벌에서 생태체험과 함께 오감각을 골고루 자극시키며 온몸으로 갯벌의 느낌을 느껴보실 수 있습니다.  그외 고구마캐기체험 등의 각종 계절별체험과 동물먹이주기, 활쏘기 등의 다양한 연중체험이 운영중입니다.  농장에 방문하여 이용하는 서비스로, 유치원, 어린이집 및 초,중,고 학생들의 체험학습과 직장인 워크샵, 가족체험여행 등도 미리 예약을 통해 패키지상품으로 체험가능합니다.  또한 찾아가는 서비스로, 초,중,고등학교로 찾아가 단체 승마체험 등 체험학습을 제공합니다.  감사합니다"|이색체험,신나는,데이트|
영종진공원|4.25|21|306|도시,테마공원|인천 중구 구읍로 63|032-279-2239|None|신나는,파릇파릇한|
백령도|4.3|14|600|섬|인천 옹진군 백령면 북포리|032-899-3510|"항동 인천연안여객선터미널→제이에이치페리(하모니플라워 1644--4410),고려고속훼리(코리아킹 1577-2891)"|파릇파릇한|
해명산|0.00|3|228|산,고개|인천 강화군 삼산면 매음리|None|None|파릇파릇한|
송도랜드마크씨티1호근린공원|0.00|2|102|근린공원|인천 연수구 송도동 330-1|None|None|파릇파릇한|
라마다송도호텔|4.22|157|772|호텔|인천 연수구 능허대로267번길 29|032-832-2000|"청량산을 뒤로 하고 드넓은 서해를 품에 안은 라마다 송도호텔은 지상 12층 지하 2층으로 이루어져 있는 인천의 특급호텔입니다. 넓고 안락한 라마다 송도호텔의 200여 객실은 세련된 인테리어와 아늑한 분위기로 꾸며져 있어 편안함을 줍니다. 세심한 서비스와 최고급 메뉴로 고객을 모시는 한, 일, 양식, 뷔페 레스토랑과 전망이 탁트인 스카이 라운지, 새롭게 단장한 커피숍 등이 있습니다. 천혜의 자연속에 서해안 고속도로, 인천 국제공항, 인천항을 하나로 이어 첨단산업, 관광, 무역도시로 거듭나는 인천의 송도에서 21세기 떠오르는 서해안 시대를 함께 열어갑니다."|분위기 있는|
연세커피관광농원|4.29|758|230|관광농원,팜스테이|인천 중구 을왕동 206-27|0507-1315-4041|None|파릇파릇한,커피 맛집,이색체험|
누리워터파크|4.02|392|50|워터파크|인천 강화군 길상면 해안남로 653|0507-1485-1327|"2022년! 모든풀 정상운영. 워터슬라이드 개장했어요~"|신나는,이색체험|
배미꾸미조각공원|4.3|99|235|테마공원|인천 옹진군 북도면 모도로140번길 41 배미꾸미조각공원|032-752-7215|None|이색체험,신나는|
신정체육시설|0.00|0|24|도시,테마공원|인천 강화군 선원면 신정리 50|None|None|신나는|
인천대공원 어린이동물원|4.32|15|436|동물원|인천 남동구 무네미로 236 인천대공원사업소|032-466-7282|None|이색체험|
호텔 디자이너스 인천|4.42|367|392|호텔|인천 남동구 남동대로765번길 8|0507-1302-5002|"[ 호캉스 어디까지 해봤니 ? ] * 오직 디자이너스호텔 인천에서만 즐길 수 있는 최대 규모의 공간과 다양한 이벤트! *  [ 더 디자이너스호텔 인천의 특별함 ] >>20층 Sky Pub(Room Service) 및 수영장(현재 코로나로 인해 잠정운영 중단) 시설 구비   - 20층 Sky Pub 이용 안내  (코로나로 인해 홀은 21시로 단축운영, 룸서비스는 이용가능) 평일(일~목) Open 15:00 ~ Close 21:00 주말(금~토) Open 15:00 ~ Close 21:00  - Room Service 이용시간 안내 평일(일~목) - Last Order 22:30분 주말(금~토) -Last Order 23:30분  더 자세한 이용안내는 홈페이지 및 예약 공지사항을 확인해 주세요 @^^@  ※ 전 객실 금연실로 운영 ※ 전 객실 WIFI 인터넷 무료 ※ 주차무료, 발렛무료  (차량 리프트 운영 80대 /지하주차장 운영/호텔 앞 전세버스 주차가능) ※ 객실 내 메뉴 확인 후 Room Service 가능(내선 7308번) ※ 우산 (보증금or신분증)대여가능 ※ 대여 서비스 : 우산 / 스팀다리미 / 휴대폰 충전기 / 2pin,3pin Adaptor ※ 전객실 길병원 도로쪽 view ※ 루프탑 Sky Bar 대관전용(사전예약) ※ 애완동물 동반룸 운영  [ 조식 안내 ] -현재 코로나19로 인해 레트토랑 잠정운영중단 상태입니다.  [ Royal Suitet Room 이용 안내 ] - 객실 배정은 예약 후 유선 상 객실 배정을 요청하셔야 합니다. - 유선 상 요청이 없을 경우 객실은 Random 배정 됩니다. - 파티용품 반입불가  파티 용품 객실 부착 적발 시 당일 객실료X5의 비용 청구 - 예약 후 유선으로 객실 배정 미요청시 객실 RANDOM 배정 - Cheak In시 이용 동의서 작성 및 보증금 운영, 보증금 10만원/BoardGame Room 20만원(현금 및 카드) -Cheak Out시 보증금 환불   ※ 확인사항 및 기타 - 미성년자는 보호자 동반없이 입실이 불가합니다. - 위의 정보는 호텔의 사정에 따라 변경 될 수 있습니다. - 해당 이미지는 실제와 상이 할 수 있습니다, - 체크인 시 객실은 유선상 요청이 없을 경우 랜덤배정을 원칙으로 합니다. - 해당 객실 금액은 세금 및 봉사료가 포함된 가격입니다.  ※ 취소 및 환불 규정 - Cheak In 당일 기준 3일 전 17시까지 : 100% 환불 - Cheak In 당일 기준 1일 전 17시까지 : 50% 환불 - 당일 및 No Show : 환불불가 - 미성년자 예약으로 인해 발생하는 입실 거부에 대해서는 취소 및 환불이   불가함을 원칙으로 합니다.  호텔을 방문해주시는 모든 고객님들께 항상 최상의 서비스로 맞이하겠습니다 @^^@"|분위기 있는|
구월로데오음식문화거리|0.00|0|451|거리,골목|인천 남동구 구월동|None|None|든든한,데이트|
연희자연마당|0.00|6|324|자연,생태공원|인천 서구 용두산로 156|None|None|파릇파릇한,피크닉,데이트|
연산군유배지|0.00|0|131|유적지,사적지|인천 강화군 교동면 교동동로471번길 6-62|None|None|이색체험,파릇파릇한|
상트페테르부르크광장|0.00|0|108|광장|인천 중구 연안부두로 36|None|None|데이트|
오크우드프리미어 인천|4.55|1223|2472|5성급|인천 연수구 컨벤시아대로 165|032-726-2000|"인천 1호선 인천대입구역(송도컨벤시아) 4번 출구 방향 도보 10분"|분위기 있는|
스톤캠핑장|0.00|314|53|캠핑,야영장|인천 강화군 하점면 고려산로377번길 31|0507-1485-6330|"인천광역시 강화군 하점면 고려산로 377번길 31"|파릇파릇한,신나는|
쥬라리움 청라점|4.35|1469|208|테마파크|인천 서구 청라커낼로288번길 26|070-8888-7542|"청라현대썬앤빌더테라스 지하1층 135호"|신나는,이색체험|
영흥도|4.21|27|1063|섬|인천 옹진군 영흥면 영흥로 294 서울부동산|032-886-7800|"월곳 I.C 에서 시화공단 방향(2차선으로 신호등3번)→옥구고가도로(신동아APT)→오이도(오이도관광단지로 우회전 하시면 안됨)→시화방조제→대부도→대부도삼거리→대부중고앞→선재도→영흥도"|파릇파릇한|
교동도|0.00|4|674|섬|인천 강화군 교동면 교동동로 485-13 교동면사무소|032-930-4500|"강화읍 버스터미널에서 창후리행 버스→월선포 선착장에서 마을버스이용→ 대룡리 사거리에서 하차→ 고구리 방향으로 도보 200m 강화여객자동차터미널(강화읍 터미널)에서 교동70번(강화) 버스 승차 → 면사무소입구 (90-018) 하차 후 도보 200M 또는 대룡시장 (90-020) 하차 후 도보 570M"|파릇파릇한|
선학경기장선학워터월드|4.38|170|58|수영장|인천 연수구 경원대로 526|1522-8156|"멀리까지 가지말 GO 시원하고 가깝게 GO !!!"|이색체험,신나는|
실미도해수욕장|4.17|114|289|해수욕장,해변|인천 중구 무의동 136-49|032-752-4466|"인천연안부두→1시간 소요→샘꾸미 선착장→마을버스→15분 소요→실미해수욕장"|분위기 있는,야경|
교동제비집|4.25|96|185|관람,체험|인천 강화군 교동면 교동남로 20-1|032-934-1000|"대룡시장 도보 3분, 대룡리 공용주차장 인근"|이색체험|
용흥궁|0.00|2|335|문화재|인천 강화군 강화읍 관청리|None|"1995년 3월 1일 인천광역시유형문화재 제20호로 지정되었다. 강화경찰서 왼쪽 담 옆길을 따라 70m 정도 서쪽으로 들어가면 오른쪽으로 보이는 기와집이다. 왕세자와 같이 정상법통이 아닌 다른 방법이나 사정으로 임금으로 추대된 사람이 왕위에 오르기 전에 살던 집을 잠저(潛邸)라고 한다.   조선시대의 대표적인 잠저로는 태조의 함흥 본궁과 개성 경덕궁, 인조의 저경궁과 어의궁, 영조의 창의궁 등이 있다. 대개 잠저는 왕위에 오른 뒤에 다시 짓는다. 용흥궁도 원래는 초가였으나, 1853년(철종 4)에 강화 유수 정기세(鄭基世)가 지금과 같은 집을 짓고 용흥궁이라 부르게 되었다. 그뒤 1903년(광무 7)에 청안군(淸安君) 이재순(李載純)이 중건하였다.   좁은 고샅 안에 대문을 세우고 행랑채를 둔 이 궁의 건물은 창덕궁의 연경당(演慶堂), 낙선재(樂善齋)와 같이 살림집의 유형에 따라 만들어졌다. 세월이 흘러 비바람에 헐어진 것을 1974년에 보수하였다.   현재 남아 있는 건물은 잠저구기비각 1동, 내전 l동, 외전 1동, 별전 1동 등이며, 팔작지붕에 홑처마 주심포집이다. 내전은 앞면 7칸, 측면 5칸이며 건평은 90㎡이다. 별전은 앞면 6칸, 측면 2칸인 ‘ㄱ’자형 집으로 건평이 95㎡이다. 비각은 정사각형으로 앞면과 측면이 각각 2.5m로 넓이가 약 6㎡이다.  내전의 오른쪽과 별전의 왼쪽에 각각 우물이 1개씩 있으나 사용할 수 없다. 별전에는 마루 앞으로 작은 정원이 있고, 별전 오른쪽에는 조금 더 큰 규모의 정원이 있었으나 잘 가꾸지 않아 화초가 전혀 없다. 별전 주변에는 큰 나무들이 있었으나, 거의 베어져 밑둥만 남아 있다."|파릇파릇한,데이트,이색체험|
늘솔길공원|3.21|15|400|근린공원|인천 남동구 앵고개로 783|None|None|신나는|
해넘이마을|0.00|0|82|체험마을|인천 강화군 화도면 해안남로 2407|010-6340-3436|None|신나는,이색체험|
고구저수지|0.00|0|159|호수,연못,저수지|인천 강화군 교동면 고구리 73|None|None|분위기 있는|
석모도|4.22|43|1098|섬|인천 강화군 삼산면 석모리 산154-1|None|"서울외곽순환고속도로 김포나들목→김포시(48번 국도)→강화대교→강화읍(84번지방도)→냉정 삼거리(우회전)→외포리→젓갈시장 삼거리(우회전)→황청리쪽(약3km)→석모대교→석모도"|파릇파릇한|
선재도|4.39|26|684|섬|인천 옹진군 영흥면 선재리|None|"영동고속도로 월곶IC → 오이도 → 대부도 → 대부도삼거리 → 선재도"|파릇파릇한|
시도|4.37|34|120|섬|인천 옹진군 북도면 시도리|032-899-3410|"인천(하인천역 시내버스 2번,15번, 좌석버스 101번)→월미도(용주해운 10분 소요)→영종도(삼목도부두버스30분 소요)→삼목도(부두신도선착장 신진페리35분 소요)→신도(연육교로 연결되어 도보 가능)→시도"|파릇파릇한|
옹암해수욕장|0.00|2|157|해수욕장,해변|인천 옹진군 북도면 장봉리|None|"인천광역시→월미도에서 영종도행 여객선(차량수송가능)으로 10분→영종부두에서 삼목부두간 버스로 30분 →삼목부두에서 장봉도선착장까지여객선→장봉도 도착 후 마을버스 이용."|신나는,야경,분위기 있는|
톰아저씨트리하우스|0.00|4|62|관람,체험|인천 강화군 화도면 해안남로1998번길 14-32|None|None|이색체험|
송도랜드마크시티1호수변공원|0.00|1|20|도시,테마공원|인천 연수구 송도동 308-2|None|None|분위기 있는|
강화도씨사이드힐캠핑장|0.00|58|467|캠핑,야영장|인천 강화군 화도면 해안남로 2680-12|0507-1334-3132|"캠핑에 감성을 더하다. 아름다운 낙조가 있는 서해바다를 바라보며 감성캠핑을 할수있는 유일한 곳."|야경,기분 전환,분위기 있는|
호텔 에버리치|4.03|220|278|3성급|인천 강화군 강화읍 화성길50번길 43|0507-1494-1688|"호텔에버리치는 강화도 읍내 남산 중턱에 자리한 3만평 호텔부지위에 70개의 격조 높은 다양한 스타일의 객실과 돌솥한정식 레스토랑 화원, 프리미엄 로스터리카페 시즌스온(SEASONS ON), 대형 컨벤션홀, 세미나룸, 야외웨딩가든, 야외수영장, 산책길과 등산로, 국내 최대 라벤더 정원이 들어선 4계절 자연친화적 리조트형 부티크 호텔입니다."|분위기 있는|
인천상륙작전기념관|4.45|45|429|기념관,생가|인천 연수구 청량로 138|032-832-0915|"인천 지하철 1호선 동막역 하차 후 연계버스 이용하여 송도 유원지 하차 후 도보로 5분 거리에 위치."|이색체험|
커널웨이수변공원|4.11|14|144|도시,테마공원|인천 서구 청라동|None|None|데이트|
월미공원월미전망대|4.47|29|143|전망대|인천 중구 북성동1가 125|032-765-0727|None|기분 전환,야경,분위기 있는|
실미도|3.72|10|252|섬|인천 중구 무의동|None|"인천공항 고속도로 영종대교를 지나→을왕리 방향으로 6㎞ 전진→잠진도 도착→잠진도 선착장에서 카페리호로 5분→무의도 큰무리 선착장→실미해수욕장→바닷길 도보(간조시 3시간만 가능)"|파릇파릇한|
문학산|0.00|0|514|산,고개|인천 미추홀구 문학동|032-887-1011|"제물포역에서 4번, 주안역에서 27번 버스를 타고 문학동방면으로 가다가 문학고개에서 내린다."|파릇파릇한|
국립무의도자연휴양림|0.00|0|5|휴양림,산림욕장|인천 중구 무의동 산151-1|0507-1448-0427|"국립무의도자연휴양림"|기분 전환,파릇파릇한,피크닉|
열린광장|0.00|3|134|근린공원|인천 남동구 구월동 1336-3|None|None|데이트|
웨스턴그레이스호텔|4.06|85|0|3성급|인천 중구 은하수로29번길 36|0507-1433-1101|None|분위기 있는|
에어스카이호텔|4.4|65|195|4성급|인천 중구 은하수로29번길 31|032-720-6201|None|분위기 있는|
블랙트리캠핑|4.82|91|505|캠핑,야영장|인천 옹진군 영흥면 영흥로757번길 234-13|0507-1338-3050|"복잡한 도심을 벗어나 가족들, 친구들과 함께하는 고급 글램핑장~  쇼미더머니 촬영지로 유명한 그곳!! 블랙트리하우스가 위치한 영흥도는 인천 서해안의 아름다운 섬으로 영흥대교를 건너 육로로 쉽게 접근할 수 있어 수도권에서 오시기 편리합니다."|파릇파릇한|
부평 굴포누리 기후변화체험관|4.47|34|197|관람,체험|인천 부평구 장제로 267|032-509-3901|"휴 관 일 : 매주 월요일, 1월1일, 설날, 추석"|이색체험|
라마다 인천 호텔|4.06|80|450|4성급|인천 남동구 소래역로 36|032-460-1100|"당신의 여행을 함께할 당신만을 위한 공간 인천의 새로운 랜드마크, 라마다인천호텔   RAMADA INCHEON HOTEL 라마다 인천호텔은 전 세계 7800여개의 체인을 거느리는 윈덤 호텔 그룹이 보유한 월드와이드 호텔 브랜드 RAMADA로, 인천의 새로운 랜드마크로서 황금빛의 웅장한 외관을 자랑합니다. 따뜻함을 강조한 고급스러운 인테리어가 돋보이는 라마다인천호텔’은 특급호텔만의 고품격 서비스와 최고의 시설을 갖추어 문화, 관광, 비즈니스를 함께 즐길 수 있는 호텔로 주목받고 있습니다.  최적화된 위치 수인선 소래포구역 맞은편에 위치하고 있으며,  바다 냄새와 갯바람, 오감을 자극하는 소래포구 어시장으로부터 도보3분,  송도신도시 10분, 인천공항과는 30분대의 편리한 접근성과 교통망을 갖고 있으며,  호텔 인근에 위치한 소래생태습지공원, 소래포구 어시장, 인천대공원, 센트럴파크, 인천공항 등 인천을 누비는 고객들에게 최적화된 동선을 제공합니다."|분위기 있는|
부평테마의거리|0.00|0|89|문화거리|인천 부평구 대정로 66|None|None|분위기 있는,데이트|
아라 펜션|4.58|50|10|펜션|인천 강화군 화도면 해안남로 2432|0505-765-0652|"안녕하세요 강화 아라 펜션입니다. # 객실금액은 기준인원에 대한 금액으로 기준인원 초과 시 추가 요금이 발생합니다. 예약 시 예약인원을 꼭 ..."|신나는|
인천문학경기장문학워터파크|3.5|320|65|워터파크|인천 미추홀구 매소홀로 618|032-429-5549|"문학경기장 내 보조경기장"|이색체험,신나는|
