name|star|visit_review|blog_review|category|addr|tele|detail|tag|image
광주시민의숲|0.00|3|152|도시,테마공원|광주 북구 추암로 190|None|None|파릇파릇한,피크닉,기분 전환|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTEyMDNfMTA1%2FMDAxNjM4NTA3NjM5NDEx.DXzyTctyZNBWpYiX0TKTunOtlS1VxmRqLEyCjHB2iyMg.URW2YODWVn5XnArx2XY8dda8oSOlMuDqJehpxt6L4tcg.JPEG.zeropop0%2FDJI_0318.
광주사직공원|4.23|11|226|근린공원|광주 남구 사직길 49-1|None|"호남고속도로 서광주나들목 서구청 방향, 무진중학교 앞에 위치."|파릇파릇한,야경|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEwMDlfMTE2%2FMDAxNTA3NTE3NzIwODUz.VPgfz7KSEm_-aUX5Fh08d5BVH7NnGNyql6Vv4QawoLIg.VbgH7sos3w1oEjUyZyBzDNPyRDPMPVbww8RuEgW0_BYg.JPEG.thsdlatjd2%2FIMG_9303.
무등산관광리프트|4.38|52|185|체험여행|광주 동구 지호로164번길 14-10|062-226-0011|None|이색체험,신나는,데이트|https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16266502%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658482893897%26md%3Dlltd9Y8d4u26dEgJ2lpsDeaR5KE%253D
포충사|4.47|16|186|문화,유적|광주 남구 포충로 767 포충사|062-613-3471|"1974년 5월 22일 광주광역시기념물 제7호로 지정되었다. 포충사는 1592년 임진왜란 당시 호남지방에서 최초로 의병 7,000여 명을 모집하여 왜군과 싸우다가 1593년 8월의 금산싸움에서 전사한 고경명(高敬命)과 그의 두 아들, 종후(從厚)·인후(因厚)의 3부자와 유팽로(柳彭老)·안영(安瑛) 등 5명의 충절을 기리기 위한 서원이다.   1601년 임진왜란이 끝나고 정국이 안정되자 호남지방의 유생들이 왜란 때 나라를 위해 충절을 다한 이들을 제향하기 위한 사당으로 제봉산 아래에 세운 것이다. 이어 1603년 박지효와 후손들이 임금에게 사액(賜額)을 청하여 〈포충(褒忠)〉이라는 이름과 편액을 받았다."|이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzExMTdfMTA4%2FMDAxNTEwODkzNjI2ODYy.a4n0WNROQmVDhlfyrKvUPzldIw6cDTOEmRm_hsyrUucg.I2R5x6S_PCUtLdv-y-QGH_jGGnx5bVK6fvvvY7l0bQMg.JPEG.zoahakdlf81%2FIMG_8215-1.jpg
첨단생활체육공원|0.00|2|52|도시,테마공원|광주 광산구 쌍암동 695-3|None|None|신나는|https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16017489%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658482919113%26md%3D2SqqCNmpyteLxPLaNGGWmaAXo%252Fg%253D
광주김치타운|3.9|11|193|관람,체험|광주 남구 김치로 60 김치종합센터|062-613-8222|"- 김치박물관 062-613-8223 - 김치 교육·체험장 062-672-8447"|든든한,이색체험,신나는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzExMThfMTY3%2FMDAxNTEwOTkxOTI3MzQ3.hzCH9JN5kZmy8Og980Tc1NnmP3cwuRMhemZEn5IWmo0g.Dcq9Z4XSovPYH8o3oMNoF-lM_xWIC5IksiJbrgDAvrMg.JPEG.0451two%2F20171118_130629.jpg
무각사|0.00|0|295|불교|광주 서구 운천로 230|062-383-0108|"45번 50번 버스 이용 시 상무병원 정류장에서 하차하시면 무각사 입구가 보입니다."|기분 전환,파릇파릇한,이색체험|https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_178%2F1440986530872Rbacu_JPEG%2F106457596822845_0.jpg
거징이쉼터|0.00|1|68|도시,테마공원|광주 북구 신용동 368|None|None|파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F36298710%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658482959417%26md%3DyAV4NbsZpE7h3cA5vhI2WkQ2R7Q%253D
광주송정떡갈비골목|0.00|0|78|먹자거리|광주 광산구 송정동|None|"송정리 역 앞에서 도보로 약 5분."|든든한,데이트|
광주워싱턴호텔|4.57|51|33|호텔|광주 동구 문화전당로35번길 33|0507-1487-6004|"- 광주시내중점 - 금남로4가, ACC국립아시아문화전당, 양림동 펭귄마을 도보 10분 - 조선대학교까지 2.2km 차량 8분 - 광주종합버스터미널까지 5.6km 차량 19분 - 전남대학교까지 4.7km 차량 22분 - 광주송정역까지 14.8km 차량 34분"|분위기 있는|
ACC 디자인호텔|4.39|251|238|3성급|광주 동구 금남로 226-11|062-234-8000|"광주 유일의 디자인호텔!  금남로 4가 에서 문화전당역으로 이동중 보이는 우리은행 골목으로 들어오시면 됩니다 :)  ACC문화전당역과 거리가 근접하며, 충장로 중심가 외각에 위치해 있습니다."|분위기 있는|
동리단길카페거리|0.00|0|57|거리,골목|광주 동구 동명동 292|None|None|커피 맛집,디저트 맛집,데이트|
송정공원|0.00|4|73|도시,테마공원|광주 광산구 신촌동 산95-1|062-940-8514|None|파릇파릇한,피크닉|
경암근린공원|0.00|1|70|근린공원|광주 광산구 하남대로54번안길 133|None|None|파릇파릇한|
에스모텔|4.3|17|1|모텔|광주 북구 면앙로155번길 9 에스모텔|0507-1368-1846|None|분위기 있는|
농성광장|0.00|0|34|근린공원|광주 서구 농성동 671-2|None|None|피크닉|
광주천 물놀이장|0.00|1|2|유원지|광주 동구 용산동 636|None|None|파릇파릇한,신나는|
문화근린공원|0.00|2|84|근린공원|광주 북구 대천로 86|None|None|파릇파릇한,피크닉|
원당산공원|0.00|3|66|근린공원|광주 광산구 장덕로96번길 15|None|None|파릇파릇한,피크닉|
일곡제1근린공원|0.00|1|25|근린공원|광주 북구 일곡택지로 88 일곡근린공원 관리사무소|None|None|파릇파릇한|
국립아시아문화전당문화창조원|4.69|16|420|부속시설|광주 동구 광산동 113|None|None|이색체험,데이트|
국립아시아문화전당 예술극장|4.53|32|127|부속시설|광주 동구 예술길 31-13|1899-5566|None|신나는,이색체험,데이트|
주노글램핑 광주점|3.46|177|73|캠핑,야영장|광주 서구 상무자유로 29-1|0507-1307-7069|"저희 062 문화타운 산하 주노 글램핑 in 광주는 "시티인터파크" 라는 도심 속의 글램핑으로 이용객분들께 감성과 문화, 테마가 있는 휴식처로 찾아뵙겠습니다."|피크닉,파릇파릇한,신나는|
광주백범기념관|0.00|1|57|기념관,생가|광주 동구 천변우로 599 광주백범기념관|062-233-2477|"1호선 학동·증심사입구역 1번출구로 나오셔서 도보 3분(백화아파트 앞)"|이색체험,데이트|
마드리드비즈니스호텔|4.39|167|81|3성급|광주 광산구 광산로19번길 11 마드리드호텔|062-941-0500|"*송정역 도보 3분, 1913송정역시장 도보 3분 *객실 내 유튜브, 넷플릭스 이용가능 *객실 내 Wi-Fi 무료 이용 가능 *스타일러 구비(디럭스, 로얄스위트) *전객실 월풀욕조 *객실당 차량 1대 무료주차 가능 (차량추가시 추가비용 발생) *1F 로비 비즈니스센터 이용 가능(무료) *2F 카페테리아 조식 운영 *10F 셀프세탁실 운영(무료)  **예약시 카드오픈필요  체크인당일 18시 오픈카드 결제진행"|분위기 있는|
호텔더메이|4.31|53|32|3성급|광주 서구 상무번영로 51|062-676-5000|"숙박, 아침식사. 비지니스센터, 365일 환전, 무료발렛파킹"|분위기 있는|
어등산|0.00|0|134|산,고개|광주 광산구 선동 산32-1|062-940-8225|"구민회관에서 21.50.60번 버스로 15분 배차간격 10분"|파릇파릇한|
패밀리랜드 카라반 캠핑장|4.35|73|190|캠핑,야영장|광주 북구 우치로 677|062-607-8088|"* 호남고속도로 이용 전주 → 정읍 → 장성JC → 북광주IC → 북광주톨게이트 → 북광주교차로 → 추성로 우치공원 방면으로 우측도로 289m 이동 → 월출교차로 → 용산교 → 대야교차로 → 광주패밀리랜드  * 남해고속도로 이용 순천JC → 순천IC → 호남고속도로 → 고창담양고속도로 → 북광주교차로 → 추성로 우치공원 방면으로 우측도로 289m 이동 → 월출교차로 → 용산교 → 대야교차로 → 광주패밀리랜드"|야경,피크닉,파릇파릇한,신나는|
오웬기념각|0.00|1|46|기념물|광주 남구 백서로70번길 6|062-650-7647|None|이색체험|
CS호텔|4|22|69|3성급|광주 서구 상무평화로 128|062-363-3300|"네비게이션 주소창에 광주광역시 서구 상무평화로 128 검색하고 오시면 됩니다."|분위기 있는|
광주어린이천문대|0.00|0|61|천문대|광주 광산구 임방울대로 552 4층|0507-1341-3245|"수완지구 드메르 웨딩홀 맞은편 건물 4층"|야경,데이트,이색체험|
그라운드4|4.39|239|114|게스트하우스|광주 동구 서석로 85|062-223-1104|"아시아문화전당이 한 눈에 보이는 전경과 카페와 디저트를 이용할 수 있습니다."|신나는|
월산근린공원|0.00|6|32|근린공원|광주 남구 월산동 167|None|None|파릇파릇한|
노블스테이|4.49|145|57|3성급|광주 광산구 임방울대로826번길 19-7|062-445-7700|"[한국관광 품질인증업소] 안녕하세요 광주 첨단에 위치한 노블스테이 호텔입니다. 조식뷔페, 연회장, 카페, 스카이라운지의 부대시설을 갖추고 있으며, 비지니스 업무를 위해 방문하신 고객님들, 친구들과의 행복한 호캉스, 광주로 여행오신 타지분들께 품격있는 서비스, 편안하고 안락한 휴식공간, 기억에 남는 특별한 공간을 제공합니다."|분위기 있는|
고싸움놀이테마공원|0.00|1|61|테마공원|광주 남구 고싸움로 2 고싸움|062-650-8382|None|파릇파릇한,이색체험|
광주 샵 무인텔|4.17|93|7|모텔|광주 광산구 용아로401번길 31|0507-1390-5842|"- CGV 도보 5분거리 - 홈플러스 도보 2분거리 - 수완지구 차로 10분거리 - 광주공항 차로 15분거리 - 하남 산업단지 차로 2분거리 - 광주 송정역 차로 15분거리"|분위기 있는|
푸른길공원|0.00|1|57|근린공원|광주 남구 주월동 434-2|None|None|피크닉,파릇파릇한|
탑클라우드호텔 광주점|4.11|65|78|호텔|광주 광산구 임방울대로825번길 57-1|062-972-3111|None|분위기 있는|
국립아시아문화전당5.18민주광장|0.00|0|398|부속시설|광주 동구 금남로1가 41|None|None|이색체험,데이트|
발렌타인비지니스호텔|4.33|91|24|3성급|광주 서구 죽봉대로78번길 11 1층|0507-1351-3308|"● 광주종합버스터미널 200m, 도보 5분 거리 ● 신세계백화점 150m, 도보 3분 거리 ● 기아 챔피언스필드 1.5km, 차로 3분 거리 ● 기아 광주 공장 700m, 차로 3분 거리 ● 농성역 700m, 차로 3분 거리 ● 광주 문화예술회관 1.8km, 차로 15분 거리 ● 전남대학교 1.9km, 차로 15분 거리"|분위기 있는|
호가정|0.00|5|51|문화재|광주 광산구 본덕동|None|"1990년 11월 15일 광주광역시문화재자료 제14호로 지정되었다. 광주광역시 광산구 본덕동에 있는데, 1558년(명종 13)에 유사(柳泗)가 지은 원래의 정자는 임진왜란과 정유재란을 겪으면서 소실되었고, 지금의 정자는 1871년(고종 8)에 중건한 것이다.   유사는 1528년(중종 23) 별시문과에 급제하여 무장현감(茂長縣監), 전라도사(全羅都事), 종성부사(鍾城府事) 등 여러 관직을 역임하였으나 만년에 당시의 권신(權臣) 이량(李樑)의 모함을 받고 벼슬을 그만두고 낙향하였다.   그리고 극락강(極樂江)과 황룡강(黃龍江)의 합류점이 내려다 보이는 노평산(盧平山) 기슭의 경관이 빼어난 이곳에 정자를 지어놓고, 이황(李滉), 이언적(李彦迪), 오겸(吳謙) 등 당대의 명사들과 교유하며 유유자적하게 지냈다. 호가정이라는 이름은 중국 송의 소강절(邵康節)이 말한 ‘호가지의(浩歌之意)’에 담긴 뜻을 취한 것이다."|이색체험,데이트|
임촌농장|4.47|66|21|관광농원,팜스테이|광주 광산구 우산동 산73-13|062-944-0293|None|신나는,파릇파릇한,이색체험|
응암공원|0.00|0|36|근린공원|광주 광산구 임방울대로 673-18|None|None|파릇파릇한,피크닉|
쌍학어린이공원|0.00|0|20|도시,테마공원|광주 서구 화정로85번길 18|None|None|이색체험,신나는|
광주시민의숲야영장|4.54|20|154|캠핑,야영장|광주 북구 추암로 190|062-971-6467|None|파릇파릇한,피크닉,신나는|
지산재|0.00|0|8|문화,유적|광주 남구 지산재길 51|062-607-2332|None|이색체험|
비지니스호텔 어반라이프|4.35|71|59|호텔|광주 서구 죽봉대로78번길 9|062-364-0003|"유스퀘어 광주 종합 버스터미널 5분(도보) 농성역 10분(도보)  KIA 챔피언스필드 10분(도보) 라페스타, 위더스 웨딩홀 10분(도보) 신세계 백화점, 이마트, 금호월드 맞은편 위치"|분위기 있는|
용아생가|0.00|4|119|기념관,생가|광주 광산구 소촌로46번길 24|062-944-1340|"1986년 2월 7일 광주광역시기념물 제13호로 지정되었다. 박용철은 이곳에서 고향 사람들에게 개화문명을 소개하고 자주독립정신을 일깨우기도 하였다. 이 집은 용아의 고조부가 지었다고 전하나 건립 연대는 19세기 후반으로 추정된다. 안채는 정면 5칸, 측면 2칸으로 막돌바른층쌓기를 한 2자 높이 자연석 기단 위에 덤벙주초를 놓고, 주두 위에 납도리를 올려 가구하였으며 5량 구조로 되어 있다. 맨 왼쪽은 부엌으로 전면에는 부엌방을 두었으며, 중앙 2칸은 방으로 네짝문을 달았고 나머지 2칸은 2짝 여닫이의 정자(井字) 살문으로 되어 있다. 창호는 들쇠를 걸어서 들어 열 수 있는 들어열개의 구조로 되어 있으며 겹처마이다. 전면에는 두리기둥(원형기둥)을 사용하였으나 측면과 내부는 네모기둥을 사용하였다. 사랑채도 5칸집으로 우측으로부터 부엌, 방, 방, 마루의 차례로 배치되어 있다. 사당은 정면 3칸, 측면 1칸인 맞배지붕집이며 서재는 원래 초가집이던 것을 시멘트 기와로 이었다. 행랑채는 4칸집으로 사랑채로 들어가는 대문이 있다. 용아 박용철의 생가는 대체로 원형이 잘 보존되어 있다. 우리나라 현대문학 기수의 한 사람으로 초기 시단을 빛낸 용아를 기리기 위하여 그 생가 일단을 지방 기념물로 지정하여 보존하고 있다. 박용철은 1904년 이곳에서 태어나 광주 공립보통학교와 서울 배재고등학교에서 수학하고 일본에 건너가 도쿄 아오야먀[靑山]학원에서 수학중 시인 김영랑과 사귀게 되었다. 졸업 후 다시 도쿄 외국어학교 독문과에 수석으로 입학, 수학하고 귀향하여 문학활동에 전념하였다. 도쿄 외국어대학교 독문과를 거쳐 연희전문학교에서 수학하였다. 고교시절부터 지하신문 《목탁》을 발간하여 항일 독립 정신을 고취시켰고 1922년 도쿄 아오야마학원 4학년에 편입, 1923년 9월에 귀국하여 당시 강진에 있던 김영랑과 왕래하면서 시 창작에 전념하였다. 일본 유학시절 가정형편이 어려운 한국 유학생들을 돌보기도 하였다."|이색체험,데이트,분위기 있는|
엠파이어관광호텔|4.43|53|40|2성급|광주 광산구 임방울대로800번길 25|0507-1453-2000|"광주광역시 첨단지구 롯데마트, 광주과학기술원, 담양 죽녹원"|분위기 있는|
충장사|0.00|0|81|문화재|광주 북구 금곡동|062-613-5407|"1975년 2월 조성되었으며, 경내에는 김덕령의 영정과 교지가 봉안되어 있는 사우 충장사, 동재와 서재, 은륜비각과 해설비, 유물관, 충용문, 익호문 등이 세워져 있다. 유물관에는 중요민속자료 제111호로 지정된 '김덕령장군' 의복은 광주 민속박물관 수장고에서 보관중이며 장군의 묘에서 출토된 관곽, 친필 등이 전시되어 있다. 사당 뒤쪽 언덕에는 김덕령의 묘와 묘비가 있으며 가족묘도 조성되어 있다.   김덕령은 임진왜란 때 담양에서 의병을 일으켜 용맹함으로 이름을 떨쳤으며 왜군과의 전투에서 민첩하고 탁월한 능력을 보였다. 1596년(선조 28) 적장과 내통한다는 무고로 체포되었으며 같은 해 옥에서 억울한 죽임을 당하였다. 그뒤 정조 때 무죄가 밝혀져 병조판서로 추증되었다."|이색체험,데이트|
세븐브릭스호텔 광주역점|0.00|2|0|호텔|광주 북구 경양로147번길 32|062-513-9983|"광주역에서 롯데백화점 방향 도보 3분거리"|분위기 있는|
승촌보캠핑장|4.4|73|223|캠핑,야영장|광주 남구 승촌보길 90|061-333-9638|"캠핑구역 내 차량 진입 불가"|파릇파릇한,피크닉,신나는|
숲무인텔|4.15|44|2|모텔|광주 서구 상무중앙로28번길 22 모텔파시드|062-381-0070|None|분위기 있는|
호텔무등파크 광주|4.19|57|105|2성급|광주 동구 지호로164번길 14-10|062-226-0011|"광주역에서 택시로 약 20분 거리에 위치. 송정역에서 택시로 약 40분 거리에 위치  시내버스 81번(정류장명 : 지산유원지)"|분위기 있는|
무각사 템플스테이|0.00|1|7|템플스테이|광주 서구 운천로 230|062-383-0107|None|기분 전환,파릇파릇한|
W무인호텔|4.26|53|1|모텔|광주 광산구 첨단중앙로106번길 41|0507-1381-2325|"광산구 LC타워건물 뒤쪽에서 100m 상무초밥옆"|분위기 있는|
광주향교|0.00|0|82|문화,유적|광주 남구 중앙로107번길 5|062-672-7008|"1985년 2월 25일 광주유형문화재 제9호로 지정되었다. 1398년(태조 7) 현유(賢儒)의 위패를 봉안하고 지방의 교육과 백성의 교화를 위하여, 서석산(瑞石山) 아래에 창건되었으나, 1488년(성종 19)에 홍수로 현감 권수평(權守平)이 현재 위치로 옮겼다고 한다. 그러나 당시의 건물은 정유재란 때 불타버렸고, 현재 건물은 후에 중건(重建)한 것이다.  1974년 대성전을 보수 ·단청하였고, 1976년 동 ·서재와 1978년에 명륜당을, 1981년에 담장 등 외관을 수리하였다.  현존하는 건물은 대성전·명륜당·비각·동무(東廡) ·서무(西廡) ·동재 ·서재·내삼문(內三門) ·외삼문(外三門) 등이 있다. 대성전은 정면 3칸, 측면 3칸의 맞배지붕으로 조성되어 있고, 5성(五聖), 송조 6현(宋朝六賢) 및 우리나라 18현(十八賢)의 위패를 봉안하고 있다.  현재는 봄, 가을에 석전(釋奠)을 봉행(奉行)하고 분향만을 한다. 이 지방 향토사 연구에 귀중한 189종 306책의 경서와 문집류가 있다."|이색체험,파릇파릇한,데이트|
금수장호텔|4.35|51|27|3성급|광주 동구 무등로321번길 2|062-525-2111|"계림동 홈플러스(구 계림동 시청사) 건너편에 위치해 있습니다."|분위기 있는|
유유한|0.00|2|25|전통숙소|광주 동구 백서로224번길 6-6 1층|0507-1396-1455|None|야경,이색체험,데이트|
일번지 호텔 충장로점|4.5|30|30|호텔|광주 동구 천변우로 355|0507-1428-1064|"안녕하세요. 광주 일번지 호텔입니다.   🧡 [ 함께하는 코로나 안심방역 ]  - 호텔에서는고객님의 안전을 최우선으로 생각하여, 주기적인 소독진행 및 방역에 힘쓰고 있습니다.  - 고객님께서도 자주 손 씻기, 마스크 착용 등 사회적 거리두기 규제 준수 부탁드립니다.   💛 [ 1ST 호텔의 특별함 ]  - 전객실 넷플릭스 이용가능 - 안마의자 / 스타일러 구비 - 게이밍 PC / 커플 PC 구비  - 전객실 숙박 이용시 조식 제공 - 스위트 노래방 이용시간 10~22시까지  💚 [ 주변 인프라 안내 ] - 광주공원 100m 도보 2분 - 국립아시아문화전당까지 1.2km 차량 4분 - NC웨이브충장점까지 251m 도보 3분 - 조선대학교까지 2.4km 차량 10분 - 전남대학교 병원까지 1.8km 차량 8분  변함없는 자세로 고객님을 응대하고, 꾸준하게 발전하는 광주 일번지 호텔이 되겠습니다.  고객님의 방문과 관심에 진심으로 감사드립니다."|분위기 있는|
이끌림비지니스호텔 신안점|4.06|41|11|호텔|광주 북구 자미로6번길 7|062-522-5227|"광주 전남대학교 정문에 위치한 이끌림비지니스호텔 신안점 입니다  편안한 공간과 서비스의 제공, 조식과 주차를 제공드립니다."|분위기 있는|
명품무인텔|4.56|26|30|모텔|광주 서구 화운로220번길 5|062-384-1111|"광주 종합버스터미널 차량 출구로부터(기아자동차공장 방면) 100m(도보3분)"|분위기 있는|
호텔얌 광주구시청점|4.14|21|6|모텔|광주 동구 양림로115번길 15|062-224-4590|"구시청, 전남지방병무청, 전대병원,조대병원, 기독병원, 펭귄마을 인근"|분위기 있는|
양림문화역사마을|0.00|0|78|거리,골목|광주 남구 양림동|None|None|데이트,신나는|
산정공원|0.00|2|26|근린공원|광주 광산구 산정공원로 27-5|None|None|파릇파릇한|
추억의 충장축제|0.00|0|72|축제,행사|광주 동구 서남로 1 추억의충장축제|062-608-2421|"<추억의충장축제>는 해마다 열리는 광주광역시의 대표적인 도심 거리축제이다. 7, 80년 세대에게는 추억을, 자라나는 세대에게는 과거로 통하는 여행에 대한 호기심을, 그리고 모두에게 광주의 국제화, 세계화의 꿈을 선물 받을 것이다. 추억의 충장축제는 세계인이 함께 즐기는 거리퍼레이드를 비롯해 추억의 거리, 추억의 고고장, 충장DJ페스티벌 등 모든 세대를 아우르는 다양한 프로그램이 펼쳐진다. 추억을 특화마케팅하여 문화예술도시의 이미지와 지역특성을 반영한 타 자치단체와의 차별화된 문화축제로 70~80년 세대는 추억의 향수를, 후배세대는 우리의 부모님과 형제들이 활동하셨던 과거로의 여행에 대한 호기심을 만끽할 수 있을 것이다.  - 무료이용"|야경,신나는,데이트|
더존비즈니스 호텔|4.32|123|84|3성급|광주 광산구 임방울대로826번길 60-37 더존비즈니스 호텔|0507-1422-6702|"광주공항에서 차량 20분거리, 광주송정역에서 차량 25분 거리입니다. 버스를 이용하실 경우 3번,9번,16번,51번,30번을 이용해주세요."|분위기 있는|
증심사|0.00|0|372|불교|광주 동구 증심사길 177|0507-1427-0259|"- 자가운전 - 서울에서 오실경우 서울 - 광주TG - 문흥IC - 제2순환도로 - 학운,증심IC - 증심사 부산에서 오실경우 부산 - 동광주TG - 문흥IC - 제2순환도로 - 학운,증심IC -증심사  - 대중교통 - [버스] 유스퀘어터미널에서 오시는 길 첨단 09번 - 무등산국립공원(종점)에서 하차후 도보로 약 20분 소요  [지하철] 송정리역에서 오시는길 1호선-증심사입구역 하차후 시내버스 환승 - 무등산 국립공원(종점) 하차- 도보로 약 20분소요  [지하철] 광주역에서 오시는길 광주역 건너편에서 49번 버스 승차후 무등산 국립공원(종점) 하차 - 도보로 약 20분 소요"|이색체험,기분 전환,파릇파릇한|
광주웨딩의거리|0.00|0|18|거리,골목|광주 동구 불로동|None|None|데이트|
상무조각공원|0.00|2|40|근린공원|광주 서구 상무시민로 3 세계광엑스포주제관|None|None|이색체험,신나는,데이트|
내셔널지오글램핑|4.46|185|67|민박|광주 북구 석곡로 120|0507-1481-4700|"코로나 언택트 시대의 탁월한 선택! 광주 무등산 국립공원 내에 위치한 유일한 글램핑장으로  광주 드라이브의 성지인 무등로의 끝자락에 위치한 글램핑 돔 하우스입니다."|파릇파릇한,신나는,기분 전환|
스테이호텔|4.19|84|30|호텔|광주 동구 구성로144번길 5|0507-1308-6301|"- 광주 유스퀘어 버스터미널에서 택시로 기본 요금 - 금남로 4가역 or 금남로 5가역 하차 후 도보로 10분 내외 이동"|분위기 있는|
한새봉농업생태공원|0.00|0|46|자연,생태공원|광주 북구 소해로 61|None|None|파릇파릇한,피크닉,데이트|
국립5.18민주묘지|0.00|3|384|묘지|광주 북구 민주로 200 국립5.18민주묘지|062-268-0518|"서울, 전주방면에서 올 때 : 동광주 IC진입후 문화사거리에서 담양방면으로 7㎞에 위치"|파릇파릇한|
호텔야자 광주역점|0.00|2|12|호텔|광주 북구 중흥로91번길 12|0503-5051-9280|"광주역에서 567m, 도보 9분 거리 광주오리요리거리에서 449m, 도보 7분 거리 NC백화점 광주역점에서 450m, 도보 7분 거리 금남로5가역에서, 차량 6분 거리 양동시장역에서, 차량 6분 거리 광주양동시장에서, 차량 6분 거리"|분위기 있는|
시인문병란의집|0.00|0|8|기념관,생가|광주 동구 밤실로4번안길 16|062-608-8901|None|이색체험,데이트|
효천물빛노닐터|0.00|1|21|근린공원|광주 남구 효천로 140|None|None|파릇파릇한|
수완모텔|4.09|71|2|모텔|광주 광산구 수등로243번길 12-18|0507-1328-9881|"수완장례식장,명진고등학교,신가119소방서 앞 신가지구 사거리에 위치."|분위기 있는|
오아시타 호스텔|4.7|593|83|게스트하우스|광주 동구 동명로20번길 20|010-4145-9965|"* 광주송정역, 공항에서 오실 때 / From Gwangju Songjeong KTX train station or airport - 지하철 1호선 이용 문화전당역 하차 후 4번 출구 (지하철20분, 도보 5분 소요) / Subway line 1, Asia Culture Center station  * 고속버스터미널에서 오실 때 / From Bus Terminal (U-square) - 버스 순환01번 이용 살레시오여고 정류장 하차 (버스15분, 도보 10분 소요) / Bus No.01, Salesio girls high school - 버스 첨단09번 이용 국립아시아문화전당 정류장 하차 (버스15분, 도보 10분 소요) / Bus No.09, Asia Culture Center"|신나는|
여기조아무인호텔|4.37|26|2|모텔|광주 북구 북문대로 13|062-522-3700|"광주 북구 운암동 97-35"|분위기 있는|
시티호텔|4.28|31|10|호텔|광주 광산구 임방울대로825번길 57-3|0507-1418-0097|None|분위기 있는|
국립아시아문화전당문화정보원|0.00|0|72|부속시설|광주 동구 광산동 113|None|None|신나는,이색체험|
하루모텔|3.98|25|6|모텔|광주 동구 동계천로6번길 9|062-234-1818|"광주모텔 동구모텔 시내모텔 넷플릭스룸 배그룸"|분위기 있는|
휴파크 광산지점|4.09|28|40|캠핑,야영장|광주 광산구 탑동길 345|010-3275-3450|"용진산 아래 지산저수지가 내려 보이는 광주광역시 광산구 친환경오토캠핑장입니다. 도심속 소박한 힐링의 장소, 이곳은 휴파크입니다."|파릇파릇한,피크닉,신나는|
오월루|0.00|2|16|지역명소|광주 서구 상무민주로 61|None|None|이색체험,데이트|
산수공원|0.00|0|6|근린공원|광주 동구 산수동 401-87|None|None|파릇파릇한,피크닉|
이끌림호텔 충장점|4.12|19|6|호텔|광주 동구 천변우로 409-6|062-225-6665|"광주 동구 불로동 90-4 소재의 주차장에 주차를 하시고 도보 1분미만 이끌림 충장로점 방문가능합니다."|분위기 있는|
호텔 B|4.58|66|37|3성급|광주 서구 시청로60번길 6|062-365-8300|None|분위기 있는|
올레모텔|4.25|76|15|모텔|광주 광산구 무진대로211번길 7|062-446-0077|"광주광역시 광산구 우산동 위치"|분위기 있는|
영산강대상근린공원 유아숲체험원|0.00|0|13|관람,체험|광주 북구 북문대로272번길 16|None|None|신나는,파릇파릇한,이색체험|
호텔야자 광주충장로점|4.13|98|13||광주 동구 중앙로160번길 16-21|0503-5051-5172|"지하철 금남로 4가역, 문화의 전당역 도보 5분 충장로 메가박스, 황솔촌식당과 호남동 성당 사이에 위치 차량고객의 경우 YAJA주소를 찍고 오는 경우 혼잡한 시내로 안내하므로 아래 주소로 오시면 편리합니다. 네비주소: S-oil 문화의전당주유소, 광주 동구 천변우로 403, 광주 동구 불로동 56-3 S-oil 주유소에서 충장로 시내 방향으로 우회전 후 전방 30M 내 위치"|분위기 있는|
양림동펭귄마을공예거리|0.00|1|80|관람,체험|광주 남구 오기원길 20-13|062-674-5705|None|신나는,이색체험,데이트|
국제비즈니스호텔|4.09|92|12|3성급|광주 남구 봉선로 8|0507-1330-0700|"광주 남구청 맞은편 입니다."|분위기 있는|
평화공원|0.00|0|38|근린공원|광주 서구 내방로 102|None|None|파릇파릇한|
