name|star|visit_review|blog_review|category|addr|tele|detail|tag|image
서울스카이|4.38|10762|3310|전망대|서울 송파구 올림픽로 300 117~123층|02-1661-2000|"세계 5위, 국내 최고 높이 123층, 555m 높이의 롯데월드타워 가장 높은 곳에 위치한 서울스카이 전망대(세계 4위, 500M)는 국내에서 가장 높은 곳으로서 대한민국의 가장 찬란한 역사와 역동적인 현대문화를 함축하고 있는 수도 서울을 360도 뷰를 통해 한눈에 담을 수 있는 곳입니다. 500m 상공 위에서 느끼는 아찔하고 스릴넘치는 체험 시설, 한국의 자부심(Pride of Korea)을 주제로 한 다양한 전시 컨텐츠, 구름 위에서 즐기는 커피 한잔의 여유와 타워를 테마로 한 다양한 기념품이 전망대에서의 경험을 더욱 특별하게 만들어줄 것입니다."|야경,신나는,이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220428_120%2F1651140715325qdAur_JPEG%2FA95E20C7-36BB-458D-A3A7-B0901EAED343.jpeg
인터컨티넨탈 서울 코엑스|4.48|1586|3736|5성급|서울 강남구 봉은사로 524 인터컨티넨탈 서울 코엑스|02-3452-2500|"인터컨티넨탈 서울 코엑스는 대한민국의 트렌드가 시작되는 강남의 중심에서 쇼핑과 여가, 비즈니스를 한 번에 누릴 수 있는 모던하고 스타일리쉬한 비즈니스 호텔입니다. 한국 전통의 아름다움을 간직한 봉은사와 마주하고 있으며, 코엑스몰, 카지노, 면세점과 바로 연결되어 쇼핑과 문화, 여가를 원스톱으로 즐기실 수 있습니다. 아름다운 한강과 도심의 풍경을 한 눈에 담을 수 있는 총 656개의 객실은 비즈니스와 여행에 최적화된 시설을 갖추고 있으며, 새로운 개념의 LED 조명으로 다양한 컨셉과 세련된 분위기를 연출할 수 있는 하모니볼룸을 비롯한 총 11개의 연회장에서는 성공적인 모임을 준비하실 수 있습니다. 또한 서울의 스카이 라인을 한눈에 담으며 식사할 수 있는 스카이 라운지를 비롯해 한, 중, 일, 아랍, 인도식을 한 테이블에서 만나는 아시안 라이브 등 총 4개의 레스토랑에서 국내산 청정 로컬푸드를 이용한 다양한 미식을 즐기실 수 있습니다."|분위기 좋은,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200828_119%2F15986003168719VTuQ_JPEG%2F0902_COEX_Room_%25282%2529.jpg
여의도물빛광장|0.00|0|1347|광장|서울 영등포구 여의도동 84-9|None|None|데이트,야경|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA5MjhfMTM3%2FMDAxNTA2NjAzMTkzNDY2.3_04KQ0LwoubNZmWLEwXPZe328so4HygV0jYCrfyZI4g.QMOD6tVL6C6CIxU9_gtTUeP_PomICuJeMTwNHDbwUGwg.JPEG.ziongs%2FKakaoTalk_20170928_212025700.jpg
노보텔 앰배서더 서울 동대문|4.46|1437|2711|5성급|서울 중구 을지로 238|02-3425-8000|None|분위기 좋은,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fpost.phinf.naver.net%2FMjAxOTEyMTZfMjYw%2FMDAxNTc2NDg4NDU4NzI0.FMCh4Uodhh_ZTx1nui-juPqlAC14nbaCBzYc91glHikg.IFUmUsnV1CnArwNlXXmPQzBhS032Fu8hUkfam5pIzXog.JPEG%2FIYokPFJEldJ1Ihg1pNk9UHzyTUXA.jpg
N서울타워|4.34|8713|5483|전망대|서울 용산구 남산공원길 105|02-3455-9277|"'남산서울타워'는 효율적인 방송전파 송수신과 한국의 전통미를 살린 관광 전망시설의 기능을 겸비한 국내 최초의 종합전파탑으로 방송문화와 관광산업의 미래를 위해 건립 되었습니다."|야경,분위기 좋은,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220328_24%2F1648452901751atVyq_JPEG%2F1.jpg
난지한강공원물놀이장|3.83|69|182|수영장|서울 마포구 한강난지로 162 한강공원 난지안내센터|02-3151-0256|"멀리 갈 필요없는 도심 속 워터파크! 난지 물놀이장  (7/13~8/26 정상운영)  난지한강공원제2요금소(제일 가까운 요금소)로 들어오셔서 주차 후 10분 정도 걸어오시면 됩니다."|신나는,이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20160725_176%2Fkal0108_1469423339828DILQ5_JPEG%2F1.
반포대교달빛무지개분수|0.00|4|874|지역명소|서울 서초구 반포동 647|02-3780-0578|"[개요] 서울 반포대교에 설치된 분수인 달빛무지개분수는 반포대교 570m 구간 양측 총 1천140m에 380개 노즐을 설치해 수중펌프로 끌어올린 한강물을 약 20m 아래 한강 수면으로 떨어뜨리는 새로운 개념의 분수이다."|야경,이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA1MjNfMTU2%2FMDAxNDk1NDY1MzM5ODAw.Vk7nIGe4vgD_HsV70exF_8iVzVR3H4O-wkmKCVgsymkg.SQ1tEJ7lkF-DKTBIOUUsVowZlnbssnutCBfBSb5oDhMg.JPEG.yegam84%2FDSC_5326.jpg
시그니엘 서울|4.63|801|4520|5성급|서울 송파구 올림픽로 300 롯데월드타워 76~101층|02-3213-1000|"시그니엘서울은 전 세계 탑 클래스 고객을 위한 롯데호텔앤리조트의 최상급 호텔 브랜드입니다.  감각적인 디자인의 객실, 미쉐린 3스타 `야닉 알레노`셰프의 레스토랑, 다목적 연회장 및 각종 부대시설은 롯데월드타워 76층부터 101층에서 위치하고 있어 아름다운 스카이 뷰를 만날 수 있습니다.  또한, 세계적 수준의 호텔 상품과 서비스는 물론 한국 최초의 에비앙(Evian) 스파, 시그니엘서울 투숙객만을 위한 익스클루시브 프라이빗 라운지 등 고객에게 매 순간 잊을 수 없는 더욱 디테일한 경험을 선사합니다."|분위기 좋은|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190610_215%2F1560156326644zaOLA_JPEG%2F_KyYEf7U63ow7ZmRH7UZv9GY.jpg
소피텔 앰배서더 서울 호텔 & 서비스드 레지던스|4.54|305|1489|호텔|서울 송파구 잠실로 209|02-2092-6000|"프랑스의 첫번째 럭셔리 호텔, 소피텔 앰배서더 서울 호텔 & 서비스드 레지던스(Sofitel Ambassador Seoul Hotel & Serviced Residences)는 현대적인 감각의 프랑스 색채를 입힌 다채로운 경험을 제안합니다. 160개의 레지던스를 포함한 563개의 객실을 갖추고 있으며, 4개의 레스토랑과 32층 루프 바, 소피텔 피트니스와 소피텔 스파로 도심 속 휴식을 즐길 수 있습니다."|분위기 좋은|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220105_285%2F1641342039875jWayG_JPEG%2FSofitel_Ambassador_Seoul_Exterior01_-_Copy.jpg
켄싱턴호텔 여의도|0.00|05|2934|4성급|서울 영등포구 국회대로76길 16|02-6670-7000|"한강이 눈 앞에 - 도심 속 호캉스에 최적화된 켄싱턴호텔 여의도에서 잊지 못할 추억을 만들어보세요 !"|분위기 좋은|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160512_12%2F1463034031115xwJXd_JPEG%2F176462555048704_0.jpeg
서울창포원|4.22|140|1559|식물원,수목원|서울 도봉구 마들로 916|02-954-0031|"서울 강북의 끝자락인 도봉산과 수락산 사이에 세계 4대 꽃 중 하나로 꼽히는 붓꽃(Iris)이 가득한 특수식물원이 들어섰다. 도봉구 도봉동 4번지 일대 52,417㎡에 새롭게 조성한 서울창포원은 붓꽃원, 약용식물원, 습지원 등 12개의 테마로 구분 조성됐다. 이중 붓꽃원에는 130종의 다양한 붓꽃 30만본을 약 15,000㎡의 면적에 식재해 종류별로 붓꽃의 아름다움을 감상할 수 있게 만들었다. 이곳에는 노랑꽃창포, 부채붓꽃, 타래붓꽃, 범부채 등 꽃봉오리가 붓 모양을 한 붓꽃류 130여종 30만본이 1만5천㎡에 걸쳐 식재돼 있어 창포원으로 이름 붙여졌다. 또한 약용식물원에는 70종 13만본이 식재돼 있어 국내에서 생산되는 약용식물 대부분을 한자리에서 관찰할 수 있다. 습지원은 습지식물 7만본이 식재돼 있으며, 각종 수생식물과 습지생물들을 관찰할 수 있도록 관찰데크가 설치됐다. 이밖에 군락지 식생의 변화과정을 관찰할 수 있는 천이관찰원을 비롯, 숲속쉼터 등을 조성해 주민들에게 생태교육 및 여가와 휴식공간으로 제공할 계획이다. 붓꽃(Iris)은 매년 5~6월 개화하며 꽃이 없을 때에도 잎 모양이 난과 비슷해 관상용으로 좋다."|파릇파릇한,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190622_102%2F1561196063663VwO9k_JPEG%2FpmrOWPfXrqLJhGU6vw-TiMDe.jpg
돈의문박물관마을|4.4|42|1694|체험마을|서울 종로구 송월길 14-3|02-739-6994|"돈의문박물관마을은 서울 100년의 이야기를 전시, 공연, 교육, 모임을 통해 몸소 체험할 수 있는 역사문화공간으로, 세대를 아우르며 세대 간 소통의 소재를 제공하고 있습니다. 돈의문박물관마을은 무료 개방 공간으로 시민 누구나, 언제든 찾아와 서울 100년 역사를 새롭게 즐길 수 있는 도심 속 시간여행 명소입니다. ※ 운영시간 10:00~19:00 / 미디어아트 상영 11:00~21:00 (매주 월요일 휴관)"|이색체험,신나는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220715_20%2F1657875788708gmTpO_JPEG%2FLSY09731_%25C5%25A9%25B1%25E2%25C1%25B6%25C0%25FD.jpg
노량진컵밥거리|0.00|0|1255|먹자거리|서울 동작구 노량진로 178|None|None|든든한|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEwMTFfMjc3%2FMDAxNTA3NjUwOTgyNTA5.xpa9R3gsYFYo7XEhsgNto1xPNyuhYBf-4Ai_VzNfm2Eg.qzQ_R7cbHHwWq-dwyBBpKOpwvKGtfIsvtW7WN-woRXUg.JPEG.chahyang88%2Fshzjqrj19.
SeaLaLa워터파크&찜질방|4.22|4440|401|워터파크|서울 영등포구 문래로 164|1522-9661|"신개념 수중휴식공원, 신나는 물놀이 시설! 씨랄라 워터파크&스파 /n도심 속에 첨단시설을 갖춘 물놀이 시설로 그리스 산토리니 컨셉으로, 신나는 물놀이와 함께 온 가족 행복한 시간을 즐길 수 있는 신개념 수중휴식공원~"|신나는,이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200215_19%2F1581724830750ngVvj_JPEG%2F600x600_01.jpg
평화의공원|4.38|94|953|도시,테마공원|서울 마포구 증산로 32|None|None|피크닉,파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzExMjVfMjY2%2FMDAxNTExNTQ2MTg3MDAx.TBmiOcoPOzGmiCj1Iw5BwvIMk6LFFtCA6bMqhsaAaPUg.q3rToPuRYFXIQzGj9Yv4VCSdpaepVe1AecJvijBB47kg.JPEG.sagajipd%2F20171007_172216.jpg
광나루 한강공원|3.97|15|594|시민공원|서울 강동구 암사동 659-1|02-3780-0501|"강동대교에서 잠실철교 사이에 있는 광나루 한강공원은 한강 상류로부터 유입된 토사가 퇴적되어 자연스럽게 형성된 모래톱과 대규모 갈대군락지로 자연 그대로의 한강의 모습을 가장 잘 유지하고 있는 곳입니다. 서울시의 유일한 상수원보호구역으로 뱃놀이와 각종 수상레저활동이 금지되어 있어 물이 맑고 깨끗하며, 북쪽 아차산 수목의 푸르름과 2km에 이르는 한강둔치의 갈대밭이 잘 조화되어 아름다운 경관을 자랑합니다. 또한 광나루 한강공원은 철새들의 서식처이기도 합니다. 더욱이 근처에는 암사선사주거지 등 많은 문화유적지가 곳곳에 산재해 있어 자연과 문화가 잘 조화를 이루는 곳입니다."|파릇파릇한,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_202%2F1441033968574OYURh_JPEG%2F13416918_0.jpg
푸른수목원|4.29|405|3271|식물원,수목원|서울 구로구 서해안로 2117|02-2686-3203|"- 1,380여 종 수목과 초화류 어우러진 수목원/n- 200,956제곱미터(약 6만평)/n- 자연지형, 물길, 저수지를 살려 친환경 생태수목원 조성/n- 연중무휴, 오전 5~22시 무료 개방, 애완견 출입 허용, 단체 사전예약/n- 촬영 사전 협의"|파릇파릇한,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150206_151%2F1423212398476xiYij_JPEG%2F%25BC%25AD%25BF%25EF_%25C7%25AA%25B8%25A5%25BC%25F6%25B8%25F1%25BF%25F8_11.JPG%3Ftyp
월드컵공원|4.36|405|1107|테마공원|서울 마포구 하늘공원로 86|02-300-5500|"서울특별시 마포구 서울월드컵경기장 인근의 난지도에 조성된 공원으로 6년에 걸친 안정화 사업과 1년 이상의 공원화 공사를 거쳐 2002년 5월 1일 개장하였다. /n1978년부터 15년간 쓰레기 9,200만t을 매립한 105만 평의 부지에 조성되었으며, 환경월드컵의 상징물로 습지와 꽃밭, 연못, 요트장, 흙길 마라톤 코스 등을 갖춘 5개 테마 생태공원으로 이루어져 있다.  5개 공원 가운데 평화의 공원과 난지천공원, 난지한강공원, 하늘공원은 개장 당일에 문을 열었고, 노을공원은 9홀 규모의 대중 골프장 공사가 2004년 6월에 완성되었다. 평화의 공원은 서울월드컵경기장에서 가장 가까운 곳에 있으며, 피크닉장과 자연학습장 등이 들어서 있다. /n해발고도 98m 높이에 있는 하늘공원에서는 서울시내는 물론 남산·북한산·관악산을 육안으로 볼 수 있으며, 22개의 전망대가 설치되어 있다. 또 5만 평의 초지에는 참억새, 서양민들레, 갓꽃 등이 심어져 있고, 지름 8m의 날개가 돌아가는 5대의 풍력 발전기가 세워져 있다./n강변북로 너머 한강변에 펼쳐져 있는 난지한강공원에는 전통국궁장과 제17회 월드컵축구대회 때 세계의 젊은이들이 이용했던 캠프장과 축구장, 농구장, 잔디광장, 유람선 선착장, 자연생태 습지 등이 마련되어 있다. 평화의 공원과 하늘공원은 2㎞ 구간의 산책로로 이어져 있고, 하늘공원과 노을공원의 둘레로 5.8㎞의 조깅 코스도 조성되어 있다."|파릇파릇한,이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_182%2F1441007217339o50pi_JPEG%2F11622433_0.jpg
노보텔 앰배서더 서울 용산|4.44|846|1767|5성급|서울 용산구 청파로20길 95|02-2223-7502|"노보텔 앰배서더 서울 용산은 서울 한 가운데서 글로벌 스탠다드 서비스를 경험할 수 있는 대표적인 업스케일 호텔입니다. 한강과 남산을 조망할 수 있는 현대적 감성의 621개 객실은 일반 노보텔 객실보다 넓은 면적을 갖춰 더욱 여유롭습니다. 피트니스 센터, 수영장, 사우나 등 전용 편의 시설을 자유롭게 이용할 수 있어 스마트하고 심플한 웰빙 라이프스타일을 경험할 수 있습니다."|분위기 좋은|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180227_156%2F1519694608422OSzmV_JPEG%2FPBxojdfMUhxyiSObi-n6Aa3m.jpg
진관사계곡|4.44|26|249|계곡|서울 은평구 진관동|None|"서울시 은평구 진관동 방면의 북한산에 있는 계곡. 북한산 향로봉과 비봉 사이의 비봉능선에서 진관사 방면으로 이어지는 계곡이다. 명칭은 계곡 주변에 있는 고려 때 창건된 진관사(津寬寺)에서 유래하였다."|신나는,파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20130522_202%2Flhl662_1369150251567VMj1U_JPEG%2FIMG_1786.jpg
수성동계곡|0.00|10|528|계곡|서울 종로구 옥인동 185-3|02-2148-2844|"서울 한복판 인왕산 자락에 사철 한적한 계곡이 있다. 사람이 별로 없어 그런 것도 있지만 뒤로 인왕산을 받치고 있는 그 모습이 호연지기를 가르치며 절로 한적한 느낌을 불러일으킨다."|신나는,파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200720_236%2F15952017522437bxyS_JPEG%2FRYKA3QsMqiTwHxcZhOuR5obg.jpeg.jpg
잠실 한강공원|4.22|71|1945|시민공원|서울 송파구 한가람로 65 한강사업본부 잠실안내센터|02-3780-0511|"잠실철교에서 영동대교 사이 강변 남단에 위치해 있으며, 잠실종합운동장, 롯데월드, 올림픽공원이 인접해 있어 어느 지역보다 생활체육시설 및 문화시설을 함께 이용하기 편리합니다. 자연학습장은 각종 꽃,야생화,농작물 등이 잘 조성되어 어린이들의 자연학습과 가족단위의 소풍장소로 인기가 높습니다. 또한 잠실 수중보의 물고기길(어도)은 남녀노소 할 것 없이 살아있는 한강을 직접 느낄수 있고, 생태프로그램도 운영되고 있는 또 하나의 자랑거리이다."|피크닉,신나는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_247%2F1441033962805G5T5D_JPEG%2F13416876_0.jpg
경리단길|0.00|0|1475|도보코스|서울 용산구 이태원동|None|None|데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MzFfMzMg%2FMDAxNTA0MTkxMzk4MTc5.Sd1-_-Vc6r1p8jHWn6_cuINZ-SSZxLF_5Ns5CxHjH-Eg.voLfTeM6NlPRAiLfOMwpvXJOgq3aVJsdlOuE4oWZA1kg.JPEG.ddawndew%2F%25B0%25E6%25B8%25AE%25B4%25DC%25B1%25E622.jpg
운현궁|4.58|169|1561|궁궐|서울 종로구 삼일대로 464 운현궁|02-766-9090|"서울특별시 사적 제257호로서 서울특별시 종로구 운니동에 있는 운현궁은 조선조 제26대 임금인 고종의 잠저 이며 흥선대원군의 사저이며, 한국근대사의 유적 중에서 대원군의 정치활동의 근거지로서 유서 깊은 곳이다.   흥선군 이하응이 왕실집권을 실현한 산실이자 집권 이후 대원군의 위치에서 왕도정치로의 개혁의지를 단행한 곳이다. 대원군이 권력에서 하야한 이후에도 계속해서 정치적 영향력을 내외에 행사한 곳으로서 고종이 즉위하기 전까지 살았던 잠저였기 때문에 역사적 상징성이 더욱 크다.   흥선군의 사저가 운현궁으로 불리게 된 것은 1863년 12월 9일 흥선군을 흥선대원군으로, 부인 민씨를 부대부인으로 작호를 주는 교지가 내려진 때부터였다."|분위기 좋은,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210225_160%2F1614236941499cqgUx_JPEG%2F20201109_151545.jpg
서촌마을|0.00|0|1707|거리,골목|서울 종로구 필운대로 45|None|None|데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODA2MjBfMjYw%2FMDAxNTI5NDczNjQ5NDg5.qA6bAzbXXxbevrPyepT4W18ecXDspjFK_G_TV2yRD-gg.qPpkdlzpXRBPKyYTGDtmzb0pXwJ0cLLmr_V_eyHNaB8g.JPEG.dasogo%2FIMG_7109.jpg
우면산|0.00|0|590|산,고개|서울 서초구 서초동|02-570-6395|"높이 293m이다. 서초구 우면동서초동, 강남구 양재동 등지의 도심에서 쉽게 오를 수 있는 산이다. 등산로는 남부순환도로 예술의 전당 뒷편 대성사로 오르는 길과 남부터미널 입구에 있는 서초약수터로 오르는 길 등 여러 가지 코스가 있다. 산행길이 짧고 평탄해 주말이나 새벽에 오르기 좋은 산이다. 산행 시간은 2시간 정도 걸린다. 북쪽 기슭에 1987년에 개관한 예술의 전당과 대성사가 있다."|파릇파릇한,야경|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_109%2F1440992274383iXt2Y_JPEG%2F11491484_0.jpg
선정릉|4.49|162|1596|세계문화유산|서울 강남구 선릉로100길 1 선릉정릉|02-568-1291|"애견 출입 금지"|야경,파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190916_25%2F1568595239731lIJGq_JPEG%2F7hQK5lF6NKMu3Lcq_K8aFNKZ.jpeg.jpg
스위스 그랜드 호텔|4.33|469|0|5성급|서울 서대문구 연희로 353|02-3216-5656|"스위스 그랜드 호텔은 396개의 메인 객실과 국내 서비스 레지던스 문화를 선도해 온 그랜드 스위트, 미식의 즐거움을 선사할 다양한 레스토랑과 바(Bar), 그리고 현대적 시설과 규모를 자랑하는 컨벤션 센터를 갖추고 있습니다. 도심에서 가까울 뿐 아니라 호텔을 둘러싸고 있는 백련산, 홍제천 등 도심 속에서 자연을 만끽할 수 있어 일상에 지친 몸과 마음을 쉬게 하기 좋은 곳입니다. 5성급 호텔의 품격 있는 서비스로 고객님의 비즈니스와 휴식 모두를 위한 최적의 안식처가 되어 드립니다."|분위기 좋은|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210514_219%2F1620960133087tyjum_JPEG%2F%25C8%25A3%25C5%25DA%25C0%25FC%25B0%25E61.jpg
경희궁|4.35|15|1005|궁궐|서울 종로구 새문안로 45 경희궁.시립미술관|02-724-0274|"사적 271호로 지정된 경희궁은 조선후기의 이궁이었다. 1617년(광해군 9)부터 짓기 시작하여 1623년(광해군 15)에1617년(광해군 9) 인경궁(仁慶宮)·자수궁(慈壽宮)과 함께 건축을 시작하여 1620년 10월에 완공하였다. 처음에는 경덕궁(慶德宮)이라 하였으나, 1760년(영조 36) 경희궁으로 고쳤다. 경희궁 자리는 원래 인조(仁祖)의 생부인 정원군(定遠君:뒤에 元宗으로 추존)의 잠저(潛邸)였는데, 여기에 왕기(王氣)가 서렸다고 하여 광해군(光海君)이 빼앗아 궁궐을 지었다. /n숭정전(崇政殿)·융복전(隆福殿)·집경당(集慶堂)·흥정당(興政堂)·회상전(會祥殿)·흥화문(興化門) 등의 여러 부속건물이 있었으나 1829년(순조 29) 화재로 대부분이 소실(燒失)되었으나, 1831년에 중건하였다. 그후 국권피탈 때에는 숭정전·회상전·흥정당·흥화문·황학정만이 남아 있을 뿐이었다. /n일본인들이 들어와 숭정전은 1926년 동국대학교 구내로 이전되고, 2년 후에 흥정당은 광운사(光雲寺)로 이건하였으며, 흥화문은 1832년에 박문사(博文寺)의 산문(山門)으로 이축되었다가 장충동 영빈관 정문으로 사용되었다. 황학정은 1922년 사직단(社稷壇) 뒤 등과정(登科亭) 터로 이건하였다./n1988년 경희궁 복원작업에 착수하여 흥화문은 장충동 신라호텔에서 이건하고, 숭정전은 새 건물을 지어 복원하였다."|분위기 좋은,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_45%2F1441006447872qC0tR_GIF%2F11619097_0.g
성수동카페거리|0.00|0|249|거리,골목|서울 성동구 성수동2가|None|None|데이트|https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1207780049%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658146717517%26md%3DHRAVn2Zh1cKB07EgHXwz3VZRThg%253D
조선팰리스 서울강남|4.54|416|1659|5성급|서울 강남구 테헤란로 231|02-727-7200|"조선 팰리스는 조선호텔앤리조트에서 선보이는 최고급 럭셔리 호텔입니다. 글로벌 호텔 브랜드, MARRIOTT INTERNATIONAL의 럭셔리 컬렉션과 100년의 역사를 이어 온 조선호텔앤리조트의 운영 노하우를 바탕으로 활기차고 새로운 호텔 문화를 제안합니다."|분위기 좋은|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210526_192%2F1621990396114jFXhx_JPEG%2FpXtiz5ddxhJZN1n5QbxRDSoc.jpg
글래드 여의도|4.41|642|1550|4성급|서울 영등포구 의사당대로 16|02-6222-5000|"[자가용] 강북 출발 시 여의도 방향 진입 후 국회의사당역 방향 좌회전 강남 출발 시 올림픽대로를 따라 여의 상류 IC에서 노들로 진입 ->국회의사당 방면으로 우측 방향 ->국회의사당역 방면으로 우측 방향  [지하철] 9호선 국회의사당역 4번 출구"|야경,분위기 좋은|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211222_240%2F1640178271216vvPV7_JPEG%2F%25C8%25A3%25C5%25DA%25BF%25DC%25B0%25FC%2528%25BE%25DF%25B0%25A3%2529.jpg
인사동문화의거리|0.00|0|1669|문화거리|서울 종로구 인사동|None|"서울특별시 종로구 인사동 63번지(종로2가)에서 관훈동 136번지(안국동 사거리)에 이르는 도로로 길이 0.7㎞, 너비 12m이며 1984년 11월 7일 도로명이 처음 제정되었으며, 이 길이 통과하는 중심지인 인사동에서 도로명이 유래하였다. 이 길은 조선시대부터 있었으며, 안국동 사거리에서 장교(長橋)를 건너 청계천으로 갈 수 있었다."|데이트|https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_282%2F1441052871948azVlg_JPEG%2F116976516275300_0.jpg
수락산|0.00|0|2528|산,고개|서울 노원구 상계동|02-950-3900|"높이 640.6m이며 도봉산과 함께 서울의 북쪽 경계를 이룬다. 거대한 화강암 암벽이 노출되어 있으나 산세는 험하지 않다. 주말이면 도심에서 몰려온 산악인들로 항상 붐비는 산이며 북한산, 도봉산, 관악산과 함께 서울 근교의 4대 명산으로 불린다. 수락산 정상에서 남쪽에 있는 불암산(佛岩山)으로 능선이 이어지며 동쪽에 금류계곡(金流溪谷)이 있다. 서쪽 비탈면에 쌍암사(雙岩寺)·석림사(石林寺), 남쪽 비탈면에 계림암(鷄林庵)·흥국사(興國寺), 동쪽 비탈면에 내원암(內院庵)이 있고, 내원암의 법당 뒤에는 고려시대 이전의 것으로 추정되는 높이 2m의 석조미륵입상이 있다. 1996년 시민 휴식공간 확충을 위해 삼림욕장이 조성되었다."|파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEyMzFfMTY3%2FMDAxNTE0NzA3OTY2ODUz.ZiDCgygsiBATZWfJe24qCCK-cV5He0APUv6paM0xjJAg.hSaESDdesfmWysTsXj14ea1M6cOuLxmDLbIgsk9MqK4g.JPEG.kosh9767%2FDSC09718.
