,store_name,address,tel,category,star,detail,visit_review,blog_review,tag,image,review_sum
2221,소문난무침회찜전문,대구 북구 칠곡중앙대로77길 5,053-321-1902,생선회,4.47,None,938,37,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210523_186%2F1621767503916As58u_JPEG%2FskwPmpEEFgH1FxYA7DB7v9hm.jpg,975
2676,만복이쭈꾸미낙지볶음 월성점,대구 달서구 월배로23길 106,0507-1408-9233,한식,4.53,None,866,104,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170718_150%2F1500381732746qS6mB_JPEG%2F186668617232564_0.jpeg,970
941,우야지막창 동대구역점,대구 동구 동부로30길 34,053-744-5995,"곱창,막창,양",4.51,"동대구역 대표 막창맛집 우야지막창 동대구역점입니다.
3인분시키면 소세지, 계란말이, 된장라면, 팥빙수가 모두공짜!?
실화냐 얼른가자!!",565,390,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170717_125%2F1500259817633YFzHs_JPEG%2F186664543135790_0.jpeg,955
1425,서영홍합밥,대구 중구 약령길 33-8,053-253-1199,한식,4.47,"어머니가 차려주신 집밥같이 건강한 음식을 20여년동안 한결같이 기본기에 충실히 준비하는 가게입니다.

홍합밥은 각종 재료로 우려낸 진한 육수에 홍합과 버섯을 넣고 압력솥에 즉석해서 밥을지어 저희집만의 독특한 고추다대기양념장에 비벼먹습니다.
양질의 국산식재료로 매일아침 직접 담고 조리하는 김치 및 여러기본찬에 들깨배추시래기 된장국과 함께 건강한 별미를 맛있게 드셔보세요.

녹두전은 기타콩류를 섞지않은 100%녹두콩만을 직접 가게에서 불리고 갈아서 넉넉한 기름에 구운 겉은 바삭하면서 속은 부드러운 평안도가 고향이신 1대 저희어른의 구수한 추억입니다.

저희집은 서영홍합밥 본점입니다.
가까운곳 300미터 떨어진 위치에 2호 종로점이 있습니다. 저희가 직접 운영하는 분점입니다.",579,368,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220501_238%2F1651353523853Pizg3_JPEG%2F1650010824299.jpg,947
545,고봉민김밥인 대구상인점,대구 달서구 월곡로 266 월곡빌딩 1층,053-632-1002,분식,4.29,"간편해도 간소하진 않아야 하니까,
김밥은 역시, 고봉민김밥인.

바쁜 일상에서 간편하게 즐기는 김밥 한 줄,
더하거나 빼지 않아도 한 입에 먹기 편한 김밥 하나.
그러나 그 하나에 고봉민김밥인이 담은 정성은 결코 간단하지 않습니다.

잘 차려진 밥상의 따끈한 밥과 맛깔나는 반찬을 함께 먹는 한입과
국내 청정지역 김에 고슬고슬하게 지은 밥, 다채로운 재료로 채워 만든 고봉민김밥인의 김밥 한 입은 다를 바가 없기 때문입니다.
고봉민김밥인은 자연의 맛을 간직한 좋은 재료로 믿고 먹을 수 있는 안전하고 정직한 먹거리만을 만듭니다.",921,20,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220214_87%2F16448042313851HqxD_PNG%2F%25C0%25DA%25BB%25EA_1.png,941
2765,고니식탁,대구 북구 산격로6길 29,053-939-5585,"백반,가정식",4.5,"고니식탁은 2015년도 8월에 오픈하여
유자두루치기 ,김치찌개,돼지찌개,계란말이 메뉴로 경대북문 맛집으로 소문난 곳입니다
생생정보에도 방영된 저렴하고 푸짐한 밥집입니다",379,560,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150916_232%2F1442381130197qg21F_JPEG%2F166863566761816_0.jpeg,939
2849,더포 반야월점,대구 동구 안심로 240 2층,0507-1438-5027,베트남음식,4.58,"기존 베트남 쌀국수는 과한 향신료에 거부감이 생겼다면 더포반야월점의 쌀국수는 베트남적인 요소는 유지하면서도 한국인의 입맛에 거부감이 없도록 육수를 맞췄다. 쌀국수는 기본 칠리,해선장 소스와 곁들여 먹으면 여기가 베트남이다. 신선한 월남쌈은 곁들여진 3가지 소스와 함께 먹으면 맛있게 먹을 수 있다. 직원들에게 맛있게 먹는법을 물어보면 친절히 가르쳐 줄 것이다. 단연 대구 동구 ,율하동,반야월 쌀국수 월남쌈 JMT 맛집!",762,175,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190115_126%2F15474792114877BWns_JPEG%2FSN0EFW4uZHkTQIkjNfxKMrP2.jpeg.jpg,937
1453,전원숯불 반야월점,대구 동구 안심로 375,053-961-3888,"육류,고기요리",4.31,None,786,139,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzAxMjhfOSAg%2FMDAxNDg1NTg4NDc0ODgy.no6WdibONpHzExRC8SzksKssuk-J8D-imvYZpviJ7Hwg.j6ByWbVgjtwzLxET0mxKfpQ0Xa-T5EFyv3m3UZnbZqgg.JPEG.terantank%2F20170127_161818.jpg,925
2662,시골돼지국밥,대구 서구 달서로 91,053-573-9898,국밥,4.34,"국밥에 내장과 암뽕이 가득한 돼지국밥 전문점. 국밥 양은 푸짐하고, 국밥에 말아 먹는 소면도 같이 나온다. 국밥 국물은 진하며, 잡내가 없어 깔끔하다. 수육은 가브리살로 만들어져, 담백하다.",776,141,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181120_128%2F1542696825319m8YWf_JPEG%2FhLXhp7QOxvKESkgkYCNK1AER.jpg,917
2111,대성기사한식뷔페,대구 서구 달서천로 338,053-341-7971,한식뷔페,4.33,None,788,123,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170801_296%2F1501562178412fmtJE_JPEG%2Fimage.,911
2672,핸즈커피 동성로데오점,대구 중구 동성로1길 40,0507-1317-9966,카페,4.58,"안녕하세요 핸즈커피 동성로데오점입니다.
아시다시피 핸즈커피는 커피가 맛있습니다.
그리고 또한 와플도 유명하죠! 늘 신선하고 좋은 재료로 맛있는커피를 내려드리겠습니다!^^",754,149,"데이트, 커피 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161216_262%2F1481861483180WqV8U_JPEG%2F177165423834261_0.jpeg,903
2626,마루막창 수성점,대구 수성구 수성못2길 5,053-763-3003,"곱창,막창,양",4.29,"대구 10미 최고의 막창 전문점
블루리본 2개 획득한 유일한 막창 브랜드
테이스티로드 및 각종 언론에 소개된 맛집

수성못 최대 규모 400평으로 모던한 인테리어와
전용 주차장을 완비하고 있습니다.",479,423,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151221_125%2F1450677637170TLbQQ_JPEG%2F167171553054334_0.jpeg,902
1684,뚜레쥬르대구세천점,대구 달성군 다사읍 세천로 157,053-585-2339,베이커리,4.48,신선함이 가득한 베이커리 뚜레쥬르 대구세천점입니다. 많은 이용 부탁드립니다.,894,4,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210106_72%2F1609892145530WzQVO_PNG%2F8_hfbMTE1Wa5P5y89_erZL6Y.png,898
2688,뚜레쥬르 대구동아쇼핑점,대구 중구 달구벌대로 2085 동아백화점 쇼핑점 지하1층,053-251-3919,베이커리,4.36,건강함과 신선함이 가득한 뚜레쥬르입니다.,896,0,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210106_72%2F1609892145530WzQVO_PNG%2F8_hfbMTE1Wa5P5y89_erZL6Y.png,896
1720,강산면옥 본점,대구 중구 교동길 27-8,053-425-1199,냉면,4.36,None,513,369,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150825_215%2F1440480435925UtIdI_JPEG%2F166775545734098_0.jpg,882
2866,동곡원조할매손칼국수,대구 달성군 하빈면 달구벌대로55길 97-5,053-582-0278,"칼국수,만두",4.27,None,619,251,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_236%2F1441020590343cpQzU_JPEG%2F12783619_0.jpg,870
1391,까꾸리웰빙손칼국수,대구 수성구 월드컵로5길 17,053-792-0338,"칼국수,만두",4.37,"장사를 시작하던 2008년부터 새벽 5시에 육수 우려내는 것을 하루의 시작으로 면 반죽, 면 뽑기, 숙성 그리고 제면까지. 어느 것 하나 남에 손을 빌리지 않는 고집으로 지금까지 묵묵히 걸어온 칼국수 장인이 있는 곳 입니다. 이 장인의 장사 신조는 정성이라고 합니다.",723,139,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA2MjJfMTYx%2FMDAxNjI0MzY3NzY0NDI2.0r4Zq162znu8Fl-WJNzN16HbWoxIIUX15F_wqqw0eFUg.oKntqy1KUbmbKxyyH455pUzSKh0N9j_OPDyhNFpGZawg.JPEG.qag486000%2F20210620%25A3%25DF175435.jpg,862
1553,푸주옥설렁탕,대구 달서구 달구벌대로 1860,053-628-8788,"곰탕,설렁탕",4.27,None,772,83,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191101_76%2F1572583402516jEs1r_JPEG%2Fhb0L8Dta3Y8_hbgbPttiNpmx.jpeg.jpg,855
259,산마을 베이커리 카페,경기 안양시 동안구 평촌대로 450-1,031-386-8815,베이커리,0,None,696,144,"디저트 맛집, 분위기 있는, 파릇파릇한, 기분전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211028_15%2F1635390598127NRAj7_JPEG%2FUhvWLtnt89JKiCg3QydRbssu.jpg,840
1518,노브랜드버거 대구칠곡3지구점,대구 북구 학정로 429 1층,053-322-2004,햄버거,0,None,811,27,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220419_237%2F1650369415312F7q6u_PNG%2F200409-NBB-%25BF%25A5%25BA%25ED%25B7%25B3-%25B1%25E2%25BA%25BB%25C7%25FC-%25B3%25EB%25B6%25F5%25BB%25F6-%25C3%25D6%25C1%25BE.png,838
2086,오호리준 동성로 본점,대구 중구 중앙대로81길 7,0507-1402-8965,이자카야,4.68,"대구 동성로에 위치한 일본식 다이닝 맛집 오호리준!

ㅡ 오호리준 모츠나베 전국배송 시작ㅡ
이제는 집에서도 간편하게 조리하여 드실수 있도록 
오호리준에서 전국배송을 실시합니다^^
매장으로 전화 주시거나, 공식 인스타그램에 DM, 또는 네이버톡톡을 통해 문의주시면
성심성의껏 답변도와드리겠습니다 !

매장 운영상 잦은 노쇼와 예약지연으로 인해
부득이하게 예약시 예약금 4만원을 설정해두고 있습니다.
네이버 페이로 결재되어 처리되며,
매장 방문시 금액을 반환(네이버취소)해드리고 있습니다!(본점의 경우 단체석이 좌식으로만 이루어져 있습니다. 4인 이상 고객님들께서는 사전에 매장으로 전화 꼭! 부탁 드리겠습니다!)

당일 예약이 지연되시거나 변경시에는
미리 말씀해주시길 부탁드립니다 !
당일 예약시간이 지난후에는
예약취소나 노쇼로 인한 예약금환불은
불가능하오니 이점 양해부탁드립니다^^


< 연중 무휴! 특별한 휴무나 일정은 공식 인스타그램에 공지중입니다.^^>

대한민국에서 가장많은 한우를 요리한 선술집
대한민국에서 가장 좋은 식자재를 고집하는 선술집
강릉김씨 고집 오호리준 대표 김현준입니다.

오호리준은,
기본이 최고가 되는 최선입니다.
음식점의 본질은 음식입니다.
갓포 후쿠오카 다이닝 이자카야 '오호리준'의 원조 본점입니다. 

후쿠오카 요리전문점으로, 모츠나베를 대표메뉴로 한우 야끼니꾸 / 도리가와 야끼도리등이 전문이며,
모든요리에 1+ 이상의 숙성 한우肉 을 활용합니다.

 당일 예약가능합니다! 5인이상 단체는 사전 문의후 예약 부탁드립니다^^
( 매장 사정상 단체 좌식만 가능합니다. 구조상 힘듭니다. 
꼭 문의 후 예약해주세요^^)


 맥캘란 몰트위스키 / 네이키드 위스키등
몰트위스키와 페어링해 모츠나베를 즐겨보세요
몰트위스키 하이볼도 준비되어있습니다.",345,481,"분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190103_242%2F15465159226951dPj1_JPEG%2FMgNNfUZi_tAD7dyvV464qwP3.JPG.jpg,826
1603,할리스 경북대북문점,대구 북구 대학로17길 3,053-951-9990,카페,4.59,"다양한 토양과 기후에서 자란 커피 원두는 그 속에 각기 다른 맛과 향의 비밀을 숨기고 있습니다.
생두를 로스팅하여 에스프레소를 만드는 과정은 단순하고 평범해 보이지만, 사실은 로스팅과 추출법 등의 미묘하고 작은 차이가
커피 맛을 변화시킵니다.

원두에 숨겨진 이러한 커피의 비밀을 하나 하나 밝혀가면서 많은 사람들이 커피와 함께 소중한 순간을 즐기도록 해주는 것이
바로 할리스가 추구하는 ‘커피의 즐거움’입니다.

오늘도 할리스는 전세계의 커피 산지를 연구하고, 원두 본연의 맛을 살리기 위한 수많은 블랜딩을 개발하는 등 다양한
노력을 지속하고 있습니다. 커피가 주는 아름다움을 보다 많은 고객들이 즐길 수 있도록, 매 순간 의미 있는 작은 차이를
만들어가는 할리스가 되겠습니다.",800,23,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210302_125%2F161464487124061agC_JPEG%2FK15utTFWXeuNEny1JMXiV57W.jpg,823
2922,해금강 근대골목 직영점,대구 중구 국채보상로 567-1,0507-1372-0077,복어요리,4.65,"동대구역을 기반으로 이어온 40년 전통의 대구1등 복어맛집 해금강이
대구의 중심이자 대구의 근대역사가 시작된 중구에 오픈하였습니다.
이어줄 이대째로 백년가게의 초석을 다지고자 최선을 다해 준비하였습니다.

<고객님의 안전하고 편안한 휴식을 위해 최선을 다하고 있습니다.>
 매월 세스코에서 코로나바이러스 방지소독처리
 고객님을 위해 일회용 마스크구비/ 손소독제구비/
 매일매일 근무자 시간대별로 발열여부체크
-모든 고객님의 건강을 기원합니다-

*인기메뉴 - 복불고기세트
복불고기.복어튀김.복만두.복어지리를 인당 20000원인 합리적인 가격으로 드실수있습니다.

*대표메뉴 - 복2단샤브전골.밀복세트.특밀복세트
담백한맛의 윗단의 맑은 복찜(수육)을 드신후
채반을 걷어내고 아랫단에 비법육수와 각종채소 우동사리.수제비를 넣어 전골로 드실수있는 메뉴입니다.
밀복세트나 특밀복세트는 밀복으로 샤브전골이 준비되며 복어튀김.복어찜.복어껍질무침으로 구성된
단체회식과 가족모임에 적합한 세트입니다.",471,349,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210117_255%2F16108553814113RQgV_JPEG%2FHWVjyQkhh-cgY7lI4UVNw_uo.jpg,820
2153,코레아경양식 본점,대구 중구 달구벌대로 2232-15,0507-1431-3033,양식,4.41,"""음식을 디자인 하다.""

매일 아침 배달되는 신선한 야채와 얼리지 않은 재료로 만드는 정성 가득한 맛.
눈과 입, 마음까지 움직일 수 있는 감각적인 플레이팅.
사랑하는 사람들과 함께 할 수 있는 따듯한 공간, 
소중한 시간의 가치를 선물하겠습니다.
올바른, 음식 가치의 첫번째 기준.

우리는 코레아경양식 입니다.",223,596,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170622_54%2F1498113519702dqXTa_JPEG%2F186572556856673_0.jpeg,819
326,탕화쿵푸마라탕 삼덕점,대구 중구 동성로5길 61 2층,0507-1376-3327,중식당,4.25,배달주문은 배달의민족 이용해주세요!!,744,72,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201214_192%2F16079426032457GpmS_JPEG%2FboSTJYlKPJdW14XHeeNzKaN-.jpeg.jpg,816
2079,베지로운,대구 동구 송라로16길 11 반도유보라아파트상가 1층 101호,0507-1320-0172,베이커리,4.76,"NO Egg / NO Milk / NO Butter!

맛있는 대구 비건베이커리 베지로운

우유, 계란, 버터 등 동물성재료를 사용하지 않고 만든 비건빵으로, 우유를 잘 못드시는분, 아토피나 계란 알러지가 있으신 분들도 안심하고 즐길수 있습니다.

채식을 하시는 분들이나, 다이어트 및 운동 식단을 하시는 분들, 알레르기, 건강식단을 하는 분들께도 식사대용 및 간식으로 적합한 영양만점 고급 베이커리를 매일 생산합니다.

케이크주문은 14시 이후 문자 혹은 전화주시면 상담가능하십니다

 빵 예약 및 택배문의는 당일 12시 이후 연락주시거나 인스타DM 주시면 답변드리겠습니다

언제나 최선을 다하는 베지로운이 되도록 노력하겠습니다",273,542,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220216_35%2F1645007742368lffKM_JPEG%2FIMG_7550.,815
2330,맷돌순두부,대구 달성군 화원읍 화암로 10,053-633-6355,두부요리,4.42,"100% 국내산 콩으로 하루 2번 직접 두부를 만들어 신선하고 영양 깊은 두부를 선보입니다.
스스로가 만족할 수 있는 음식만이 고객에게 감동을 줄 수 있다는 믿음으로, 변치 않는 맛을 선보입니다.",715,84,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F%2F20170207_62%2F14863953431587nHW4_JPEG%2F20170205_084339.jpg,799
1030,빵굽는남자,대구 달서구 송현동길 11 빵굽는남자,053-656-9356,베이커리,4.39,None,718,28,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211222_38%2F1640099736443DVKfp_JPEG%2F8A301761-FD65-410A-901E-9D6D632B2209.jpeg,746
1793,통영충무김밥본점,대구 수성구 상화로 142,053-765-6336,분식,4.2,None,612,130,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220211_12%2F1644567653331nHhRy_JPEG%2FResized_Resized_20210219_175524.jpeg,742
2071,소문난에덴떡볶이,대구 남구 봉덕로 117,053-473-1515,종합분식,4.28,None,630,105,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20150917_14%2Fchjiae_1442424930404dP4jF_JPEG%2F20150917_003607.jpg,735
2907,개정 대백점,대구 중구 동성로 36-6 근린생활시설 2층,0507-1331-0366,비빔밥,4.43,"전주비빔밥과 함흥식냉면 전문점입니다. 반찬은 개인별로 나오며 전주특육회비빔밥과 회비빔냉면이 인기메뉴입니다. 나물과 밥, 냉면은 각각 유료로 추가가 가능하지요. 냉면과 함께 먹는 통만두도 인기입니다.
2,28 기념공원 지하 동성로중앙주차장 30분무료주차권제공",533,197,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181205_187%2F1544008688706G4WaL_JPEG%2FM642YR0QBm1Uf-5VPkgwQ3uj.jpg,730
1525,CGV 대구수성,대구 수성구 지범로 191 동아백화점 수성점,1544-1122,영화관,4.55,"주차요금: 영화고객 3시간 무료 주차(이후 30분:1000원 이후로 10분당 500원 입니다.
백화점 지하 3, 4, 5층 과 바로 옆 별관 주차장 이용
별관 주차장 포함하여 500여대 동시 주차 가능",536,188,기분 전환,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190909_31%2F1568029121469QDD5m_JPEG%2FNTQ2FVPVimOAvhpsv4omETX-.jpg,724
2342,김실장왕족발본점,대구 달서구 월곡로 231,0507-1341-3363,"족발,보쌈",0,모든 분들의 입에맞는 음식을 만들기란 쉽지않은 일입니다 최선을 다해 소통하며 만들겠습니다.,545,179,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191204_133%2F1575440163839QNGV7_JPEG%2FeAeTmAl1AFcwpe1Bb7CAfR3R.JPG.jpg,724
2346,라스또식당,대구 중구 동성로1길 33,None,일식당,4.37,None,443,274,"분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190705_142%2F1562330149488r5rWR_JPEG%2FkDUqrE0eVp641DSwV8shYQ9j.JPG.jpg,717
1891,명가 맛있는 밥집,대구 중구 큰장로26길 45 서문시장,0507-1307-2230,한식,4.27,None,653,64,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171226_259%2F1514278541147mhe0i_JPEG%2FKHFmaKKdAYMUbXZKrP0xsOZv.jpg,717
1862,밀양돼지국밥,대구 남구 대명로 99,053-622-1155,국밥,4.48,"경남의 원조 돼지국밥과는 다른 맛이지만, 서너 번 토렴 과정을 거쳐 밥과 국물이 잘 어우러진 맛을 낸다. 국물은 설렁탕 국물과 흡사할 정도로 잡맛이 없고, 개운하다. 부추무침을 국물에 넣어 말아먹는 맛이 별미다.",486,228,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200131_33%2F1580435818614mLqQO_JPEG%2FLQC9awhkggjOncfRNyt_r279.jpg,714
2682,황우쌈,대구 북구 동천로23길 50,053-311-5088,한식,4.52,None,563,150,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_166%2F15489219206940rNef_JPEG%2FuFz1VpIomM0XgIuUj1rRqvQl.jpg,713
522,할리스 대구봉무공원점,대구 동구 단산길 4,053-984-3001,카페,4.45,"다양한 토양과 기후에서 자란 커피 원두는 그 속에 각기 다른 맛과 향의 비밀을 숨기고 있습니다.
생두를 로스팅하여 에스프레소를 만드는 과정은 단순하고 평범해 보이지만, 사실은 로스팅과 추출법 등의 미묘하고 작은 차이가
커피 맛을 변화시킵니다.

원두에 숨겨진 이러한 커피의 비밀을 하나 하나 밝혀가면서 많은 사람들이 커피와 함께 소중한 순간을 즐기도록 해주는 것이
바로 할리스가 추구하는 ‘커피의 즐거움’입니다.

오늘도 할리스는 전세계의 커피 산지를 연구하고, 원두 본연의 맛을 살리기 위한 수많은 블랜딩을 개발하는 등 다양한
노력을 지속하고 있습니다. 커피가 주는 아름다움을 보다 많은 고객들이 즐길 수 있도록, 매 순간 의미 있는 작은 차이를
만들어가는 할리스가 되겠습니다.",646,67,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210302_125%2F161464487124061agC_JPEG%2FK15utTFWXeuNEny1JMXiV57W.jpg,713
22,서순자손수제비,대구 달성군 화원읍 비슬로516길 54,None,한식,4.52,None,641,68,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTEyMDRfMTEy%2FMDAxNjM4NTkyMzk1OTc4.N5uFP3lTlEBpWWmh4c5sjVyXpth3fdYGOGw1pqKqzeYg.VMWGNwVASaucE1M6V4mhkybFBpylXg1YOldiEq87Oy8g.JPEG.jk_choice%2Foutput_2520271783.jpg,709
1393,연화,대구 동구 동부로34길 3 연화,0507-1341-9411,"카페,디저트",4.66,None,182,525,"데이트, 커피 맛집, 디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210422_214%2F1619060939092uq5Np_JPEG%2Fha1oJwCB6esza6cOMrEinLgA.jpeg.jpg,707
1490,팔공산맥,대구 북구 칠곡중앙대로 329,053-311-8445,돼지고기구이,4.34,None,590,115,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_130%2F1548863296174Exs0X_JPEG%2FmbOi0b7j2_eeMG1d-6m6Ssgk.jpg,705
2928,뜨돈 다사점,대구 달성군 다사읍 달구벌대로 855,053-583-6688,돈가스,4.46,"수제 돈까스 전문점 뜨돈은 최고급 생등심만을 사용하여 매일매일 최상의 고기로 직접 작업하여
고객들에게 최고의 맛을 전하기 위해서 노력하는 곳입니다.",499,198,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200108_23%2F1578480963645mL72I_JPEG%2FtbnAF3mC4MNbKJVR__QMe5LL.jpg,697
2435,지호한방삼계탕 달서죽전점,"대구 달서구 평리로 106 1,2,3층",053-567-3939,"백숙,삼계탕",4.63,"30년 전통의 국내 최대 전통 한방 삼계탕 보양식 맛집입니다.
※ 삼계탕
- 건강한방삼계탕
- 미용한방삼계탕
- 죽한방삼계탕
- 얼큰한방삼계탕
- 옻한방삼계탕
- 헛개한방삼계탕
- 들깨한방삼계탕
- 녹두한방삼계탕
- 흑마늘한방삼계탕
- 흑삼한방삼계탕

※ 요리메뉴
- 천마오리보양탕
- 문어통오리갈비찜
- 약닭찜
- 닭도리탕
- 오리닭가슴살떡갈비
- 불닭발
- 오리고추장불고기

※ 주차안내
- 대형매장으로 단체, 회식, 모임, 상견례 모두 가능한
건강한 보양식 맛집입니다!",365,319,든,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211206_220%2F1638773754712FD0vD_PNG%2F%25C1%25F6%25C8%25A3.png,684
1841,봉추찜닭 대구동성로점,대구 중구 동성로6길 17-1,0507-1334-6981,찜닭,4.44,"봉추찜닭은 안동지방에서 몇십년 전부터 내려오는 요리를 바탕으로 현대인의 입맛에 맞게 양념과 소스를 업그레이드 시킨 퓨전 건강식입니다. 닭고기살의 담백함, 청양고추의 매콤함, 쫄깃한 잡채의 감칠맛, 동치미 국물의 시원함이 어우러진 독특한 맛이 일품입니다.

동성로에서 가장 맛있는 찜닭집 봉추찜닭 동성로점입니다.
찜닭의 명가! 한결같은 맛을 유지하는 봉추찜닭 동성로점!
늘 같은 맛의 오리지날 봉추찜닭~!
부드럽고 담백한 순살만을 사용한 순살찜닭!
쫄깃한 당면과 별미 치즈볼 토핑으로 
맛있는 한끼 하시고 즐거운 시간 보내시길 바립니다~! ??",507,177,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210512_117%2F1620778752484PJMcK_PNG%2FPIZm4zXLohPwDKrWMM15byqi.png,684
